text,group
I have my h3 on Monday and h2 on Wednesday,btohqsg
Yeah but thats just how ej works,btohqsg
But I don't wish to get cancelled xd,btohqsg
But yeah the problem with ite gep is that I don't like how they did math  it was like 16 classes where the teacher barely covered the topics then it was just slamming the TYS,btohqsg
people CANNOT be this fucking shit even at this age bro,btohqsg
not her la just in general,btohqsg
Now that's intriguing  lol all the more to spit it out amirite or amirite,btohqsg
i just dont like her class vibe,btohqsg
shes q nice if u talk to her,btohqsg
Lol is it that engineering cher,btohqsg
no like even to her friends,btohqsg
the only one pres ik who fought the sch was imran,btohqsg
Hmm- they can go to watch alot of like theatre productions FR- coursework subj- small class size -> more indiv attention ig?,btohqsg
and she told someone that she didnt rly wanna be president  she just needed it for portfolio,btohqsg
Er maybe it's a sign to deactivate,btohqsg
but she got it bc she spoke well at the rally,btohqsg
i doubt imran was like that,btohqsg
Thats cuz imran has a clear sense of identity and who he is as a person alr,btohqsg
i think the j2 batch didnt like her,btohqsg
WOT coursework subj? No way so it can replace PW?,btohqsg
but not by that time yet,btohqsg
only came later when she got head of hssrp or smth,btohqsg
people voted for christie cuz people just said that she was gd,btohqsg
But they have a performance at July or smth,btohqsg
so people who dk abt her just voted for her cuz others say she was gd,btohqsg
what m I spsed to do now,btohqsg
but she doesnt have the heart to serve,btohqsg
she prolly will get Eunoian of the year tho,btohqsg
chem went ok and THIS HAPPENED,btohqsg
Ooh Ic ppl write alot essays,btohqsg
And since I clb   I only blank stare at it,btohqsg
those awards are close to meaningless,btohqsg
Eh I cant wait for Feb tho lowkey,btohqsg
all u get is bragging rights and standing out,btohqsg
IW TO SEE IF I WIN MY BRT,btohqsg
To the point where ic those ppl lamenting and dreading to write another one LOL  brain dead,btohqsg
Cause you desperate for that Uni which you probably are not even interested in the first place,btohqsg
Made a bet w my friendIf I get my desired grade he buy me coffeeIf he get his desired grade I buy him wtv within a budget,btohqsg
No choice bro lol why so suay,btohqsg
what's with you and betting for grades,btohqsg
Just hope for the best now,btohqsg
Unless u can backtrack Ur steps to where how u lose it,btohqsg
Well  there's me who would love to write but I'm just shit at it,btohqsg
i lost my nric twice before,btohqsg
my year EOTY is the nepo baby,btohqsg
did u consider doing Chinese studies or TCM tho,btohqsg
I'm not Chinese nor did I take Chi,btohqsg
But yeah mine was an engineer and all he did was write answers to questions,btohqsg
he j1 u j2 where got fair,btohqsg
Woops woops mbad mbad ooh which mt then,btohqsg
