text,group
Cannot be higher than car roof too,btohqsg
thank you for the enthusiasm 👍🏻😂,btohqsg
Lolx..I know..but look not so nice mah,btohqsg
as long got gt wing  can alr,btohqsg
Lol...if dun look nice..I rather dun put😂😂😂,btohqsg
it's up to each and personal ba,btohqsg
who went to the meet up at seletar yesterday?,btohqsg
ytd saw@Tonytannnnnnnnnnnchr  I saw 2 wing. I cnt say I don't want you put 2 jst because I don't like. his car his pasal,btohqsg
Cannot higher den roof.. cannot block rearview mirror.. literally impossible hahah,btohqsg
But my friend advice so far is true.. lta dun care haha,btohqsg
I put 6 months liao so far so gd,btohqsg
Sir Derek .ur ride looks sibei track ready sia😁😁😁,btohqsg
my evo wing just nice within the limit,btohqsg
I planning to put js wing.,btohqsg
Wah...like that need a nice varis or voltex wing liao😂😂😂,btohqsg
voltex wing even 2nd hand or replica either is expensive or hard to find,btohqsg
Look only.. everything stock haha. Oil temp too ez up,btohqsg
because your car is not made for Singapore type of weather. all round hot,btohqsg
ytd meetup like halfhalf one 😂,btohqsg
Get cooler or change intercooler luh😂,btohqsg
700+... my financial ability doesn't allow me to,btohqsg
Can de la sir..just do it😂,btohqsg
Wait jb open den got the need lo.. chiong in sg not worth ah haha,btohqsg
hahah  this group that group all mixed up alr 😂,btohqsg
ya la become all my group come down 😂,btohqsg
while waiting for the admin come back all of you surround my car and I solo emo inside 😂,btohqsg
idk leh my friends all stalk my zenly suddenly appear and park one line infront of me,btohqsg
my financial management will affect my future emotional damage,btohqsg
U see the wing on ur nice car....ur mood instantly good😂,btohqsg
time to off your GPS for good 😂😂😂,btohqsg
btw got ask them join this group?,btohqsg
Salah dude to ask for sponsorship 😂😂😂,btohqsg
I said 2 times my financial ability cmi alr ma. you say again I cfm ask for sponsorship,btohqsg
Worst mod i did was wing hahah! Fuel eat more 🤣 but ok la yolo test test,btohqsg
you nvr put front lips side skirts and rear diffuser meh??,btohqsg
Rear.. acetorque say no need since bumper alr black haha,btohqsg
but if have diffuser would be better,btohqsg
Yeah haha like the look also,btohqsg
Wah....one of the best places for accessories,btohqsg
I plan to put on my car just to look track ready  but actually 60 max ready,btohqsg
Diffuser is just add on existing bumper or replace?,btohqsg
My car type probably need replace if not too damn low alr haha. Weird shape,btohqsg
Fwd can consider canards haha. V fierce,btohqsg
my one too high  need to put rear skirt and diffuser,btohqsg
if your car have body kit with diffuser then go for that  if not then add on also can,btohqsg
My car grp chat in motorist.. 19 members hahah. So little nobody will carry any parts for it 🥲,btohqsg
the only legal exhaust is your stock exhaust,btohqsg
Abit paiseh but nvm la sharing is caring. I go buy some stupid add-ons from aliexpress hahah.,btohqsg
all and all  it's not a asian car,btohqsg
Ask the 19 of them come to this group,btohqsg
