text,group
Any tips/advice for 100k cash investment?,btohqsg
u want safe and sound or alternative like forex  crypto etc?i am in similar situation baif safe and sound  split into 20 payment  do ETF such as IWDA (google IWDA ETF forum for the read up) but buy monthly for 20 mthsor do robo advisor (i buy stashaway and Syfe funds)if u prefer SGD fund  then buy REITs (big 4 king REITS in Singapore.. mapletree  ascendas  frasers and capitaland...)if u want adventurous with potentially higher returns  i split my money to forex trader 3% per mth  and of course my favourite rollercoaster cryptos (ether and bitcoin  as well as BAL and COMP now),btohqsg
Hi Friends Join Us For this Encore Session with many sign ups to surf the Circuit Breaker Phase-2 pent up demand !!Turbo Charge Your Sales With 360° Virtual TourIs The Covid-19 Crisis The Best Time To Increase Your Property Sales ?Registration Link :http://tiny.cc/360VirtualTour29Jul20Join Us for the Business Talk this Wednesday  on the 29th July 2020 to explore :> How to showcase your properties to high net worth buyers when they hardly have time to fly down for viewing?> How to impress your Landlord and Sellers?> How to showcase multiple properties within the shortest time ?> How to brand yourself above your competition?> How to serve overseas landlords at handovers & inspection?> Join our Zoom Business talk to explore how our solutions will enable you to emerge stronger through this Covid-19 pandemic as you are empowered to turn this crisis into opportunity!Event Details :Turbo Charge Your Sales With 360° Virtual TourDate : 29 July 2020 (Wednesday)Time : 11am SG timeRegistration Link :http://tiny.cc/360VirtualTour29Jul20,btohqsg
Stock Vouchers up to S $ 100    30-day Commission-free Card   US stock LV2 Quote Cardhttps://www.tigerbrokers.com.sg/market/sg-invitflow?invite=FREEBIES,btohqsg
Crypto coming back siah... so much interest in defi and yield farming nowBitcoin $10k,btohqsg
Having a few units to market.Full comms for Property agents.https://www.monthlyroutine.com/,btohqsg
Hello  anyone knows if we can take loan in Singapore to purchase property overseas eg. South Korea? And what the rates are like?,btohqsg
I am exploring to upgrade from Hdb to condo  any one can advise the pros and cons? Or should I keep Hdb and buy new condo?  Open for discussion,btohqsg
how much spare cash you got to downpay?,btohqsg
If you keep your first property  2nd property is got TDSR   and LTV loan to valuethe amount of bank LTV for 2nd property is only 50%Means a $1m property u can only borrow $500k,btohqsg
Plus U need to fork out 12% ABSD for 2nd property$50k is not enough to even pay for the taxes.,btohqsg
OK   then should I sell off my Hdb and upgrade to condo?,btohqsg
ltv is still 75% if hdb has no more loans. absd still apply at 12%,btohqsg
50k spare cash not sufficient  probably have to sell your hdb first and upgrade after,btohqsg
its up to u i guess?but u are not increasing your income or wealthbut u are increasing the quality of life i guess?,btohqsg
personally your first property can't build wealth for u. coz even if ur first property appreciate  u also cannot take money out without buying a new property to live inonly 2nd property make money.but ABSD means toughmy suggestion is REITS though. but u need to read up more on REITs and google a lot,btohqsg
OK.  Thanks all. Guess those property ads saying buy condo without touching savings are all bull shit.,btohqsg
I will continue to live in my humble Hdb 😊,btohqsg
Hi I just sold my HDB and looking for a place to invest/stay. Currently renting a flat paying $1800 every month. Have 100k cash for downpayment. Bank loan up to 1.7m,btohqsg
Hi  I'm currently looking for loan for my business. I'm in the food industry  and currently doing well but suddenly I have more orders to fulfil. Which is good but dun have the funds to fulfil the orders. Contract is with government/semi-government . I have every supporting documents and contracts. We are open to any repayment schemes.Etc:•loan amount + interest- I'll settle the loan amount with interest.•loan amount + percentage of business- ill give a few percentage of the business  till the loan is fully paid.We can meet up  I can provide you all documents. You can verify everything first.Urgently in need of help..Pls PM me thx🙏🙏,btohqsg
