text,group
ya Tan sri is a title,btohqsg
Think u should just keep quiet n let stk perform.. u more u say the more bb dun do,btohqsg
Just looking at chats here i thought VP already ran 5 cents lmao,btohqsg
What happened MT.? We are all very confident that you should go up today follow  all yr brothers (TP UG &RS).,btohqsg
Lol..ya.. We only post when the price go up.. If go down we keep quiet,btohqsg
Congratz top glove holders. Hope king is not bankrupt,btohqsg
I aiming Malaysia related plays to PPE...dont know why Taiwan MEDTECS dont perform,btohqsg
Don't anyhow change people Sir name Lol!,btohqsg
Pardon bro Jerry his holdings run one or two bids he will be ultra excited,btohqsg
Go down is normal ma.. No need to shout here.. Go up is so rare so must shout,btohqsg
Lai lai ASPEN last call 205....very potential malaysia related PPE....good bet towards 25cents,btohqsg
Bro are you sure or you are selling???,btohqsg
Today SG market should do well...just abit force-selling but overall activities seem healthy,btohqsg
Come on MT  need some power,btohqsg
later will they turn off the lights  eveything back to square one lol,btohqsg
STI is the only red index,btohqsg
wah... very strong buying up... chiong arh...,btohqsg
Have. Stuck nonody play their shares haiz,btohqsg
Haiz so fast in n out. 🤦‍♂️,btohqsg
Market is weak now  best is to sidelines and watch first and wait for better overall sentiments,btohqsg
yea... thinking of cutting isdn liao...,btohqsg
Seems like sti every day also weak.. Sob sob,btohqsg
Quite surprise UG clear 1mouth 2.460,btohqsg
Bursa  Nikkei  hsi green.. Sti red,btohqsg
Hi P looks good to enter now?,btohqsg
Market is a bit quiet. Wonder why,btohqsg
All US Futures are up above 1%,btohqsg
I think retailers are scared bah,btohqsg
Or 2 weeks in a row,btohqsg
Usually first day of the week should be more action..,btohqsg
I read Liao also Dulan  I don’t owe u a living  if you need something learn to talk nicer,btohqsg
Lol that's exactly what I said still  kena aimed,btohqsg
Dbs came out last week buy recommendation. Maybe that,btohqsg
Great  good news  this counter will go stronger 👍🏻,btohqsg
Ifast is a good growth stock,btohqsg
Oei hong leong buying raffles edu...20cents 5m for him buy,btohqsg
MOYA so many times 66...still no drop...,btohqsg
my only call today so power,btohqsg
Oei Hong Leong is a big trader 10years ago...he maneuver his move very well...,btohqsg
Raffles i wait sell 20cents today...hopefully can,btohqsg
20c got 7million shares waiting sell xia aalot,btohqsg
GKE should be moving up soon,btohqsg
Rs funny  up down so fsst,btohqsg
BBs pressing to collect cheaply....i know what they up to....Will breakout 80 soon,btohqsg
this one GKE must watch carefully,btohqsg
Wait for 2.71 then can buy bo ?,btohqsg
BB is playing at that range,btohqsg
If keen to buy and hold for a few mths,btohqsg
Appreciate if member can refrain from posting stickers during trading hours. Thank you 🙏,btohqsg
all waiting for TG result to be announced on this thursday  if Super Good  then all glove counters will chiong another 20% la  huat ah,btohqsg
