text,group
If all these questions so simple also dunno. Go find a job as an employee better ba.,btohqsg
Nv taken this test b4 as i old birdMaybe i go try,btohqsg
Then how they conduct online training?,btohqsg
Actually aint tht complicated for itDoable i think,btohqsg
Then it is practically open book test alr what,btohqsg
If so no reason to fail as this is aint thermal dynamics........ Anton try againU can do it,btohqsg
Drivers Training Slides F2F 2020 - PDF.pdf,btohqsg
Shall study today n make sure i ACE it!!!!,btohqsg
You want to spend 10houra a day gruelling lalamove. What iz taking an hour to study?,btohqsg
From Qvan to Easyvan to Lalamove.... From 2006 till now14 yrs active account,btohqsg
Any 1 use auto clickCan work?,btohqsg
Will keep pressing on other things if left unattended,btohqsg
Send u go immediate job to tuas.,btohqsg
See what job u want than clovk,btohqsg
But if u forgot to turn off,btohqsg
Then one bomb job come in,btohqsg
U see what job u want than bidIf job didn't get will pauseI configure 3 tap,btohqsg
So press 1 time n u gt the job liao is it,btohqsg
It's like press play and pause,btohqsg
No press the order then confirm and sometimes say yes or no,btohqsg
Back to 2016 where the mod app for lala existedWorks the same way,btohqsg
GuysWad ever is in here... Stays here... DO NOT SHARE IT OUT HOR,btohqsg
But then it's a public group lei,btohqsg
People can see see without joining.,btohqsg
Is there a way to make this group with some sort of lock or something,btohqsg
Cb got job immediate pickup but put food ready at 11am,btohqsg
Cool what is the apps ?,btohqsg
I just try 1job niaLatrr try again,btohqsg
But in town jin riskyJob fast,btohqsg
Wun laMbr here said hard to get job😂,btohqsg
Just try lahBettet than bid no job😄,btohqsg
I tried the apps always continue,btohqsg
Decrease zoom a bit. Increase font abit,btohqsg
Think playing poker see card. Lol,btohqsg
Missed a yishun x yishun car,btohqsg
3t all using the appHaven't try townPiang what will happen,btohqsg
I've been using clickers for the longest time,btohqsg
Ytd in townNbcbToo fastCan see car only job gone,btohqsg
Jibai la my lala got problem.Whenever i press confirm the google map come out,btohqsg
Knn miss 2 very good jobs sia,btohqsg
Otherwise ur screen digitiser crack spoil alr,btohqsg
U touch one time register 2-3times,btohqsg
Foodexchange standardWatch the humps infront of canteeb,btohqsg
Need trainingI click bid .Immediate click stop,btohqsg
If you use this app .I try already when job coming u only press play  can work . Set  (1 -300ms) (2-150ms) (3-100),btohqsg
Ya I just try set this timeline better,btohqsg
So u take the food lor haha,btohqsg
Cant finish then pass to fellow riders also can,btohqsg
Dun drink these kind of rubbish,btohqsg
But make sure LALA CS noted on tht. If nt.... Sure taiji big big...,btohqsg
