text,group
Can try F35… heard they producing new model,btohqsg
Have but I find their spoiler and wing too aggressive. LTA might not pass coz a bit wider than the side mirrors,btohqsg
Factory exhaust also a bit loud I find,btohqsg
Jack Cars brings great deals to KatongThe Jack Cars x Sgcarmart Trusted Brand Showcase makes its way to i12 Katong  offering East-siders tantalising deals on popular new cars.➡️ Read itHERE!👉🏻 React with 🔥 if you plan on coming!,btohqsg
When usually LTA announce the next COE quota?,btohqsg
After the Feb to Apr one announced in Jan iirc  so should be soon.,btohqsg
Local sales for Smart #1 begins today at VivoCityYou can now purchase the Smart #1 Pro+ and Smart #1 Brabus  distributed by Cycle & Carriage Singapore  locally at promotional prices for the first 20 units.➡️ Read itHERE!Brabus Smart #1 goes brrr,btohqsg
29 jan for feb-apr. So prob this fri or next mon.,btohqsg
Experience Luxury & Innovation at the MCF Hangout with Lexus!Get ready to be amazed at our exclusive event featuring the stunning Lexus LBX  the latest marvel in self-charging full hybrids!✨What to Expect✨=============➡️  Test drive the all-new Lexus LBX and experience how it is truly tailored to fit your lifestyle!➡️  Discover the cutting-edge technology and exceptional comfort that Lexus is renowned for!➡️  Stand a chance to win an incredible prize worth $1 xxx by participating in our Quizzes!➡️  Limited slots available – Register now to secure your spot!✨Event Details✨=============📅 Date: 9 May 2024  Thursday🕕 Time: 6 pm – 9.30 pm (Registration starts at 6 pm)📍 Venue: 33 Leng Kee Road🅿️ Parking provided with limited slots🍚 Dinner will be providedHurry! Don't miss out on this extraordinary opportunity!Register now viahttps://www.mycarforum.com/?app=sponsoredevent&ev=mcfeventnmhangoutwithlexusto join us for an evening of luxury  innovation  and excitement with Lexus!,btohqsg
Any recommendations for affordable car wash suitable for ceramic coated cars?,btohqsg
I went when they were in Kembangan  was good.They moved too far  hard for me to keep support them,btohqsg
I never coat the car with ceramic before  why cannot use the normal esso car wash?,btohqsg
ceramic coating damn good i recommend,btohqsg
📢 Sgcarmart USED CAR MARKET 📢Jaguar XF 2.0A Prestige 🇬🇧💵 $121 800📅 Registered: 31-Jul-2018⏳ COE left: 4yrs 3mths💸 Depreciation:$21 840/yr🧭 Mileage: 92 910 km (16.2k/yr)🔑 No. of owners: 1👉🏻 Inline 4 turbocharged engine👉🏻 8 speed auto transmission👉🏻 200ps/ 320nm👉🏻 RWD👉🏻 Paddle shifters👉🏻 Cruise control👉🏻 Keyless start/entry👉🏻 Bluetooth👉🏻 Navigation👉🏻 Driver electric memory seat👉🏻 Powered tailgate👉🏻 Meridian sound system✅ Rigorous and stringent 165 multi points inspection done by certified Jaguar Land Rover technicians✅ 1 year extended warranty✅ 12 months free roadside assistance➡️ View the used car listingHERE!,btohqsg
Mercedes-AMG SL43 ReviewA searing hot 2.0-litre engine makes the SL43 an appealing option for those who lust after the compact and less-powerful SL models of old.➡️ Read itHERE!,btohqsg
Can it block off a saab?,btohqsg
will the Jc girl survive if she sit in a Volvo not Kia?,btohqsg
Don’t see saab cars on roads often. How come ah,btohqsg
completely different from the previous models.. driven R107 up to R230  this current generation of SL43 feels unrefined and lazy. Slapping on 2 big screens and calling it a day is just sad… nothing compared to historical german over-engineering. And owners have complained about issues with the transmission  gearbox and electrical stuff… might have to call this German Unreliable Engineering,btohqsg
for that money  wld definitely choose stuttgart’s 911 over the SL43,btohqsg
No offense bro but this qn really needee?,btohqsg
The pricing on this car is absolutely atrocious for what you are getting. This thing is a tough sell even at 2/3 the list price,btohqsg
@seeker970he look down on Kia isit 🤣🤣🤣,btohqsg
Most car crash test usually at 70kmph.. Going 120+ is.. usually untested grounds,btohqsg
Kia ok ma. Why look down :(,btohqsg
But tbh the revamp logo KN looks nicer,btohqsg
I see kia car crash test like ok  got intrude in from the crash  but airbag and seat belt will help to reduce the impacts,btohqsg
But if the driver that hit you really out for blood by going very fast then it doesnt matter..,btohqsg
Bro the dummy died on the spot,btohqsg
Just another typical Merc driver finding excuses for the irresponsible act,btohqsg
Speed up to tell the other driver to slow down.😂 new technique,btohqsg
Is not new technique is very common for driver to do that to prevent other from cutting in his lane  just very suey he met this saab driver. Instead of slowing down he rammed it through.  We can speculate what if the merc didn’t speed up etc but as a seasoned driver you damm know when someone pulling away and have no intention to slow down  your immediate and logical action is to slow down wait for safe opening.,btohqsg
Ok la the head never snap off got chance of survival 😁,btohqsg
Audi A3 Sedan Facelift First Drive ReviewLargely content with its previous blend of quality  efficiency and refinement  the refreshed A3 looks ahead into a new world of extra (digital) sparkle.➡️ Read itHERE!Review on A3 🇩🇪,btohqsg
It's lame  should just slow down instead of joining and coming another menace. He's just having an ego problem,btohqsg
Buy Cat A tune to Cat B 🤣🤣,btohqsg
Have you ever exited from expressway? Have you encountered people speed up to close gap from cue cutter ? Is a common move  what spurred the merc do is yes big ego when you have the whole lane for u and nothing infront. The question here is the judgement of the saab driver  common sense u see people pull away not giving way; u slow down and hit brake just like everytime u want to exit expressway cutting to the left  same technique here apply,btohqsg
i believe they think their car is faster coz got high hp,btohqsg
i encounter a few times  mainly BBA,btohqsg
BBA cut across expect people to give way,btohqsg
when their turn they just step on accelerator to show they are faster,btohqsg
they are lucky they are not in jb,btohqsg
they drive my old car smash them,btohqsg
i thinking buy old hilux/dimax with metal bar installed on the side,btohqsg
i c they dare to do it in jb,btohqsg
Because these car are very cheap  nowadays. They always think they are the king on the road,btohqsg
😅ego la  if u have high hp y don show off,btohqsg
i kana bang by a bmw,btohqsg
i already signal and want to cut to the left,btohqsg
from far (from his car video) he ram the accelerator to bang me,btohqsg
Yes some mod abit thought is racing car liao🤣,btohqsg
i got chance when i using old car like proton/perodua i sure bang them,btohqsg
Why ah bro curious ? I thought if you rammed someone from behind is your fault ?,btohqsg
I mean the people who hit you*,btohqsg
no  under the rules  if u cut out from your lane,btohqsg
its your fault when the other car hit u from behind,btohqsg
i checked already with different parties,btohqsg
so if u come from behind someone trying to cut out from his lane,btohqsg
You got see Maserati   Ferrari or any of the supercar drive such way ? Usually people auto give way to them,btohqsg
I see  even with enough safe distance? No chance to argue ?,btohqsg
u bang into him its his fault,btohqsg
yeah  coz they can afford to go workshop,btohqsg
i cannot afford le  unless i buy my car in jb,btohqsg
Now people who drives Benz  Audi  bmw   Porsche & similar price range car value have drop the status by many lvl as compare in the past .,btohqsg
My neighbour helper got dedicated car for her to do groceries at the wet market .,btohqsg
Most of my friends helper got driving license . My helper is getting too . My wife cannot drive now .,btohqsg
cow your helper drive bba wo,btohqsg
u need helper? can drive your bba one,btohqsg
She will not be driving bba . Some low end vehicle . Only when she receive her license .,btohqsg
You allow your wife to drive when she is pregrant ?,btohqsg
my wife has no licence and she too old to get pregnant,btohqsg
i just joke helper got car to drive,btohqsg
some ordinary folks has no car to drive,btohqsg
Porsche reveals new Cayenne GTSThe Porsche Cayenne GTS now offers a total of 493bhp from its 4.0-litre V8  and gets the front axle pivot bearings from the Cayenne Turbo GT.➡️ Read itHERE!New Porsche Reveals 🔥,btohqsg
I got 5 kids and my wife is pregrant with another 3 . I need a helper who needs to drive at present .,btohqsg
wasay boss you have so many kids,btohqsg
i only 1 kid  i buay tahan liao,btohqsg
1 pair of twin  1 triplet . Another triplet joining the family . All boys .,btohqsg
Wow brother you are really blessed and salute to your wife for willing to have 8 !,btohqsg
Gov lose money w you sia haha,btohqsg
With 2 kids i’m already stressed bro. How do u manage 8 pls share,btohqsg
And 3 brand new cars are on the way,btohqsg
Now 5 only . 3 is on the way. Should be on National Day,btohqsg
I don’t think we can fault him for the tampines accident,btohqsg
Its the SAAB sohai never break,btohqsg
I seriously dk what went thru his mind as he stepped accelerator,btohqsg
Think like movie can siam every car meh,btohqsg
