text,group
My incremental funds have been earmarked  so I guess the MAB critters should have been fulfilled?,btohqsg
Do read the t&c again. You still have to keep funds based on MAB in Mar.,btohqsg
Hi all  fee promo code for cardup doenst seem to work  can have another one pls,btohqsg
Search from a list of referrals at@sgpromocode,btohqsg
Hi all.Will I earn reward if I use citi reward Mastercard + amaze to pay Aia insurance premium?I realise that there is 1% fee,btohqsg
Hi guys  have any of you tried changing the CC used for an already set up cardup payments with discount code? Should be possible right?Planning to change from DBS altitude to prvi miles MC,btohqsg
Depending if your promo code is eligible with second card. If not  they will charge full fee if you don't setup the correct promo code.,btohqsg
TnC for promo code only says that it's not eligible for Amex  nothing about Mc.,btohqsg
Search from a list of referrals at@sgpromocode,btohqsg
Citi and Bock cards are more prone to fraudulent transactionBeware of using it in AirAsia web site......,btohqsg
What is a good miles card to be used for petrol?,btohqsg
Anyone has trouble using amaze card for online transaction?It keeps prompting declined for my UOB card.,btohqsg
Many reports recently. Use other cards for now. CRMC seems fine.,btohqsg
Wah Lau. Amaze + existing linked Uob card also failing meh? Lucky I’m not overseas now or else sure sian,btohqsg
Yes! I just raised ticket… hopefully they will be able to help…,btohqsg
That why must prepare a few card when go overseas,btohqsg
It's going to be Amaze point at UOB and vice versa.,btohqsg
Always using trust as my back up🙂‍↕️,btohqsg
I going Japan in July hope it will be fixed by then.Amaze + Uob lady dining is very very important in Japan due to konbini being 5499.,btohqsg
oh no… was hoping they can help… maybe I should try raise both tickets 🥲,btohqsg
Hahaha. Both tickets will ask you to look for the other party,btohqsg
I love japan but their mcc can be monkey,btohqsg
depends on individual but trust is the most straightforward for me after amaze lol,btohqsg
Straightforward in sense that its just a card that dont nid topup?,btohqsg
right… ss and send both of them… 🫠,btohqsg
I like trust for its credit card feature. Important in case fraudulent charges when overseas. And its debit card can withdraw money at atm. And its a bank so can transfer money in and out easily.,btohqsg
Which is why i bring card that are blacklist for mcc haha,btohqsg
when does hsbc ega pays out their monthly interest?,btohqsg
U mean base or bonus interest?,btohqsg
Base in the next month. Bonus is roughly 3 month later for the month if u register it,btohqsg
If im paying for overseas car rental deposit online in foreign currency  should I use citi rewards card or Instarem amaze paired with citi rewards?,btohqsg
Suggest u use Uob visa signature for least grief,btohqsg
Car rental mcc might only give u base 0.4 mpd  do check list excluded for bonus miles,btohqsg
I don’t have uob visa signature :(,btohqsg
If u already using Uob cards. No harm apply Uob visa signature just for car rental,btohqsg
Must have at least 1k fcy spend in the statement month,btohqsg
I already have uob preferred platinum  ladies solitaire  Evol and One. Was thinking too many uob cards. But seem like make sense to get visa signature for overseas car rental,btohqsg
Only thing is better to focus on either miles or cashback imo.,btohqsg
Yes  evol/ one is for uob one account  cos I might not be able to clock enough on ladies. Got evol to replace uob one card  but before I cancel uob one card  terms for evol changed. So I’m going to cancel evol soon…,btohqsg
Hi all  would like to check if it is possible to know mcc code on amaze (without transaction posted/approved)?,btohqsg
Does anyone know if Citi smrt works with ShopBack and Favepay?,btohqsg
hi  anyone uses saxo trader? is it down,btohqsg
Thanks melvyn.The instarem card must be linked to wallet and in unlock state right?,btohqsg
Yes. Wallet left empty is usually the best state for the wallet anyway,btohqsg
Hey guys  just checking. With the Citibank PremierMiles card  if we choose to pay the annual fee instead of requesting for waiver  will there be any bonus miles credited/earned from it?,btohqsg
Hello gurus  for the Citi rewards card + Amaze card combo  for online transactions such grab rides  Shopee  FairPrice purchases via the FairPrice app etc. Does it matter whether I link the payment method in those apps to my Citi rewards or Amaze card? If yes  which card is recommended to be linked?,btohqsg
To satisfy uob one cc $500 spend  can i top up ntuc gift card? Or top up qoo10 gift card?,btohqsg
Both will work  but Amaze will charge a 1% fee after $1000 of local spending. So just link it to Citi Rewards since it is already an online transaction.,btohqsg
Hi all  can I check for money spent at JB  can I use amaze + crmc combo?,btohqsg
If I link my DBS WWMC to amaze. And I use amaze card for online transactions. Will I still get the 4mpd?Just thinking of carry 1 card around and not multiple cards.,btohqsg
