text,group
Waa i damn shock when he say that sia.,btohqsg
There was no conflict before that?,btohqsg
Haizz just suck thumb and take it as he have a bad day lo,btohqsg
Anyway the recipient is at this kian an building warehouse ah. Call Ah Tan. Super angsty. Haha,btohqsg
Maybe he having super bad day lol,btohqsg
Or maybe he said something else and had really bad pronuonciation 😆,btohqsg
The fk off was damn loud and clear sia,btohqsg
Aeroplane mode best mode Huat ah,btohqsg
Hi guys just kena parking fine $40 at banda st just for 5 mins anyone appeal before?,btohqsg
I kanna bus lane fine 130 sienz lol,btohqsg
at orchard tangs lucky plaza that road . Bus lane . Stupid road  no one give way,btohqsg
first offence maybe. more than once unlikely.,btohqsg
Customer ask to buy iTunes cards and then proceed to cancel,btohqsg
Guys when lala ask u for appeal on order cancellation  please do it immediately!,btohqsg
10am i receive notification  6pm they go deduct fine n suspend my account for a day,btohqsg
Yaaaa. Hopefully your friend will be able to get back the money.,btohqsg
As long as is those itune card  better don't buy,btohqsg
Been around for quite awhile already,btohqsg
Did ur friend give the codes to the person?,btohqsg
10am notified me to go appeal  i still work as normal   6pm suspend,btohqsg
No tell me got dateline to appeal,btohqsg
Its abt no give me time to appeal,btohqsg
Better act fast on next one.,btohqsg
I received the notifications TODAY not on 14th not on 15th,btohqsg
If notified on 14th ok  I deserved it cos i nv appeal,btohqsg
Once notifications come  go do it immediately,btohqsg
Good leh at least they notify u to appeal for my case there is no notification and when i tried to appeal they failed to respond,btohqsg
Give me also cancel 😞waste time ⏲️,btohqsg
Yaaa. Bastard this kind of people,btohqsg
I teach u   don't cancel on your site  call the owner to cancel nothing will happen to u   I mostly do that if I accidentally accept wrong pick,btohqsg
Tell them the reason you accept wrong pick n very far,btohqsg
U no need to chiong incentive all fly liao,btohqsg
First time I drive into bus lane. But other offence will it affect,btohqsg
Need some help. If I accept booking for tomorrow now will it be capture as part of the mission? Thank you,btohqsg
Careful if you get this address pickup.,btohqsg
More than 2 hours already payment of $11.40 still haven't received.,btohqsg
did quiet number of their orders. multiple stop and almost double or triple your amount bro. after job  she transfer. sometime not yet complete she transfer.,btohqsg
Ya my after job is like 2 hours ago,btohqsg
lucky so far mine was fine.,btohqsg
Just now i called her after dropoff say i cannot complete order until i receive payment. She say ok.. Then i wait 10mins check bank still haven't transfer. Then i called her again twice never pick up the call.,btohqsg
How to move on to other jobs if current job not completed m?,btohqsg
Wasted 30mins waiting for the fking $11.40.,btohqsg
Lalamove say just complete order first and continue find orders,btohqsg
Lalamove ask me to give her mayb 1 hour say she sounded rush go to the bank all what shit,btohqsg
Now 2 hours already i called lalamove again lalamove say she said she trf already i check still haven't trf,btohqsg
wah.. like that i must careful also. thanks for sharing bro,btohqsg
Finally received payment after multiple push from lalamove,btohqsg
No point la take order like this. Disrupt people's ongoing jobs. Still have one big book write down paynow number and amount. Suka suka as and when choose to transfer.,btohqsg
correct also. u have the point. she always have book and ask for paynow number,btohqsg
I always hold the item until.they transfer,btohqsg
