text,group
Ya I saw n I droolz 🤣,btohqsg
Ask her share recipe can?? I interested 🤣,btohqsg
I actually use more milk also,btohqsg
That's true. I also bought before n never finished so wasted,btohqsg
woah looks so good for this weather!,btohqsg
Tbh the one here not say damn nice  just that they no competition,btohqsg
The current Thai supermarket at aperia mall is not the original one at goldenmile. The one at goldenmile actually opened at City gate.,btohqsg
Now not nice to go d. No more atmosphere,btohqsg
Seeing this make me crave for ah balling tang yuan LOL,btohqsg
Cold weather Jiak hot dessert quite shiok,btohqsg
I eat claypot rice there before but dunno if it’s the same one u talking about,btohqsg
Rhine falls in Switzerland and Germany (overnight stay).,btohqsg
bro  the place nice and the pics nice but can straighten the horizon or not? 😂,btohqsg
I direct share from my gallery.😂,btohqsg
can straighten in your gallery app one mah,btohqsg
can revert to original whenever you want,btohqsg
I see is straight. Maybe my phone got problem.😂😂,btohqsg
Push me can say bye bye to my phone liao.😂,btohqsg
This is so cute.. from far can see time 🤣,btohqsg
It's a small town in Germany. Near black forest.,btohqsg
Can be my new supplier Liao. Imported somemore 🤭,btohqsg
Finally. Hopefully i can sleep well tonight.,btohqsg
Tonight no need on Aircon also shiok shiok,btohqsg
Last time I also no Aircon  but nowadays too hot,btohqsg
My sch days got fan also need cover blanket. At night always cold,btohqsg
Nowadays sometimes at night also hot die me 😭,btohqsg
Can just hot 2 months n cold the rest of the year Idm,btohqsg
TB cheap wor.. buy 1 free 1,btohqsg
Ya I just scroll down then saw,btohqsg
Redeem a FREE BurgerGet a FREE burger when you sign up as a shopFarEast member at the@YEOLDECOWFood Truck at One Holland Village from 1 – 3 December 2023.*One (1) free burger will be eligible for new members who sign up from 1 – 3 December 2023. Members are required to enter promotion code available at the food truck and present voucher to redeem burger at One Holland Village.,btohqsg
https://www.channelnewsasia.com/singapore/teenager-pimp-agent-2-girls-telegram-sex-work-3956181?cid=internal_mcdrecs_01122023_cna#mdcrecs_sWait.. what sort of people are we importing into SG?,btohqsg
The news feed here already spammed that twice,btohqsg
The victim 1 has a child that need to feed while another was a dropout ?,btohqsg
HR cannot talk but can vote...,btohqsg
Bell. I buy from france one. This design last one give me buy dao.😂,btohqsg
Ya. There are many other design also. But this one cutest.😂,btohqsg
Kena disturbed by Reno noises 😅,btohqsg
So shiok weather to zzz 🤣🤣,btohqsg
N this 1 so fat... Don't know eat what 😅,btohqsg
coz raining heavily  buayas kena flooded out from rivers to chase them,btohqsg
It's like buffet there  so can just eat everything everywhere 🤣,btohqsg
Can blame angrybird for pooping on it,btohqsg
Cannot.. my poop way bigger. 😂🤣,btohqsg
Don't believe I poop for you to inspect... I won't flush. 🤣,btohqsg
He will do freakier stuff in bus de,btohqsg
wah... True Singapore Ghost Stories Edition 27 is out in all leading bookstores...,btohqsg
for the same price of $9.90,btohqsg
Ya that strawberry 1.. I don't recall if I see it before 😅,btohqsg
Wan to scam also use different dp,btohqsg
Nowadays pasar malam got 歌台 one.,btohqsg
