text,group
Hi anyone can be our caregiver ?,btohqsg
As the needs of the rapidly ageing population in Singapore are getting more specialised  the demand for trained professionals in Gerontology is growing exponentially. SUSS is the first University in Singapore to offer holistic Gerontology programmes  stackable from graduate certificate  graduate certificate  graduate in diploma to Phd in Gerontology  for a rewarding career in the eldercare and the silver sector.Our graduates not only acquire advanced knowledge and skills to be leaders and consultants in the field of gerontology. They can perform challenging roles and functions in both government and private sectors thanks to our interdisciplinary approach  valuable internship opportunities and tie-ups with industry partners to be involved in real world community projects.Our strong alumni network enhances our students’ experience through international dialogues with scholars and practitioners who are passionate about ageing matters.For students in Master of Gerontology  we also offer unique specialisations on Applied Research  Management and Practice  as well as a wide range of scholarships and financial aids  given the importance and future progression of this exciting field.For more information of our programmes  please visit below:For graduate diploma:https://www.suss.edu.sg/programmes/detail/graduate-diploma-in-gerontology-gdgerFor Master Degree programme:https://www.suss.edu.sg/programmes/detail/master-of-gerontology-mger-majFor Phd in Gerontology Programme:https://www.suss.edu.sg/programmes/detail/master-of-gerontology-mger-majIf you are keen to find out more  do check out the links OR feel free to forward on to friends who you know may be interested in this! ☺️☺️,btohqsg
Hello Greg  I am not sure if your students are aware of the existence of VintageRadioSG and how what we do can play an important part in contributing to the general well bring of Seniors and also as a means to better communicate with them. Perhaps there can be an opportunity of better synergy in the efforts put forth to move SG into becoming an Age-inclusive society?,btohqsg
Just come across one senior in thejewelleryshop  think she have some gold design in mind to custom make for the seniors crowd  buy gold 添福又添寿 for this lunar month 😜,btohqsg
Can check for the suss it’s not a normal degree but a masters?,btohqsg
HiAloysius  i think that's a good idea to explore. I do not work for SUSS thou. But I can certainly forward your message to them for their consideration!,btohqsg
Hi🐰 SRthey have 3 different types of courses  you can see that they have1. Graduate Diploma2. Master Degree3. PhdDo check out their links there,btohqsg
This is for health care professional or general public?,btohqsg
Good morning  this is for general public 😊,btohqsg
Yeah agree with Greg  I have attended their previous sessions before. It’s a sharing.,btohqsg
They also have previous sessions on YouTube,btohqsg
I’m not affiliated to them tho. I merely wanted to share it cos I received it in my email.,btohqsg
You can reach out to them to find out more!,btohqsg
From tomorrow  Integrated Shield Plans will only cover treatments on an approved cancer drug list. How will this affect policyholders? What you need to know:https://cna.asia/40qJZGk,btohqsg
This month  we present two meaningful activities that may help you in your caregiving journey:• Learn how to manage your stress at the physical  mental and emotional levels through self-management stress (SMS) under the guidance of Vasanthi Pillay.• It is important for caregivers to be resilient while caring for their loved ones. Hear from caregivers Jenny Teo  Margaret Ong  and Fong Hoe Fang in this upcoming session of our fireside chat.These activities are open to everyone.For more information  visit:• Quality Caregiving through Self-Management Stress (SMS) #1https://www.cal.org.sg/post/sms-1• [Fireside Chat] Caregiver Resilience 101: How Resilient Are You?https://www.cal.org.sg/post/fireside-chat-caregiver-resilience-101,btohqsg
看护者的正念减压技巧日期：4 月 10 日至 6 月 3 日， 每周一时间：上午 10am 至 11.30am地点：Enabling Village  20 Lengkok Bahru  S159053靠近地铁站：红山 (EW18)在这个由 MINDS 看护者支持服务中心和 A Kind Place 联合主办的互助小组中，看护者将通过专注于自己当下的行为、提升自己应对挑战的能力以及与自己保持联系，学习识别和预防与看护者相关的压力。在这段旅程中你并不孤单，今天就加入我们所提供的安全空间。📝 报名网址 :https://bit.ly/MINDSAKPCN,btohqsg
New cosy social space for seniors (inclusive of those with mild cognitive impairment and dementia)  Reunion  opening tmr at National museum of Singapore for seniors to enjoy!A collaboration made possible by Lien Foundation and RSP Architects Planners and Engineers,btohqsg
Dear Caregivers of Sembawang West YOU ARE INVITED to the inaugural *Caregivers Connect @ Sembawang West* .Signup URL:www.go.gov.sg/caregiversbwDate: 6 May 2023Time: 10am - 12nnVenue: Woodlands Galaxy Community Club  Level 4  Garden RoomProgramme:10am - Intro1030am - The Self of the Caregiver11am - Break (Light Refreshments)1115am - Understanding Triggers1145am - Caregivers of Sembawang WestThis event is presently open for current and former caregivers of persons living with dementia.For enquiries  contact 9784 9247 or emailcrest@awwa.org.sg- Organised by The Sembawang West Dementia Work Group(PA  CCC  Dementia Singapore  AWWA CREST),btohqsg
Hello! I've a small team that's looking to understand caregivers' needs  would it be alright to share a quick survey here?https://better-sg.typeform.com/to/vgh4XgJqWe eventually hope to see if we can work on a solution to assist caregivers in their duties,btohqsg
I am not sure if these are the scammer  better check with the police 🚓🚨,btohqsg
Grab will raise its platform fee from 30 cents to 70 cents from May 5.https://str.sg/i47C,btohqsg
Can you elaborate more? Without having more context  it’s hard for the rest of us to understand what is going on?,btohqsg
HI Jane  to protect your interest  we have removed the bank transfer screenshots for now. And contacted you separately to see how we can be of any assistance.,btohqsg
I have clarified with Greg that it was not me who shared the the bank transfer screenshots on the post .  I merely responded to the article published by The Pride on the caregiver ‘s story and this has already been accepted by Greg . So perhaps there need to be more stringent checks on the community who wish to post information on the post so as not to creat misunderstanding with others in the group .,btohqsg
Hope this clarifies the situation :),btohqsg
Case warns against scam on WhatsApp which promises $13 for completing fake surveyApril 20  2023 12:09 PMParticipants were asked a series of questions relating to their profile and shopping preferences.Read more:https://bit.ly/3mG4xw8,btohqsg
hello caregivers! join us for a day of fun at ocbc square this29 apr (sat)with a whole range of activities atocbc square(right outside stadium mrt exit A)!the event isfreeand open to public - no registration required except for hair donations  yoga and skateboarding 😊,btohqsg
I have 224 Rivaroxaban tablets unused and unopen. If this is useful to anyone  u may contact me to collect from me at Yishun.,btohqsg
Caregiver Training: Caring for the Elderly (for FDW)Equip your Foreign Domestic Worker (FDW) or yourself with caregiving skills to provide safe and quality care for your elderly loved ones.Our hands-on learning approach covers eight key areas of elderly care  ensuring that you'll be able to assist with Activities of Daily Living (ADL)  take vital signs  and more.Upon completion  participants will be awarded the “Certificate of Attendance” by HMI Institute.📆 Day 1: 13 May  Sat (9am to 5pm) |Day 2: 20 May  Sat (9am to 1pm)📍HMI Institute (Opposite IMM Shopping Mall)Devan Nair Institute for Employment and Employability #06-03  80 Jurong East Street 21 Singapore 609607🚀 Sign up in groups to enjoy course fee savings!Sign up here:https://hmi-ihs.com/caregiver-training-caring-for-the-elderly/,btohqsg
Hi. I have balance of 33 boxes of iron(Moltofer) which has not open n expiry2027/2029. Also a walking stick to be given away. Anyone who r interested  can arrange pick up at bishan. Thanks.,btohqsg
Moltofer usually for pregnant women best to check with medical practitioner or pharmacist if you are not sure 😃,btohqsg
Replacement of blood. Is iron tablets.,btohqsg
And I hv 33 boxes.Really is a waste   hope can give away to someone after they consult the medical practitioner and can be consume this supplement 🥰,btohqsg
