text,group
If u r delivering  the hawker give u nicely and when the food reaches the customer is spilled.... surely u are at fault regardless of the reasons  customer tellUr boss. .... how many times can he cover u?,btohqsg
But having said that   it’s your right to complain since you should receive your goods in good order,btohqsg
So appealing to u to see if u can forgive him lor:)),btohqsg
No la  I am not delivery rider haha,btohqsg
I receive spilled order  but I dunno if should complain cos dun wan affect the rider,btohqsg
I know I am asking u to imagine,btohqsg
If foodpanda cover then ok lor  if penalise the rider then sua,btohqsg
If u are panda u want to always cover,btohqsg
Maybe say x times for Y trips,btohqsg
Then our fren sway already kannaLiao,btohqsg
Later if he lose his job then I hope u feel bad,btohqsg
But is your right lah bro....just thot if not serious then maybe sua la,btohqsg
I don’t think the rider will be penalised to the point where his job is on the line tbh.,btohqsg
While you can be compassionate and understanding. Ultimately  safely delivering product with an acceptable amount of blemishes. Is part of the job. However this responsibility do not solely rest on the shoulders of the rider imo,btohqsg
It could also be the food provider’s packaging issue or overloading of jobs from service provider  building on stress applied to the rider to deliver your consumables in a timely fashion.,btohqsg
Your complaint could highlight a tendency or weak link in the supply chain.Either helping service provider identify if this is an isolated incident  unique to this rider. If the incident is unique to this rider then maybe he’s need to go easier on his speed because definitely you’re not the only ordered that’s affect.Or maybe it’s to the food provider’s packaging not very suited to be delivered in that particular way. After all  just because they wrap the food plastic container and plastic bag don’t mean it’s going to be 100% spill-free. Especially so because a food delivery thermal bag is not exactly an world class secure equipment.,btohqsg
🍗🥘 Take-away Your Favourite North Indian Dishes from Tandoor  Singapore’s Most Awarded Indian RestaurantQuote “passioncard” upon ordering to:👍🏻 Enjoy 15% off on takeaway bills🗓 Valid till 1 June 2020☎️ To order  please call: 6733 8333 or email:info.hisinorchard@ihg.comat least 2 hours prior to pick up time📍Tandoor at Holiday Inn Singapore Orchard City Centre11 Cavenagh RoadSingapore 229616ℹ️ More info:https://bit.ly/PAssionTandoorTakeaway🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
The Halia: 20% Off Ala Carte Items🍛🔹 Till 31 May🔹 No min. spend🔹 Halal food ranges from burger  pasta to local favourites like laksa  chicken rice  or tuck into Halia signature Chilli Crab Spaghetti and Paper Bag HalibutOrder now:bit.ly/2YB00fY🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
Penang Culture: Islandwide Delivery👉 Promotion is valid for the mentioned sets. Order online viawww.penangculture.oddle.mefor islandwide delivery or pickup⏰ Available while stocks last📍 Available from any of these outlets located at Vivocity  White Sands Mall  Compass One Mall  NEX and JEM.🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍀 Monga 🍀➡️ Boba Promotion with any Fried Chicken Purchase📆 Now (end date unspecified)💃 WhatsApp 8896 5136📍 Singpost Centre Outlet➡️ Free Islandwide Delivery❗️ Min $30 purchase👉 Source:bit.ly/2L0h86T🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍔 Burger King 🍔✅ Takeaway Coupon Deals✅ 1-For-1 Double Mushroom Swiss✅ 1-For-1 Onion Rings🔴 Flash E-coupon to redeem🔴 While stocks last🔴 Source:bit.ly/2YBIhVA📍 All outlets except Changi Airport & Kallang Leisure Park🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
"I suggestion is using ""feedback method"" instead of upright complaint to voice you concern  so both the seller and deliver personnel will know how to protect themselves from being complaint or unhappiness at point of delivery in future.",btohqsg
"🍕Domino’s 🍕✅ Mother's Day Special✅ FREE Banana Kaya Pizza (6"")✅ Use code <MOMSBEST>✅ Until 10 May✅ Add-on $10 Tasty Twosome set🔴 Valid with purchase of 2 for $33 Large Pizza🔴 Terms apply🔴 Source:bit.ly/2zf1CB6🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣",btohqsg
🍣 Sushi Tei 🍣✅ 1-For-1 Salmon Rose Don (U.P. $12.80/bowl)✅ 5-11 May✅ Takeaway & Delivery🔴 Source:bit.ly/2Wgc9nP🔴 $5 Flat Delivery Fee🔴 Free Delivery with $100 min. spend📍 All outlets except Raffles City & Changi Jewel🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🐼NeNe Chicken Labour Day Promotion🐼🎉 📣  NeNe Chicken Singapore is having their Labour Day Promotion on Foodpanda. Choose between NeNe Signature Pasta/Tangy Tomato Pasta for only $5.95! Comes with 2pcs Smoky Barbeque Wings & Stick.Today  we celebrate you! Happy Labour Day! Thank you for all your hard work and dedication  stay safe📅 1st May 2020 to 23rd May 2020📍NeNe Chicken on Foodpanda🔗 / 📸https://bit.ly/2L6828l🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
This is unpresidented  1 ask about TCM another 1 ask about U turn on home base businesses😳....,btohqsg
I am referring to the kid.,btohqsg
Hey little girl still awake at this hour,btohqsg
PAP “challenging “ each other has always been like this... they prefer to hold all the seats and have members playing opposition and asking questions rather than have real opposition,btohqsg
Despite a recent hip replacement surgery  Uncle Joe remains upbeat and steadfast in serving at Sengkang South self-collection centre where he has become good friends with the residents. He greets them with a smile. Uncle Joe wants them to know that he is there for them in this trying time. Just like Uncle Joe  we too can do our part! Let us support Uncle Joe in his quest to help others by donating to Food from the Heart. Your contribution will help feed hungry bellies. Put a smile on many faces by your simple act of kindness. Be an 'Uncle Joe' today! ❤🌻Your kind donation can fill up the tummies of many. Click the link here to donate:https://www.giving.sg/campaigns/foodfighters,btohqsg
JUST IN:Singapore's COVID-19 cases cross 20 000 mark with 788 new infections; 11 of the new cases are Singaporeans or permanent residents: MOH.https://cna.asia/2L5wvuQ,btohqsg
"Not disrespecting anybody  P checked P in Parliament was always so drama than DRAMA! However  no matter after how long these ""debate"" goes… the outcome will only be the One designated in the beginning… these sought of internal ""debate"" in Parliament are a waste of time (and money).",btohqsg
shit... this is no good.. I expect the community cases to be single-digit,btohqsg
