text,group
wdyt of amg stripes on non amg cars,btohqsg
like the cla45 side decal ting,btohqsg
Is there actually a wrx levorg,btohqsg
wrx estate is called levorg in other countries,btohqsg
same as M Stripes on a non M,btohqsg
only works on the AMG GT,btohqsg
I thought we also got levorg in past years?,btohqsg
when they start the only wrx/impreza estate in SG?,btohqsg
honestly.. still looks better and more practical than the 2023 standard WRX I feel.. no need cladding,btohqsg
no an excuse to be an asshole to others.,btohqsg
Hahahaha not true? So ur the ego type eh?,btohqsg
""" Anyways send for me a text into the group there ‘ Yoo the CS3 yall talking about is mine every one has their own opinions on cs3 in general Whatever your opinions are about the car  At the end of the day it is your opinion and i truly respect it If for someone reason some of yall not happy about it kindly dm me on my car acc Wouldnt be the first time i received hate but all is well and cheers guys! "" His official words",btohqsg
Should be live  laugh  love bro,btohqsg
you go defensive makes it look like got something to defend/be ashamed of,btohqsg
I think he's just tryna say   whoever has any opinion on his ride just go tell em straight,btohqsg
the idea is agree to disagree on differing opinions,btohqsg
but he isn't here is he?,btohqsg
and the video was shared here,btohqsg
ok well didn't see a text or could say to him\,btohqsg
I made a comment on big wings,btohqsg
idk why you think there's hate spreading going on here and what not,btohqsg
bro who said you spread hate,btohqsg
"but you pm me on these lines ""anything to discuss you say here""",btohqsg
you are making yourself feel that you've sent hate that's why you're typing out what you're typing out,btohqsg
yeah because if we're gonna argue I'll rather have it there,btohqsg
you're the one who send this,btohqsg
but that was far frm argument,btohqsg
What made you think I want to argue?,btohqsg
have u seen a full brown car chat argument even haha,btohqsg
^ figure of speech my brother,btohqsg
u haven’t seen much bro trust,btohqsg
respectfully he could say the same for mr stream haha,btohqsg
but then u do DM someone over a factual comment about a wing….,btohqsg
@arnavgulianianyways brother   i got no beef with any here   im just letting you guys know what he told me to send yall,btohqsg
the dm was uncalled for lolol,btohqsg
ok lemme go buy robux and pay to win,btohqsg
oh i got what you're talking abt now,btohqsg
becuz I don’t agree with him 😆,btohqsg
bro u anyhow say people uncalled for,btohqsg
i asking the man why he shootniega,btohqsg
yea ? say that not behind the screen bud,btohqsg
damn bro u cant say that,btohqsg
Yea he shoot me becuz I don’t agree with him HAHAHA,btohqsg
yeah then my g saying nothing was shot,btohqsg
pls don’t take that statement outta context HAHAHHAHA,btohqsg
wah come jio for fight alr,btohqsg
“I got no beef with anyone” 🤓,btohqsg
wah this man starting war sia,btohqsg
sg birth rate need go up,btohqsg
if I make love cannot contribute to sg birth rate,btohqsg
eh but guys dont be homophobic,btohqsg
come bro let’s pcc tgt tonight,btohqsg
no la this ng2 brother if really have something to say   dont talk behind screen leh .. not first time leh run mouth,btohqsg
man can i buy u a drink or smth,btohqsg
u give me ur number i paynow u rn just to shut up and move on,btohqsg
im fine with you   and@arnavgulianii am . but not ng2,btohqsg
come i ask harith paynow u,btohqsg
bud im not the only one who has issues with you flippin muppet,btohqsg
but he didn’t say anything wrong lolol,btohqsg
like i not a big fan of what he says sometimes,btohqsg
but why u finding fault over such a small thing,btohqsg
ok next car meet we meet!,btohqsg
don’t call out ppl in chat,btohqsg
fine@arnavguliani@shaneeeeeeeeeeeeeand at whoever i apologize for being pressed,btohqsg
know Ik why he was pressed lol,btohqsg
sad  never get my joke :(,btohqsg
my name nthg to do w lambo AHAHAH,btohqsg
sorry meins i got work tmr,btohqsg
i work 6 days a week,btohqsg
wah but off day on a thursday?,btohqsg
yeah man 4 days a week,btohqsg
u going back to sch eh,btohqsg
ik nobody here is a pedo,btohqsg
I THINK WE THINKING OF SAME PERSON,btohqsg
justin i have my eye on you 🧐,btohqsg
thats my go-to name for blamming,btohqsg
do you ever feel like ebo,btohqsg
Any one know who owns this parked down the road like 2 weeks ago,btohqsg
hiii! hope ur weeks been well!heres some items we have that you/ ur friends might need!for conti cars:turbosvw GEARBOX/ Mechatronic Unit,btohqsg
Euro car owner can take note,btohqsg
Speaking of Tacos where's a good taco place in sg,btohqsg
For my Mexican casual sit down,btohqsg
Fast food then try gyg but tacos as fast food not recommended,btohqsg
3 people can eat in about $60,btohqsg
I think ill just stick to MacD 😆,btohqsg
speaking of   anyone tried the mm challenge by macd,btohqsg
Stuff'd makes tacos as well or do they not,btohqsg
Hi guys! if anyone interested to sell car please feel free to text me! 🙏,btohqsg
ya i selling my porsche 911 gt3rs,btohqsg
Hey guys! Just a little bit of self promotion😬If you’re a Evo IX fan or just love diecast in general  do check this video out and if u like it  do like and subscribe for more content coming sooner thn you think ;)https://youtu.be/4arRR9oBc1g,btohqsg
Hi anybody knows where to buy lancer glx visor?,btohqsg
Check out 'Mitsubishi lancer glx parts'  available at S$0 on#Carousellhttps://carousell.app.link/9PwPZwZRSxb,btohqsg
anyone looking for hotwheels can lmk im selling a bunch of my collection,btohqsg
i saw the koenigsegg at leng kee,btohqsg
and there is like a gtr meet there,btohqsg
eh wsp   long time nvr talk,btohqsg
bro can take pic of the agrera oni?,btohqsg
he wants more pics of the genesis,btohqsg
there were like 30 gtrs having a meet,btohqsg
i missed a matte blck sf90,btohqsg
The wrap kinda throws me off but ngl its nice whip,btohqsg
Reminds me of when stradman camo wrapped his aventador lmap,btohqsg
Who's gonna win tonight . Man u or Liv,btohqsg
same im not a fan of the wrap,btohqsg
Those og sure know and seen this car a lot last time,btohqsg
lol pmw alw come meet wif 2 lb and tron lp610,btohqsg
i tried shooting my family car,btohqsg
naw i actually dk how to edit,btohqsg
i js mix the adjust button anyhow,btohqsg
Eh guys classic plate vehicle can take out how many times ah,btohqsg
as much as you like  provided no one sees,btohqsg
28 free days  additional 17 days.,btohqsg
anyone got site to watch f1,btohqsg
wanted to catch the ending 🥲,btohqsg
mann i just saw a white porche lookin kinda clean,btohqsg
this one car chat not essay chat,btohqsg
needs PEEL or PDL format imo.,btohqsg
