text,group
Does anyone know what would the username and password be to access to this display samples?,btohqsg
Tried  but still prompted me this,btohqsg
Am having this issue too...how do i go abt it..🤔,btohqsg
How did u access this? Someone give u the link?,btohqsg
Ok nvm. It's having issue. Just realized I can't click.,btohqsg
I also have the same issue.Last time u login  u can click without having to key in pw,btohqsg
Anyone have experience tearing down and building concrete wall? (I'm shifting a wall backwards)How much they usually charge,btohqsg
I logged in to my own hdb portal using my singpass,btohqsg
Ya I also. Just realized this issue. Previously no problem.,btohqsg
Hi i would like to ask. My bto in May number is 52 or something for Woodlands Ascent. How come till now still never call me for booking? Or selection?,btohqsg
Normally is notify by email de. U got check your email?,btohqsg
Delays in construction means pushback for appointments also maybe.,btohqsg
good things are worth the wait,btohqsg
otherwise resale is the fastest to get your own home,btohqsg
hey clement  we're tracking dates for woodgrove ascenthere. looks like public queue won't start until end sep  which will explain why you have not received anything since hdb will only notify you (sms and email) two weeks in advance,btohqsg
wow sister  didn't see you around till now when did you join?,btohqsg
hi! does anyone knows the telegram group chat for melody spring @ yishun?,btohqsg
Hello  can i check am i able to apply for a bto in august. Then obf in sept? While waiting for results,btohqsg
I dont think so as were only allowed to have 1 hdb under our name,btohqsg
Thats why i will skip my bto ballot and go for the obf on 1st sep,btohqsg
only sbf cannot be tgt with bto,btohqsg
if im not wrong the process is,btohqsg
since you applied a bto in aug,btohqsg
results should be out by first week september,btohqsg
obf application will be around then as well,btohqsg
but of course if you select your flat during obf u will forfeit ur bto number i think,btohqsg
im thinking aug bto results would be before the obf application on sept 8,btohqsg
and even for this you just cannt apply in the same launch,btohqsg
I applied August BTO. And am applying for the coming OBF.,btohqsg
so u can apply aug bto and nov sbf,btohqsg
If I get OBF  then BTO will be cancelles,btohqsg
yeap but it's only after u book ur flat,btohqsg
so if u fail the obf first come first serve thing,btohqsg
then still get to keep ur number,btohqsg
Then at least have BTO to fall back on,btohqsg
If get BTO number that is lmao,btohqsg
that's why i think they will release bto results before obf application ba,btohqsg
obf releasing units on 1st sep  means application usually 1 week later so 8 sep,btohqsg
I failed to get number for SBF  so sort of doubling my chances now,btohqsg
so bto results should be before 8 sep,btohqsg
Ofc my main focus is OBF,btohqsg
Does anyone know where to check for leftover Feb 2021 hdb?,btohqsg
Hello everyone  can i know anyone has Spare HDB Kitchen tiles to pass on.,btohqsg
And I heard there is a Neighbourhood Group Chat....appreciate can someone add me? I hope to check to see can anyone pass me their unused kitchen tiles.....Thank you very much,btohqsg
hi! Is there a telegram group chat for Woodlands Glade?,btohqsg
Any telegram groups for tomorrows OBF?,btohqsg
Hi is there any telegram group for West scape@bukitbatok?,btohqsg
💬Group Chats for ongoing/upcoming BTO ProjectsNOV 2020 BTO» Tengah:@tengahbtoFEB 2021 BTO» Bidadari:@bidadarinov2020(reuse) or@btobidadarifeb2021» Bukit Batok:@btobukitbatokfeb2021» Tengah:@tengahbtoMAY 2021 BTO» Bukit Merah:@bukitmerahbtomay2021» Geylang:@geylangbtomay2021or@macphersonweave» Tengah:@tengahbtoor@tengahmay2021» Woodlands:@woodlandsmay2021btoor@woodgroveascentAUG 2021 BTO» Hougang:@btohougangaugnov2021 @kovanwellspringor@hougangcitrine» Jurong East:@btojurongeastaug2021» Kallang/Whampoa:@btokallangwhampoaaug2021or@townerresidences» Queenstown:@btoqueenstownaug2021or@queensarc» Tampines:@btotampinesaug2021NOV 2021 BTO» Hougang:@btohougangaugnov2021» Jurong West:@btojurongwestnov2021» Kallang/Whampoa:@btokallangnov2021» Tengah:@tengahbtoor@tengahnov2021FEB 2022 BTO» Geylang:@dakotabtos(if at Dakota) or@btogeylangfeb2022» Yishun:@btoyishunfeb2022UPCOMING» Dover:@btodoverLast Updated: 29 Aug 2021  12:12 AM__<List compiled by@btoapptdates>,btohqsg
may i know the feb bto tengah 4 room currently is what number?,btohqsg
will the obf be open at 12am later on?,btohqsg
No only listing will be shown at 10am tmrw,btohqsg
They will also announce when is the application date,btohqsg
When will doverbto date be announced,btohqsg
but not in feb i guess,btohqsg
Is there any SBF group chat for nov?,btohqsg
Yea several ppl are saying they got it today,btohqsg
Tells u results will be out soon,btohqsg
Yea just acknowledgement  but usually also means results will be out in a few days,btohqsg
During May  i got the letter on a weds  results came out on friday,btohqsg
Haha just wait and see lor,btohqsg
But may one the 2pm final was on tues,btohqsg
Frm hdb pov  i wud think itll be advantageous to release the results earlier so more ppl have more time to consider OBF  haha,btohqsg
then lets hope is fri lo,btohqsg
if not then just another 2 days ba,btohqsg
pretty sure will be by obf application,btohqsg
Can singles apply OBFflat 3R and larger?,btohqsg
Thanks alot! Seems it has the same rule as BTO.,btohqsg
