text,group
Looking forward to 2 June? Share this with your family and friends on how you can continue to keep the community safe.,btohqsg
Hi again everyone  hope all is well during these insane times! 😊We are a group of students from the National University of Singapore and we are currently working on an idea to simplify the process of diet tracking for elderly and caretakers like yourself.It would be of great help if you could spare 1-2min of your time helping us fill up this survey.tinyurl.com/caroform2Have a great weekend everyone!! 🤗,btohqsg
If you need legal advice and can't afford it  you can contact the Law Society Pro Bono Services. The details are in the poster.需要法律咨询，但负担不起费用的居民，可以联络法律协会，联络方式在图像里。,btohqsg
Just ended my first session.. It was good sharing and discussion going on! 👍👍 Anyone interested can find out more about their upcoming webinar through the link 😁,btohqsg
How have seniors been affected by COVID-19?Join guest speakers and caregivers from O'Joy Care services  a voluntary welfare organisation which helps older persons  their families and/or caregivers to deal with issues and concerns about mental health 👵👨🦳Have you ever wondered how the mental health of seniors affects their physical health?Learn about the mental health issues faced by seniors  and how we can help support them!🔴 Saturday  30 May 2020🔴 2 - 3.30pm🔴 Live on Zoom!Sign-up Link:😊👉https://bit.ly/OJoy_VolSG_webinars,btohqsg
Climb for Mental Wellness (C4MW)is a campaign that combines fundraising with a call to raise awareness on mental health issues and help reduce the stigma of mental illnesses. It is also a call for solidarity with caregivers and to support them in their caregiving journey.There are 3 campaign goals :1. Raise $250 000 through digital fundraising under Tote Board’s Enhanced Fund-raising Programme (EFR)2. Raise greater awareness and support for the#YOLO2020campaign3. Raise community camaraderie by mobilizing at least 2 500 participants to donate at least 15 000 steps per week to collectively achieve 250 million steps over 6 weeks.Hoping with the C4MW campaign to tap on what#YOLO2020has started  to rally even greater awareness and support for caregivers and to raise more funds so that CAL can continue to provide training to them.Join this virtual climb to Everest base camp by signing up below!https://sites.google.com/view/c4mw,btohqsg
https://www.scmp.com/lifestyle/health-wellness/article/3086089/how-loneliness-social-isolation-harms-elderly-and?utm_source=Facebook&utm_medium=share_widget&utm_campaign=3086089To help alleviate feelings of loneliness  isolation and anxiety in older adults and keep tabs on their overall well-being  the research team suggests that carers reach out with regular phone calls or video conferencing.,btohqsg
Youth-curated online programme for mental health literacy and caregiving🙇🏻 Dear youths  how have you been coping with the past two months of circuit breaker? During the season of the pandemic  ever spared a thought about mental health and caregiving in Singapore?💻 Project Mind Over Matter from Youth Corps Singapore (YCS) presents our first launch of our workshop series in collaboration with Caregivers Alliance Limited (CAL)  equipping youths in Institutes of Higher Learning with knowledge and skills in mental health literacy  caregiving  and resilience!👥 Who can join?If you are a student currently enrolled in a Polytechnic or University  regardless if you are a caregiver or not  or if you are just interested to learn about mental health  you are welcome to join!📆 When is it taking place?It will span across six Saturdays from 20 June 2020 to 25 July 2020  each lasting about two hours from 3-5pm.• 20 June: Holistic View of Mental Health and Caregiving• 27 June: Common Mental Health Conditions• 4 July: Problem-Solving Framework• 11 July: Practicing Empathy• 18 July: Effective Communication• 25 July: The Importance of Self-CareNote: you will need to be present for all six sessions.📍 Where is it held?Due to the pandemic situation  we will be hosting the programme online via Zoom.👁What can you look out for?• In each session  you can look forward to exciting group activities to be done within your pre-assigned small groups via breakout rooms in Zoom. 🎙• A resource pack will be delivered to each participant which includes a programme booklet and some activity toolkits. ✏️• In addition  there will be a fun segment of group painting at the last session  using painting kits delivered to you in your resource pack! 🎨• Once you've completed all six sessions  you will receive a certificate of graduation from the programme 🏆• You will then be part of a peer support network through a Telegram group with your fellow participants and linked up to CAL's resources and more... 👭🔗 How can you sign up?Simply go to:bit.ly/projectMOMand we will get in touch with you if you are selected!💬 Lastly  why should you join the programme?Our pilot programme is youth-curated with a peer support group element. If you are currently caregiving to persons with mental health issues  or you personally know a person with mental health issues  or you are simply interested to learn about mental health and caregiving  do sign up!Do check us out on Instagram atinstagram.com/mindovermatter.ycs😇,btohqsg
It is Live now! Join us @ Singapore Mental Health Film Festival - Video Screening watch party!https://www.facebook.com/2275107289441151/posts/2678521905766352/?d=n,btohqsg
Climb for Mental Wellness (C4MW) is a campaign that combines fundraising with a call to raise awareness of mental health and help reduce the stigma of mental illnesses. More importantly  it is also a call for solidarity with caregivers and to support them in their caregiving journey.We will be embarking on a 6 weeks virtual climb to Everest Base Camp starting 6 June. Anybody can take part including the frail and elderly: exercise and hit a minimum of 15 000 steps per week to help us reach a collective 250 million steps  to show solidarity with caregivers. Or donate towards this cause and share the campaign with your friends!CLIMB FOR MENTAL WELLNESS is for everyone. Mental health affects us all in one way or another  but we can fight stigma and create a more understanding society  starting with raising awareness together.Interested to learn more? Visit the campaign website:https://sites.google.com/view/c4mwJoin us and register today!,btohqsg
