text,group
first was gulpgulptmjc then tmtoiletreview then this,btohqsg
Oh wait there is an ig page???,btohqsg
oh yea got this one too,btohqsg
Alot of tm pgs follow me,btohqsg
That one I think is abit more of a tikes,btohqsg
Someone made some filters for open hse,btohqsg
i think overseas some schs got shoes account,btohqsg
Then need make IG for it or smth idk,btohqsg
My class love to post ppl sleeping,btohqsg
Ok la my hse was mapped to cygnus,btohqsg
But i did not buy the cygnus shirt,btohqsg
Idk why they needa change house names tbh,btohqsg
i have aquila corvus and cygnus,btohqsg
Gonna snag the pavo one for the shits and giggles ig,btohqsg
thinking of whether iw buy draco and pavo,btohqsg
then idek if i'm gonna be wearing pavo that often,btohqsg
also i need more tm shirts that aren't just,btohqsg
house shirts or ori or pe,btohqsg
other than cca shirt got anyth else or not,btohqsg
Makers cca ECCO selection is in,btohqsg
idk maybe the ppl running for sc in my cca nvr get in,btohqsg
or do they all get in usually,btohqsg
alot of the y5  running for sc now is jae,btohqsg
Or 15 I can't rmb exactly,btohqsg
OGLs how many get rejected usually,btohqsg
But right imma be fucking honest,btohqsg
if they get dont get in sc maybe they will run for cca exco instead,btohqsg
i also can't blame them lah,btohqsg
looks like alot alot of work,btohqsg
Every single sch event also must go cherr,btohqsg
how many OGs for each house again,btohqsg
Ok la the ogl manpower U do the maths urself 6×5×(5/6),btohqsg
Posted on behalf of AccessInterested in contributing to Access’ mission to advance social mobility in Singapore?Access has an exciting lineup of programmes in 2024 to provide career exposure opportunities to disadvantaged students. To drive our initiatives  we are looking for junior facilitators  senior facilitators  and trainers who can:✅ Build trust and rapport with our students✅ Act as a bridge between students and mentors✅ Guide our students through our different curated activitiesAll facilitators will undergo training to help them understand Access’ programmes and the student profiles we work with  deep-dive into the roles and responsibilities of a facilitator  and develop the skills needed to enable meaningful conversations between all parties. What’s more  you will receive remuneration for your contributions!If you’re keen to join us  or know someone else who is  click here to apply now:tinyurl.com/AccessFacilitatorSignUp#AccessSingapore#AccessFacilitators,btohqsg
Ya it's prolly one of the best depts in tm afaik,btohqsg
"and my teacher is a ""tyrant""",btohqsg
I haven't rly hear ppl flame their physics chers,btohqsg
i think by right will have 5 ogls per og,btohqsg
there's only the top g jokes but mr joseph looks very fun also,btohqsg
I mean there's this Cher that casually plugged anime,btohqsg
Into the physics dept poster iirc,btohqsg
Top Players1. 😁😁😁 Zhao Wei Lam 😃😃😃 –20892. JX –19283. nic –18854. judas-michael –15925. Huixinnnn –14626. AshAsh –14377. Junheng –14298. Floofy the Fluffy Sheep –14019. Atarax Propofol Demerol Narcoleptic Evocative Facile Candor –140010. kushmic –137611. extractedoranges –129712. YT –124913. Emily エミリー 🍡🪴✨ –124314. ange –115515. R.y.550 –104416. suatin –100617. C4132 Samuel –84518. yuzhen 🌸 –84219. MiloPrata 🍞🐈 –82820. Shan –812,btohqsg
my sec sch physics teacher was,btohqsg
he's so unique i cannot describe how unique,btohqsg
does he still send in the chat,btohqsg
but not spam us like he did last time,btohqsg
bro even i dont want to be like myself when i was 16,btohqsg
my jc physics cher sounds dead and energetic at the same time,btohqsg
bio cher => motherly vibes i love her so much. reminds me of my y3 chem cherchem cher => he's quite okay ig. kinda like my y4 bio teacher and ft. both guy form teachers teaching sci subjsmath cher => lowk reminds me of my y3y4 math cher  i think they are prob good friendshist chers => nice and funnygp and pw (same person + another dude for pw) => they are nice but idl these subjs so 😬 gp cher is funny though,btohqsg
Top Players1. YT –172. ‎ ‎ ‎ ‎ ㅤ –163. Kuroukikaze Kanade (黑雪凤姫K2) –134. 😁😁😁 Zhao Wei Lam 😃😃😃 –65. ange –4,btohqsg
Top Players1. 😁😁😁 Zhao Wei Lam 😃😃😃 –10552. Kuroukikaze Kanade (黑雪凤姫K2) –6313. YT –3634. Minh –233,btohqsg
Top Players1. 😁😁😁 Zhao Wei Lam 😃😃😃 –171552. Ms –106123. YT –46284. R.y.550 –38135. 𝓬𝓪𝓵𝓲𝓼𝓽𝓪🌼 –145,btohqsg
this one is also quite nice. add on poached egg👍,btohqsg
technically cus of religious reasons but its pretty lax on it tbh,btohqsg
Im wearing my orien and runner tee really often even now,btohqsg
Do y’all still hv ovia? I went to hanoi and mai chiau (not sure if they changed liao),btohqsg
Not all will get in…and sc not out yet ah? It is april,btohqsg
Usually it is only ~10 per house get in,btohqsg
I remembered my batch one house only had 8 councillors💀💀,btohqsg
Yes REAL…then i remembered ppl complaining on confession page sc bias,btohqsg
My cca all 4 who ran councillors got in and say bye bye to the cca💀💀,btohqsg
Actually ogl rejection is q a substantial amt coz qty demanded  >> qty supplied,btohqsg
How many sc in ur class? My class had none and only 2 out of 13 got selected,btohqsg
Dun be surprised there are classes a lot of ogl  the number of ppl left in class is ard 5-10,btohqsg
Actually hor the sc know the complains on confession were all fr my class,btohqsg
Coz i think my class had the highest rejection rates,btohqsg
They did well for interview I feel,btohqsg
Coz got one sc go ask me during the overseas trip ‘ur class complain not happy say we bias in ogl selection right’,btohqsg
Then he told me he know who wrote all the rants,btohqsg
I screwd up…i was shaking my body helpz,btohqsg
No he told me  not that person,btohqsg
But tbh i also know who lah,btohqsg
It is one of the person that bully me in j1,btohqsg
U planning to sign up for ogl?,btohqsg
Top Players1. angela ☀️🦉 –592. Ñiki –413. AshAsh –314. Yan Jian –205. Raasheeda –206. C4132 Samuel –197. Me Oq –158. ange –159. є¢иєяωαℓ –1410. SoyaMilk –1411. anish –1412. MiloPrata 🍞🐈 –1413. 😁😁😁 Zhao Wei Lam 😃😃😃 –1414. Jay –1315. TT –1216. Seet –1117. nic –1018. jack –919. boy boy –920. ZY –9,btohqsg
Wah ogl in my experience was fking toxic,btohqsg
tbh there are some ppl in sc from jh so they dont need to join a new cca in senior high,btohqsg
and they drop the jh cca so,btohqsg
any1 wants to buy abt 80 boba u4t switches?,btohqsg
also pog finally step down from cca,btohqsg
defo need to utilise the time wisely,btohqsg
Oh so they automatically in sc sh also?,btohqsg
If udw be in sc in sh have to appeal out,btohqsg
Actually fr the outside can see alr,btohqsg
Oh wah but good for them  and i dun think many will appeal out coz sc is pretty privileged position but the commitment in jc defo much higher than in jh,btohqsg
If you want to run in y3 you must first be an intern in y2Being an intern look at your gpa and conduct and needs interview. And that is only to be an intern. Alot of SC interns dont even run for elections in Y3. If you want to run in y3   you must have been an intern and have more interviews . And you may not even get voted in in y3.In y5 its only interview and running,btohqsg
Got politics with batchmates then got politics with ur junios,btohqsg
But I'll do it again la teehee,btohqsg
someone told me sc very 💀💀😬,btohqsg
i cant say too much because idw betray my friends trust,btohqsg
but yea its not all sunshines and flowers,btohqsg
Campaigning for sc is crazy bruh,btohqsg
bruh one guy who got fair conduct grade in y4 is running for sc rn,btohqsg
Also during my batch when we were campaigning it was the height of like feminism or smth,btohqsg
Every girl was super openly against guys,btohqsg
but 4 ppl got rejected after sc interviews (my friend in sc told me)2 ppl who are siaolang since y1 so its kinda understandable and 2 JAEs,btohqsg
also that day alr got ppl shittalking the jae guy in my og calling him a monkey,btohqsg
"Like thr were alot of people who were like ""I'll vote XX cuz she's a girl and we don't need guys in leadership positions""",btohqsg
bro you been in sch for like 2 months got ppl shittalking you alr 💀💀😬,btohqsg
Cuz my friend who was like head prefect in my sch didn't get council cuz my batch girls didn't want too many guys in council,btohqsg
The only harder thing I can see is that scdf has mc restriction,btohqsg
oh shit didnt know five guys nex closed,btohqsg
1 day light duty = 0.5 day MC,btohqsg
actually how does shake shack compare,btohqsg
Isn’t that good? I was referring to how scdf restricts ppl from taking private/poly MC if you exceed 30 days of MC in a calendar year,btohqsg
I heard sth like after 30 days of MC in one year they send you for a medical review to see whether you should be restricted from taking private/poly MC. Then they might force you to report to CDA everytime you want MC which sucks,btohqsg
But ya it starts from firefighter course also,btohqsg
Ya then meanwhile with SAF can ck everyday without mc restriction,btohqsg
That’s why some ppl say they know ppl who report to camp only twice in one year lol,btohqsg
Yes can see fr the outside,btohqsg
Wah and why was his conduct fair,btohqsg
he sent inappropriate email to the teacher (idk the specifics cause i heard from someone),btohqsg
the boy in my class also got into trouble for similar stuff apparently (he also got fair conduct grade),btohqsg
That's sounds like a typical teenage guy,btohqsg
If it's not sending inappropriate shit it's doing inappropriate shit,btohqsg
Knn got some old lady singing in the middle of the park...I thought I kenna pontianak,btohqsg
i cant say anym cause it would be doxxing alr,btohqsg
ryan in ur opinion what kind of inappropriate email will a teenage guy send to teachers,btohqsg
Tbh I dk how high tech ppl are cause the last I've known  idk any of my teachers email,btohqsg
our sch has an email system,btohqsg
Oh you mean that kind of email  my school is famous for it,btohqsg
Maybe bombing threats? Or various threats kind of emails?,btohqsg
Oh wait I did in J2,btohqsg
I made a world hunger joke,btohqsg
Cuz I was giving away free burger King vouchers,btohqsg
ya i got cancelled for this,btohqsg
for the funniest of shit back in EJ,btohqsg
i rmbr i got cancelled once cuz i didnt follow a girl home at night,btohqsg
then everyone said i was being uncaring and not looking out for others,btohqsg
the cancel culture in my batch,btohqsg
THEY THINK UW GET INTO HER PANTS,btohqsg
"i also got cancelled cuz apparnatly i ""stalked"" a girl home",btohqsg
oh in j1 i got cancelled for ghosting cca,btohqsg
then when i confronted the girl,btohqsg
cuz my national team “cca” was in the middle of getting approved,btohqsg
apparantly this rumour started cause this girl's friend was my council competitor's boyfriend so it was to like,btohqsg
i dont rmbr whether it was council or ogl,btohqsg
ej sounds like a scary place,btohqsg
wait the yemen one is damn funny tho,btohqsg
its me as a marketing kid,btohqsg
someone replied to my email with this,btohqsg
i was the one writing that,btohqsg
i gave a shit ton of burger king vouchers to the whole sch,btohqsg
"burger king used to have this glitch where u can like play this ""game' then everytime u play the game u get free vouchers",btohqsg
i have bio wa tmr AMA,btohqsg
"so i created this excel sheet called""Singapore Food Bank""",btohqsg
then inside i just put the codes for all the different food,btohqsg
like me and my friends la,btohqsg
but yes i got cancelled by some guys for this,btohqsg
"cuz they said i was ""taking it too far""",btohqsg
"and my actions would ""lead to the burger king workers getting underpaid""",btohqsg
"and ""giving in to corporate exploitation""",btohqsg
man i thought dudes were cooler than this,btohqsg
the people who told me these,btohqsg
no its “of course i took it too far  but did i start it?”,btohqsg
were the same people talking abt how rape should be legalised and how hate crimes should not be illegal,btohqsg
bro idk what is their moral compass man,btohqsg
but alls well that was 2 years ago,btohqsg
nvm only one of them made it back as a teacher,btohqsg
ngl the sad thing for me was,btohqsg
alot of them were my closer friends in CHS,btohqsg
okay but tbf they were q toxic as well,btohqsg
i remember one of them took my exam paper to try and argue with a cher why i didnt deserve marks for some questions so i wouldnt have gotten higher than him,btohqsg
we used to compare exam scripts,btohqsg
and flex that we got lower than each other,btohqsg
bro it was just a chs thing,btohqsg
every chs student thinks theyre gods greatest gift to mankind or smth,btohqsg
(even me but i actually am) eh sie,btohqsg
go live my dream for me,btohqsg
Bro i aint going to law,btohqsg
"""ur a guy u shouldnt be in law""",btohqsg
okay but nah law is never for me,btohqsg
and idl dealing with emotional people,btohqsg
also cuz ive been to court before,btohqsg
and ive been falsely accused of rape,btohqsg
what if im secretly a women,btohqsg
u asked to do it with me,btohqsg
but no srsly no obviously i didnt do it,btohqsg
u learnt that gay from ns??,btohqsg
Should’ve replied withWhat’s the biggest star in Africa? STARvation.,btohqsg
u never see the video of the 2 kids in the toilet,btohqsg
for those who r still studying ig,btohqsg
idk if i shld take afternoon naps,btohqsg
sometimes i just spend more time on my phone instead of resting before i start studying,btohqsg
cannot stop with the ig reels grind,btohqsg
cuz sec sch idek ah maybe I reclusive but like only one caning case and it was private caning so only the class get to see,btohqsg
Do u consider that at the point of time peak brainrot for u,btohqsg
Wait just to be clear were you cancelled for the joke or for giving out free vouchers,btohqsg
If it’s free vouchers that’s fking retarded lol,btohqsg
Tbh I feel like it’s possible to avoid being cancelled entirely if you just lay low,btohqsg
i mean tbf the world food thing ig it was,btohqsg
During jc I tried to remain as invisible as I can,btohqsg
Eh but i did not expect it to be fair,btohqsg
am I wrong to think cancel culture is kinda stupid,btohqsg
It’s funny. Do those people think we live in a “post joke world” lmao,btohqsg
cancel culture is q stupid if its for,btohqsg
I actually cant imagine coz i scared to email tcr💀Maybe that dude send some loving story to tcr or sth,btohqsg
some ppl tend to amplify it,btohqsg
when it's rlly not that deep,btohqsg
Some ppl just love stirring shit,btohqsg
Like they live by off watching drama,btohqsg
one of them is now in nus med,btohqsg
man if they justify their reasons for it...🤡🤡 but idk leh these kind of things..🤐🤐🤐,btohqsg
I'm not surprised if they wrote smth liddat in the gp essays,btohqsg
Btw atarax why do you keep on adding words to your tele name,btohqsg
It’s so long I can’t even see the full name now lol,btohqsg
Afternoon naps keep me wide awake  at night so no LOL  ,btohqsg
Idt I got the energy to do tutorial alrd,btohqsg
Me who eats dinner at 12am sometimes,btohqsg
what if u scan thru quickly and think abt it as u fall asleep,btohqsg
then write the ans down the next day,btohqsg
I only ever kena by 1 cher,btohqsg
ya I'm too exhausted alrd fr,btohqsg
If my Cher kaopeh me tmr,btohqsg
Btr sleep or else I'll blackmail u by holding your yarns as hostage,btohqsg
EH FUCK YOU I GOT 2 WA BACK TO BACK,btohqsg
oh in dhs if that happens (2 ppl write same thing and 1 gets lower) the teacher would award both the lower mark,btohqsg
I no mood actually start drama,btohqsg
Welp in any case gotta replenish that energy bank b4 u wake up the next day to deal with shit again,btohqsg
Cost of lack of sleep > benefit of doing geog tut,btohqsg
it's just pure muscle memory at this point,btohqsg
no FR I somehow hit some,btohqsg
I had to stop and wait a sec  ask myself wtf is P=MC and went OHH internally,btohqsg
why not i do ur geog tut for u,btohqsg
idk how some ppl the moment they tired rite they can bump into things as they walk,btohqsg
Send u the tutorial tho tbh,btohqsg
Hello polis  yes this guy overcharging,btohqsg
Oh ya forgot you PU2 and not 3,btohqsg
Was having one of those moments where I forgot things temporarily,btohqsg
Tbh how does p=mc come abt I forgot,btohqsg
it's one of the v fundamentals shit,btohqsg
and that's as far as ik,btohqsg
I only recall that being inside market structure,btohqsg
Unless if I got brainrot then forgot where else it comes in,btohqsg
smth to do with the price mechanism analysis,btohqsg
Market structure isn’t in h1 tho,btohqsg
Market dominance as a cause of market failure also isn’t,btohqsg
Errr my notes got say 😭😅,btohqsg
I learnt in just last yr,btohqsg
Owh wtf did Ian get banned,btohqsg
Btw valerie my teacher was like 😰 when i told him my contrasting was H2 hist,btohqsg
Show me where in the syllabus got firms and decisions for h1,btohqsg
p=mc is in market failure not market structure,btohqsg
Then idk if your sch is being extra,btohqsg
Ya but market dominance as a cause of market failure is not inside h1,btohqsg
Idts it was tryna exp a concept,btohqsg
Ya but it's not mentioned in market dom,btohqsg
They don’t even have asymmetric info,btohqsg
Eh... P=MC is mentioned in public goods,btohqsg
the one sub i got A in but idk what the fuck i was doing,btohqsg
Smth smth additional cost additional profit for firms,btohqsg
my teacher also dk how the fuck i got it,btohqsg
if i get the perfect like 20-30 min where i am not too groggy dam nice,btohqsg
or i sometimes end up doing 1.5 or 2.5,btohqsg
My econs test tmr on growth,btohqsg
From h1 syllabus documentKnowledge of asymmetric information  adverse selection and moral hazard  market dominance and factor immobility are not required.,btohqsg
Lucky they allowed cheat sheet OMEGALOL,btohqsg
Ya but only 2 pages of paper allowed so,btohqsg
Dawg they never state the size,btohqsg
What is your opinion of giving someone 1 dollar in 10 10 cents,btohqsg
Nah they got say A4 aha,btohqsg
if someone did that to me i'm just gonna tell them to keep it,btohqsg
she want to collect the money from me,btohqsg
kuro would love it tho  adds more to his fat wallet,btohqsg
Ok I'll be sure to be like kuro and make u intimidated by it,btohqsg
Ok ya then maybe that’s where he learnt it from. Didn’t cross my mind. P=MC is needed to show how market fails since Mc of public goods is 0 due to non rivalry  so market will not be allocatively efficient given that producers have to charge a price above 0,btohqsg
no i mean sometimes the 20 min timer one day is just nice some other days not enuff,btohqsg
But other than that I don’t think anywhere else in h1 has,btohqsg
Uhhhhhh I don't rmb that in market failure?,btohqsg
I j realised u cn chat alr,btohqsg
my naps are usually a crash that results from staying up late,btohqsg
actl i hope she scolds me,btohqsg
Oh mec is it you're referring to? Marginal external cost,btohqsg
Sometimes it’s just luck I guess. Econs has quite a bit of fluctuations between internal exams and a levels,btohqsg
wish i got that kinda dedication fr,btohqsg
my schedule is less rigid than yours,btohqsg
Ok cuz like for TM we haven't cover factor immobility for market failure iirc,btohqsg
with soy sauce and white pepper,btohqsg
gude have you found ways to cure your boredom,btohqsg
Then idk at this point. Cos P=MC mainly comes inside market structure or market failure (mainly for market dominance),btohqsg
technically either schedule is up to the individual,btohqsg
honestly mine is not rigid enuff for sec 4 lol,btohqsg
P=MC also isn’t in factor immobility,btohqsg
And factor immobility isn’t in h1 too,btohqsg
Basically it means there’s no such thing as jokes and everything is taken literally,btohqsg
I keep thinking that you've majored in econ,btohqsg
I’m only good at the qualitative part not quantitative,btohqsg
Oh wow there's another part to it,btohqsg
Yeah jc pretty much doesn’t care about the math at all,btohqsg
Uni places a much bigger emphasis on that,btohqsg
Knn might as well give 1 cent,btohqsg
If it’s giving and not lending sure,btohqsg
any1 know how do critically anaylse provenance of surprise qns ss,btohqsg
she collected gp notes so i have to pay her,btohqsg
Oh then better not. Why not just put your money in a vending machine then refund it,btohqsg
Most will give back your change in bigger coins,btohqsg
I mean I’m also pretty sure that all Jcs have vending machines so can also do it in sch,btohqsg
well if you're alr in the realm of pettiness  anything goes,btohqsg
cause she say paylah is preferred,btohqsg
y not 20 5 cents instead,btohqsg
