text,group
Lol heng i can memorise the lyrics,btohqsg
Is there a solution for improved grammar?,btohqsg
Means u need to do more of it 🤣,btohqsg
Song request. Incomplete by backstreet boys,btohqsg
i wanna request a song lei,btohqsg
you both sing tunak tunak tun  i judge who better,btohqsg
Sing  I cannotBut I can action action throw the sand like Nick Carter,btohqsg
I would open for youBut no one help me hold camera to film me,btohqsg
nvm next time do in person,btohqsg
This cannotToo fat Gravity is against me,btohqsg
Wait buak tohNeed go tui na very pain,btohqsg
When I go beach then I do for u k? Nowadays See Saw no sand liao,btohqsg
Got a xxr said i look like 28,btohqsg
Got xmm say I look like her dad.,btohqsg
i singing jacky cheung song later,btohqsg
the song just now not jacky cheung’s? something only love can do,btohqsg
i want sing 心动 by Kit Chan,btohqsg
心动 isnt it by lin xiao pei?,btohqsg
Lmao my friend played a game with me,btohqsg
He said if i dare jio next table girls to drink,btohqsg
I went and he lost lol,btohqsg
Oppa u snipping the ladies or ?,btohqsg
Can look for another one 🤭,btohqsg
Thinking if I should do this for Valentine’s Day 😅,btohqsg
Money money money must be funny in a rich man’s world,btohqsg
I sober after hours of drinking bo bian,btohqsg
Why guys like to drink a lot ?,btohqsg
U thousand glasses no toh one,btohqsg
Ya and still chilling tgt in our house area awake lmao,btohqsg
Siao later it’s I KO not him lol 🤣🤣,btohqsg
Wah so early eat so heavy already 😊,btohqsg
Already ran 10km at 5 just now,btohqsg
this is call Nasi Lembu(Beef Cai Png) medan style.,btohqsg
I seen this before . Lots of cab,btohqsg
Are you a singaporean like most members here?,btohqsg
Nope . I work and stay in sg . Work permit holder,btohqsg
I am an illegal alien in Singapore too,btohqsg
no lah im thin as usual,btohqsg
Time to eat more with the reason of bulking 😆,btohqsg
I think I can’t go gym in the morning liao,btohqsg
Cos yest chill drink... Stomach cannot take it... Need to drink more bro,btohqsg
But i got lunch to go later,btohqsg
⚠ Warning ⚠️Dear ma'am  your pineapple pie to day ratio has fallen below 1.,btohqsg
Yah man I stopped at 7,btohqsg
⚠️ Warning ⚠️Dear sir  your muscles mass is decreasing  please proceed to the gym immediately,btohqsg
My parents give up liao  they think I'm gay,btohqsg
Hahahaha I am a different person at home 😂,btohqsg
My cousin wanna give me some tips for talking to girls because I'm too shy,btohqsg
can get your cousin to give me tips too?,btohqsg
You shy to talk to girls?,btohqsg
