text,group
Send here ba maybe others can also use !!,btohqsg
CBD:Guoco Tower B1 / B2Marina One B2 / L1 / L2Change Alley B1Asia Square plaza area,btohqsg
You prefer CBD or residential area?,btohqsg
HAAHAHHAH that one sometimes too noisy,btohqsg
Or get some stares from uncles probably.,btohqsg
guoco tower b1/2 I thought is mrt,btohqsg
Guoco Tower a lot of students know about it.,btohqsg
or do I have the wrong guoco tower idk,btohqsg
Marina One only a few people will know.,btohqsg
Marina One level 2 the sitting area will be facing the gym.,btohqsg
Yah. B2 and B1 is connected to the MRT tho.,btohqsg
There is a common study area beside cold storage at Marina One,btohqsg
Alt u can just study at home,btohqsg
Fml i haven’t read my lit text,btohqsg
You need the most important motivator for everything,btohqsg
I havnt not done anything without it,btohqsg
I heard some people say that you buy SecretLab or some ergo chair   your productivity will improve.,btohqsg
You dont sit on a gaming chair for ur exams do u,btohqsg
You can learn on ur bed as well,btohqsg
My friend bought SecretLab to study at home for uni.,btohqsg
Then you need to do a student’s T test on before and after for his exam grades,btohqsg
To determine if indeed a secretlab chair,btohqsg
Has contributed to an improvemnt to his grades,btohqsg
I don’t use gaming chairs tho.,btohqsg
I sit on a chair i bought 16 years ago,btohqsg
The dining table kind of chair?,btohqsg
Now do i suffer lower back problems?,btohqsg
But is it because of the chair,btohqsg
The point is… if yall need to study… go study,btohqsg
I wan to sleep HAHAAHAH in class,btohqsg
The IKEA Markus chair is a good start I think.,btohqsg
Sch chairs are surprisingly good at making u fall asleep,btohqsg
Some of the best sleep in my life,btohqsg
My batch used to blast aircon 24/7,btohqsg
My course currently got someone from MI tho.,btohqsg
Best is still night study programme,btohqsg
Only sad thing about MI is that the library doesnt really have decent study books,btohqsg
Last time i went there i saw GP books from 1990s,btohqsg
A good idea to lay some safari beds there,btohqsg
I remember that day because@IcedMilowas studying in the lib at one corner while i was exploring,btohqsg
And i think i went to show him,btohqsg
Tho my memory might be fuzzy,btohqsg
U GOT DO UR WORK PROPERLY ANOT,btohqsg
Oh wait i have a photo of it,btohqsg
I come down as guest then u kniw,btohqsg
u don't purposely come when I working,btohqsg
U can always go JE library,btohqsg
I wil cause got name tag,btohqsg
Its always been packed… trick is to be shameless and join people,btohqsg
you come as a guest and you put on name tag?,btohqsg
sekali I not even cashier cannot give you disc,btohqsg
Anyone transferred from ntu to nus?,btohqsg
got so much time meh u?,btohqsg
Uw to take h3 subs   there’s like criterias,btohqsg
Is it diff for every school ?,btohqsg
I WAN H3 BUT IDK IF MI HAVE THO,btohqsg
i got one friend he applied by himself and got in,btohqsg
Oh ok sorry graduate too long already,btohqsg
they just say that if u get an A or B for that particular subject can alr,btohqsg
My sch iirc was get b and above in that subj + don't fail any other subjs,btohqsg
SGExamemes needs to be brought back,btohqsg
did we get mass added into an investment chat again,btohqsg
Ss and send me the chat name?,btohqsg
nvm we got the tele user,btohqsg
we wait for the next victim,btohqsg
ANYONE ELSE GO JOIN AND WHACK,btohqsg
i too want a $1 package,btohqsg
"tagged the main ppl in that grp and said ""dei poda!"" means ""eh go away!"" in tamil! 👍😂",btohqsg
BECAUSE WE ARE NOT A SCAM,btohqsg
Because we are not a scam,btohqsg
Guys there is no point in trolling them and then posting it here. Serves no purpose,btohqsg
Also be sure to report the group before you get banned,btohqsg
Adjust ur settings so that only contacts can add you to groups,btohqsg
Seems like most of yall still have not changed it,btohqsg
i mean we have but we always can just get the link from those pushed in,btohqsg
"Hi do anyone knows a phrase/idioms that defines as ""everyone has good and bad sides""",btohqsg
Two sides of the same coin ?,btohqsg
The world is neither completely black or white ?,btohqsg
I want you to listen to me very carefully  Harry. You're not a bad person. You're a very good person  who bad things have happened to. Besides  the world isn't split into good people and Death Eaters.,btohqsg
Is ECA compulsory in JC or Poly?,btohqsg
Is reading 5 articles from New York Times enough?,btohqsg
And CCA not compulsory for poly,btohqsg
Question to those with A1 for English,btohqsg
Oh I define extra so call ECA,btohqsg
Like working world;anything not in the scope of work also call ECA,btohqsg
“Is doing x enough” is a question that no one has an answer to. It depends on you.,btohqsg
It depends on your base understanding of language and reading alone isnt sufficient if you arent able to articulate whats in your head adequately…for that you need to talk to people,btohqsg
Hahaha been a while since i heard ECA,btohqsg
scared af for MYE next week,btohqsg
and EAE application starts at 23 Jun! I havent even started on my write up! only did portfolio 😭,btohqsg
EAE is good for those high cut off points courses.,btohqsg
no leh i eae into single digit course lol,btohqsg
High cut off point as in good ones not the kind of high.,btohqsg
Eh I find reading tys quite interesting actually LOL,btohqsg
Then ur English also atas atas,btohqsg
English you need to have a wide range of vocab,btohqsg
I did TYS got A2 so,btohqsg
Maybe cos you grew up with English,btohqsg
Cos doing Tys for English is not enough,btohqsg
Hmm u must be familiar with the qs. I revise all the questions and I find mid year English so much easier tbh,btohqsg
Ohh okay . So 1 of ur parents is china,btohqsg
your style is like 小红书 kinda girl,btohqsg
not me using the app during htp 🤡,btohqsg
thats my classmate scrolling through during lesson 👀,btohqsg
damn sian tmr is sat still need to report to school,btohqsg
i use taobao bc shopee has limited variety for me,btohqsg
Taobao is still better than Shopee. Shopee sells a lot of stuff from Taobao with markups.,btohqsg
Use Google Translate for part of the translation.,btohqsg
Buy your own Safe Entry barriers from Taobao.,btohqsg
yk i going dhap this yr,btohqsg
rand looks like he’ll destroy the floor,btohqsg
if he was in crisis he prob wld suggest to bomb,btohqsg
He would literally destroy the floor,btohqsg
My student is performing from 4-5pm. It will mean a lot to her if you could watch her dance performance. It will be disappointing to the girls if no one view their performance when they have put in months of hard work. it will be good if you can watch their performancehttps://youtu.be/d75ILRrEEFwThank you in advance,btohqsg
not me tho yall stay safe,btohqsg
I saw a few people posting,btohqsg
yeah some seniors came back methinks,btohqsg
hi - did anyone sign up for Smuns this year :),btohqsg
also did u leave da discord,btohqsg
