text,group
nothing but cheesy cheeseburgers must be,btohqsg
I am happy I learn new thing today!!!,btohqsg
Aston Martin launches gorgeous new V12 Vantage RoadsterThe V12 Vantage Roadster will be limited to only 249 units worldwide and feature a V12 twin turbo pushing 681bhp and 753nm.👉🏻 React with 😁 if you are hoping to see the Aston Martin V12 Vantage Roadster here in Singapore!➡️Read ithere!,btohqsg
Question. Why is it a vantage roadster but dbs/db11 volante?,btohqsg
Can’t wait for suv convertible should be a great hit,btohqsg
some ppl like. big is beautiful,btohqsg
U see now ppl are comparing whose car is bigger,btohqsg
Soon you see ppl driving bus,btohqsg
It’s all about how you utilise it,btohqsg
Big is u are king of the road,btohqsg
Big car  tight parking also quite painful,btohqsg
It ok as long as big is good,btohqsg
I will get a bus soon to fight them,btohqsg
I take it as a compliment 🌞,btohqsg
ugly leh. I won't call SUV a beautiful car to begin with anyway😂😂. it's like a surgery gone wrong,btohqsg
But done in a sexy way,btohqsg
Like a Ute with rear row seats 😊😊,btohqsg
Some say Big Is Beautiful leh,btohqsg
I tried to tell her too. Failed.,btohqsg
most ppl buy SUV because it look big n tall. more satki😂😂🤣,btohqsg
📢Sgcarmart USED CAR MARKET📢BMW 3 Series 335i Sunroof🇩🇪💵$175 800📅Registered Date: 7 August 2012⏳COE left: 9 Years 6 Months💸Depreciation: $18 450🧭Mileage: 90 900 km🔑No. of owners: 2👉🏻 3.0-litre  6 cylinders inline 24 valve N55 Engine👉🏻 ZF 8-speed (A) Transmission👉🏻 Rear-Wheel Drive👉🏻 Power output of (?)bhp and (?)Nm of torque👉🏻 BMW stage 2 tuning👉🏻 MST cold air intake👉🏻 CSF intercooler👉🏻 H&R lower spring👉🏻 M performance catback exhaust👉🏻 BBS rims👉🏻 AP racing 6/4 BBK👉🏻 Original M steering wheel✅ OCD owner ✅ Fully done up unit✅ Meticulously maintained interior and exterior✅ Above mods done up 2 months ago➡️ View the used car listinghere!,btohqsg
Honda Vezel squeezes through road shoulder entering the KPE and knocks off a Mitsubishi Lancer's side mirrorsA Honda Vezel is not a motorcycle.👉🏻 React with 😁 if you think the Honda Vezel is a funny fella➡️Read ithere!,btohqsg
“Funny” is not the word to use. Recklessness should be appropriate. Count him or her lucky just side mirror  it’s could have been much worst.,btohqsg
I don’t have a Bugatti 😞,btohqsg
lowkey not bad but to save face.... not good ah,btohqsg
Sometimes when I eat prata alone,btohqsg
I dip in curry then dab it with sugar too,btohqsg
@SGCM_Admindo you eat prata with sugar?,btohqsg
ofc not…prata is meant to be eaten with curry-R,btohqsg
hahaha yes  I got try before. But feels more like a dessert-R,btohqsg
Someone needs to call the police,btohqsg
Because Julian is armed and dangerous with those guns 🥵😮‍💨,btohqsg
Mans has been going to the gym with the money he made from the type r,btohqsg
some say he can bicep curl a K20 engine,btohqsg
Nowadays so fast those bots disappear,btohqsg
This group will be separated into two,btohqsg
I’m the middle coz I use both,btohqsg
There will be another spam on how to enhance it,btohqsg
Is rotary engine robust and reliable for road car,btohqsg
Rotary and reliable don’t really fit into one sentence,btohqsg
Unless you put “are not” in between,btohqsg
MCF HangOut X Lexus Electrified:Discover More with Lexus HybridJoin us as we team up with Lexus Singapore on a journey of Electrification – Pioneering more than 15 years of hybrid innovation  Lexus introduced the world’s first self-charging luxury full hybrid vehicle.📅Date: 10 Sept 2022  Saturday🕔Time: 9 am – 12.30 pm (Registration starts at 8.30 am.)📍Venue: 33 Leng Kee Road(Parking is FREE)❗️Test drive available❗️🚙 Lexus ES🚘 Lexus IS🚙 Lexus NX🚘 Lexus RX🚙 Lexus UX➡️Registerhere!➡️$10 per registrant (Free Lexus Multi Charging Cable & $10 Voucher sponsored by Sgcarmart!),btohqsg
Prata With this chilies. Damn shoik,btohqsg
🚨LATEST PETROL PRICES🚨After a long hiatus  Caltex increased their petrol prices across all petrol grades🥲,btohqsg
Why go up?Saudi Arabia pledge 13million barrels more per day🤦‍♂,btohqsg
Designer just jump over from Citroen Euro van division. Lazy to draw new design. Brought along thumb drive  upload and show Toyota boss😂,btohqsg
Lamborghini has revealed a more hardcore Urus  the Urus PerformanteThe already fast Lamborgini Urus is now even faster😱👉🏻 React with 😁 if you are impressed by the performance of the new Lamborghini Urus Performante!➡️Read ithere!,btohqsg
why Wana  buy that when you can have a Toyota chr🤣🤣,btohqsg
big bull must be a low 2 door supercar,btohqsg
Ain't they from same company 😅Same engine?,btohqsg
