text,group
the cooking one i scared. cos later got safety issue then kena. cos hdb got rules induction hob cannot be above 40amp. so not sure if got rules where to put.,btohqsg
i know gas stove have. cos the gas pipe need to relocate,btohqsg
hahaha then isnt it the same as comparing price outside from diff shops,btohqsg
Hi  does anyone know if there is a group for upcoming 2 yishun BTO?,btohqsg
Hi there   am very new to this and have nobody to consult with . anybody can share   how will we be notified when the feb launch is launched and where will the application function be . am looking to apply SBF,btohqsg
Can sign up for hdb e-alertshttps://services2.hdb.gov.sg/webapp/BF08CESS/Subscription.jspbut faster way is to check telegram chats regularly,btohqsg
Anyone know when SOB list launch?,btohqsg
when the sales launch i think,btohqsg
Is there any channel for Kembangan wave bto?,btohqsg
💬Group Chats for ongoing/upcoming BTO ProjectsJUN 2024 BTO-details» Kallang/Whampoa -@tanjongrhuriverfront» Queenstown -@hollandvista2024» Yishun -@yishunjune2024btoOCT 2024 BTO-details» Ang Mo Kio -@angmokiooct2024bto» Bedok -@bedokoct24bto» Bukit Batok -@bukitbatokoct2024bto» Geylang -@geylangoct2024bto» Jurong West -@jurongwestoct2024bto» Kallang/Whampoa -@kallangwhampoabto» Pasir Ris -@btopasirrisoct24» Sengkang -@sengkangoct2024bto» Woodlands -@woodlandshousing/@woodlandsoct24btoFEB 2025 BTO-details» Kallang/Whampoa -@kallangwhampoafeb2025bto» Queenstown - none atm» Woodlands -@woodlandshousing/@woodlandsnorthbto2025feb/@woodlandsnorth» Yishun -@yishunfeb2025btoUPCOMING/ IN REVIEW» Greater Southern Waterfront -@greatersouthernwaterfrontbto» Mount Pleasant -@btomountpleasantLast Reviewed: 17 Jan 2025  9:14 PM__List compiled by@btoapptdates.These groups have their respective admins  please check individually.,btohqsg
Hi  is there a chatgrp for macpherson weave?,btohqsg
hi anyone knows anything about the upcoming sbf?,btohqsg
First time…. Have no idea what is going on. Applied HLE and approved alr,btohqsg
Locations and info only available when launched. Now is to wait for February…,btohqsg
Hi does anyone know for HFE how do they assess by for grant and the loan? Isit just income or they look at cpf ? What if my partner has cpf contribution but I do not have.,btohqsg
I thought now no more HLE  only HFE if I am not wrong  and they look at the combined income  and ur citizenship status for grants,btohqsg
Any telegram group for Bartley greenrise?,btohqsg
if you no cpf then they look at income.but cpf is linked to income. so technically  still looking at income.,btohqsg
Currently I'm under a programme hence they only give allowance and no cpf,btohqsg
Any Tampines green opal chat group?,btohqsg
Any Tampines green opal chat group?,btohqsg
The groups being set up and not being governed by a central authority if that’s what you’re asking for. If you do not wish to be part of the group it’s also fine to leave  there is no obligation to be part of the bto group.Most info is publicly available on HDB website and other property websites or you can also alternatively ask your questions here.Have a good weekend!,btohqsg
The Oct bto which project is white flat,btohqsg
