text,group
U will be surprise sometimes 1 person also they book 6 seater,btohqsg
Bro u should upgrade to mpv,btohqsg
Next year tourism industry will boom,btohqsg
Wrong timing la dai lou...Cbd u have until ard 6.45 nia,btohqsg
7-8 will be flat  8-10 surge up again for those work overtime in office,btohqsg
The last I heard grabcoach all kena bao by private operators with PRC drivers. Individual operators hard to make from grabcoach.,btohqsg
But I don't think I will work for long temporary only,btohqsg
I earn big money before that's why I thinking working is waste of time..,btohqsg
Not really gamble  is vision n foresight.,btohqsg
I also was looking for vehicle too. But my one too many specs. Must have wheelchair lift.,btohqsg
Waiting silver ray down size fleet.,btohqsg
They got do wheel chair thing,btohqsg
U go yishun u lose out on last town order. U said u by 8 keep. Yah wkdays best do more orders,btohqsg
Silver ray all worker they don't care one,btohqsg
The boss sweat la. All uncle drivers n all bohchup.,btohqsg
You need to have the right audience and they willing to pay more.,btohqsg
Sure need downsize fleet sooner later. Last time abwin have one disabled transport but they quote me too ex,btohqsg
You need to find right customer,btohqsg
I got my own workshop. They more pro. Called Aim Heng. At wave 9,btohqsg
Don't be afraid to charge higher priced,btohqsg
It's all about how you closed your customer,btohqsg
Useless customer u need to let go  they are a drain of your energy.,btohqsg
Haha u sound like my ex sale Mgr when I was in retail. That time I chop tourist in Funan. Now drive LLM. Karma. :),btohqsg
Be confidence of what you are doing. It's not choping,btohqsg
If you are good at something never do it for free or low price.,btohqsg
And sembawang braddell yio chu kang hougang admiralty,btohqsg
You charge too low  people will look down on you.,btohqsg
I go sbwang n amk becos go home toilet lor. Haha,btohqsg
Be so good people can't reject u,btohqsg
I use to think do volume make up sales.,btohqsg
Eh both of u not driving ah,btohqsg
For me my FT work end too late. Heng no adv car job,btohqsg
Go home brush my cat better,btohqsg
Earn 100 also earn earn 1000 also earn equal effort.,btohqsg
Alrdy suspect I keep another cat outside. The no trust u look,btohqsg
Summon aunty Lai Liao. Gotta run. Ttyl,btohqsg
No attitudr is not cat alrdy,btohqsg
But cat scare they jump out window,btohqsg
Unless u stay ground floor still ok,btohqsg
Actually its very rare lahThey will climb out sit on sill  but it takes a blur careless cat to fallAnd cats are seldom blur and careless,btohqsg
U dunno how long they survey the spot b4 jumping on it,btohqsg
Sumtime a wild cucumber appear they surely jump.,btohqsg
Try to put a cucumber 🥒 behind your cat see what happen next.,btohqsg
Liddat any pet also same mah... dog can dash out onto road....bird can fly into wall... 🤣,btohqsg
That's why lor better to be safe then sorry.,btohqsg
Better people drive me lor town go punggol $15 only 😂😂😂,btohqsg
That's why during free time go upgrade urself.,btohqsg
Keep driving also no use one,btohqsg
Grab is a very cheapo company,btohqsg
No point taking mutli location job  42  less LLM 16%  div by 4 location  thus each location roughly 10 bucks 😬  not forgetting petrol  parking  etc... Cheap coolie,btohqsg
But he take grabcar job lugi leh,btohqsg
So about $10.70 per job... 🙄,btohqsg
Inside grp chat is liddat lol,btohqsg
Now he can drive bus also,btohqsg
Many ibu n bapak coming back to see doctor at mount E,btohqsg
Ap to town$30 many ppl bid,btohqsg
Airport u do u can get return pax,btohqsg
Just make the pax like u,btohqsg
Make them so happy with u,btohqsg
U not working for grab leh lol,btohqsg
Everything must have plan a n b,btohqsg
If 2 hr can complete is okGross 5125 / hr,btohqsg
Maybe my perspective is not the same.To me  is the complete cycle  pick  go  done  repeat....Is as good as doing 1 point A to point B job.But if u base on time concept   yes  is $25 bucks  provide u can fins by 2 hrs But technically facts is per job is $10.70.,btohqsg
In this line must count your earnings against time,btohqsg
Becos thats the product u providing,btohqsg
I never liked doing apGo there macam pasar malam  u either spend too much time socialising or u wait 1 hr for crap ping,btohqsg
If 6p and diamond then got fight,btohqsg
ApIf grab appU must on grabfamily,btohqsg
Ya lohLast time i what also dont have 😆Go there waste time,btohqsg
My 1st mpv order but can pax travel together?,btohqsg
Gd morning. Ootoya all outlets mass bomb jobs. But all bike ley,btohqsg
I saw one $60+ job says something like lalamove special order and poof gone,btohqsg
Times are bad lehNormally late afternoon can try tmft and zooMorning i think now sch crowd better than office  4s got surge  but need start early,btohqsg
Seems like a lot 6p like to go everton now  morning and late night,btohqsg
Need change pass go in also,btohqsg
99 orders but 1 car job 🙄🙄,btohqsg
How many cars here take bike job,btohqsg
This person book car for this,btohqsg
Ccb ppl who dont drive giving f***ed up directions,btohqsg
Robinson few tower also book this type of car job,btohqsg
Ask me to stop at places i cant stop  walk thru doors that are chained up  rd name also wrong 🐣🎂 waste my time,btohqsg
If only all book car like that.. Gd咯,btohqsg
All car job taken by Alvin ma,btohqsg
Wah lau ALPS. Heng u bike.,btohqsg
Time to makan nom nom nom 😋,btohqsg
Watch your parking  got ura checking mscp at hong lim,btohqsg
Yes  delivery and take one back,btohqsg
Jalan peminpin  someone send before?😊 Christmas tree only,btohqsg
No take   no time   leceh need change pass 😔,btohqsg
Issit now u keep kena cck jw lol,btohqsg
Lol..so much c  end up deliver alcohol now?,btohqsg
Mpv go wdlPax want followAsk her cancelDon't know who took the job,btohqsg
Ask her grab car take the thing... Haha. Hard job mpv,btohqsg
If her cancel can take how much back?,btohqsg
Looking for part time driver for tmr 12/11/2020Working location: Woodlands terraceWorking hours: 8am - finish ( I usually finish about 2/3pmDrive 10ft freezer truck deliver salmon & fish packed in Stryofoam boxDelivery route: CBDPayment:$80 transfer to you by nightPm me thanks,btohqsg
Kns chinatown go geylang need 20min,btohqsg
Bugis plus Seoul yummy take so long,btohqsg
I ganna bugis plus per entry already,btohqsg
Less than 30 mins. More than 10 minutes,btohqsg
Hot to claim? What condition can claim?,btohqsg
If pick up now reach there see what time then start count,btohqsg
After 10min u can livd chat liao,btohqsg
"U must press ""picked up"" once u arrive... right?",btohqsg
Cannot press if not cannot claim,btohqsg
Gps know u were there no worried,btohqsg
Once u press cannot claim liao,btohqsg
So when will they debit the waiting time charges?,btohqsg
Immediate mostly some time will drag,btohqsg
"I dont think it's a matter of ""days"" haha",btohqsg
The Customer service never give ans just bye,btohqsg
U must need this on live chat,btohqsg
Later many fur inside yr car,btohqsg
He just hung up on me,btohqsg
No need to call live chat can liao give yr order number   reach time   pick up time   waiting time,btohqsg
Maybe u take got tip leh,btohqsg
Tower B Ng teng fong hospital. Go hougang Ave 8. Hitcher tells me she has a dog. 1). Hospital can allow pets visit meh? 2) Dog can hitch meh? ;(   3) before she go outside so far with doggy she got think it through boh???,btohqsg
I think world ending soon. Ppl siaw.,btohqsg
No leh bro  the world did not end that's why many people siaw,btohqsg
Even if the animal chg to cat or hamster. Wtf is she doing with it at the hospital????!!!,btohqsg
But sometimes it's a blessing in disguise u dunno.,btohqsg
Go home eat dinner shower n open a can of tiger better.,btohqsg
I not so trauma ptsd la. Today my bt batok China restaurant no Kok up order.,btohqsg
Alot things come in blessing in disguise..u may don't know who u meet and will help u in future.,btohqsg
But ppl who book grabhitch n bring animals. Wun be benefactors (gui ren). I no fate meet Gui ren like this.,btohqsg
There is a friend I know very rich  but he like to do different things..,btohqsg
He is not stingy type btw..,btohqsg
He like to play mystery shopper kind  even his employees also don't know is him 😂😂😂,btohqsg
From yishun or bukit batok or geylang ?,btohqsg
May a lot m quit oddle,btohqsg
Today double11  have parcel send tomorrow?,btohqsg
Yah be optimistic always. Today u rest tomolo u hoot kao lat!,btohqsg
Scared no rice eat. Quickly take. Haha kiasu kiasee,btohqsg
Actually I don't mind as I own 2 dogs🤣 I'm dog lover...,btohqsg
The minute she said small dog I instantly reject Becos not all small dogs are quiet corgis. Bark until hougang from imm. Siaw lor,btohqsg
Better than my durian run.I regret the durian run.,btohqsg
I standby containers for smelly stuff.,btohqsg
Sometimes it’s not wat u expect.,btohqsg
Quite truth haha... 🤣 Guess my dog is those kind.. Bark bark bark specially stranger around...,btohqsg
Oh....u all need to hear my small dog story,btohqsg
Picked up a girl with french bulldog puppy  who jus had a 3 hr playdate with another dog,btohqsg
Poor fella was panting and snorting like a pig the whole 10min ride,btohqsg
U know bulldogs dont breathe very well. I dunno wats wrong with the ownerBut so on top of hyperventilating  he smell like the zoo cos sweating,btohqsg
Still nehmind  im ok cos well its a dog it sweats,btohqsg
But when they got out of the car....i turned ard to say bye.......... and to ky horror i saw the dog drooling like mad,btohqsg
ANDAfter that i took a closer look at my seatsThe dog was shedding hair and its all over my seats...!,btohqsg
Its a french bulldogWhy it got so much hair to shed deI thibk the girl dunno how to take care lor,btohqsg
Becos of her i never took a pet again,btohqsg
Dun ley. Mr Kelvin say maybe got gd karma come out of it ley,btohqsg
Pls la groomers need such ppl to give them biz. Even shorthair dogs also get matted fur. Most ppl shdnt keep pets. Lack knowledge n love.,btohqsg
Eh u imagineCar smell like zooDog drool and hair all overHair stuck in the floor mats some more omg,btohqsg
Spent so much time cleaning  sekali my next pax malay howI couldnt jus wipe the seats  have to sanitise properlyThat girl very inconsiderate la,btohqsg
Tell your garfield i say gnite,btohqsg
Can i just ask if u all collect order already  will u all text or call the customer? Kenna scolded by a customer cos never call.,btohqsg
normally i just text then indicate that i contacted the customer,btohqsg
Send 1 to sentosa. Go park at sentosa carpark expensive sia. $6. Lol,btohqsg
Only send doc to town during lunch timeFood i don't callDon't think they order food still go out eat😂,btohqsg
I that day send food lo. Then they call me say why i never call them say i otw. Lol.,btohqsg
$15 order. $6 pay for parking.,btohqsg
Why u go in cpPark outside toilet ...B4 zebra crossing,btohqsg
I stupid lo. Go follow the GPS.,btohqsg
End up i dunno where issit  so i never take to sentosa before.,btohqsg
Maybe she gave instructions to call,btohqsg
No. One time entry to the carpark $6,btohqsg
I now scared of sentosa liao,btohqsg
All hotel no need paidButNot go by basement car parkPark at lobby on top,btohqsg
No la i go so many times never tio cp fee anywhere in there b4U happen to go wrong place haha,btohqsg
Oh ya lo ya loWhy hotel u go cp,btohqsg
I go by basement carpark sia,btohqsg
My gps lead me there. Hahaha. Idk sia.,btohqsg
Got bangla clean car window not,btohqsg
Must tio then u know mah,btohqsg
Jus like must send pax to tuas 1 time then u understand why nobody wana go lol,btohqsg
Mean i wan tio 1 time😂 i ban casino many years.,btohqsg
Go there will lost control. $6 can park one whole day.,btohqsg
Maybe they should make the parking more ex haha,btohqsg
Early morning  the ice cream that I deliver yesterday. That owner called and told me I never deliver 1 location,btohqsg
Ask me did I go a not,btohqsg
And if the ice cre still I'm my car,btohqsg
How to remember all the places u send?,btohqsg
I offered to send for her free.. The she says that ice cream sales is $83.. And she will call lala move..,btohqsg
Didt they receive or u just put there n leave,btohqsg
I think I pass the owners.,btohqsg
Coz if I leave it there  I will take photo,btohqsg
Alamak kanna play out just explain to cs only,btohqsg
I honestly couldn't remember the middle location sia,btohqsg
Just wait cs will call u,btohqsg
She said she will call lala move,btohqsg
Our GPS lala move has record?,btohqsg
