text,group
Not all heroes wear capes. Happy Father’s Day to all the kind  loving and courageous fathers out there. Thank you for your unconditional love and support. ❤️If you are caring for a loved one with a mental health condition  know that you are not alone - CAL is here to walk with you  no matter how tough the journey may be.#EmpoweringHiddenHeroes#CAL4MentalWellness,btohqsg
The journey of a caregiver to a family member  relative or friend with mental health issues is long and challenging.Join our upcoming fully-funded Caregivers-to-Caregivers Training Programme (C2C) and learn how to:-  Increase your understanding of mental illnesses and how they are treated;-  Improve your communication skills with your loved ones;-  Use the power of empathy in caregiving.Sign up now for our June – July 2021 classes here:https://www.cal.org.sg/c2cFind more information about Caregivers here:https://www.cal.org.sg/am-i-a-caregiver#EmpoweringHiddenHeroes#CAL4MentalWellness,btohqsg
The journey of a caregiver is long and challenging. If you know of any caregiver to a family member  relative or friend with mental health issues  please encourage him/her to attend our upcoming Caregivers-to-Caregivers Training Programme (C2C) to understand his/her loved one’s condition better and learn to become a more resilient caregiver.Content Highlights:- Increase your understanding of mental illnesses and how they are treated;- Improve your communication skills with your loved ones;- Use the power of empathy in caregiving.Sign up now for our July – August 2021 classes here:https://www.cal.org.sg/c2cFind more information about Caregivers here:https://www.cal.org.sg/am-i-a-caregiver,btohqsg
Join us for our Trauma Informed Care (TIC) Workshop for Parents and Caregivers on 17 & 24 July 2021. This workshop will help you learn how to integrate trauma informed care into your interactions with children and youths.Content Highlights:1. What trauma entails2. Trauma informed approaches3. Implementation of trauma informed care; and4. Healing and recoveryRegister for this workshop athttp://tiny.cc/ticworkshop.Zoom details will be shared to the participants after the registration deadline.,btohqsg
Join us for our third Fireside Chat with Mr Jackie Tay  Executive Director  PSALT Care Limited. He will share the principles of Wellness Recovery Action Planning® (WRAP®) and how caregivers can apply WRAP® to better support their loved ones in their recovery journeys.Register for the session athttps://tinyurl.com/cal-firesidechat-eZoom details will be emailed to all participants by 16 July 2021  Friday.For more information  visithttps://www.cal.org.sg/post/fireside-chat-03-an-overview-of-wellness-recovery-action-planning-wrap,btohqsg
Join us for our Trauma Informed Care (TIC) Awareness Talk on 6 or 13 August 2021 to learn about what trauma is  its prevalence in Singapore  how it affects our children and youth  and how to integrate trauma-informed care into your work and life. This workshop is complimentary for parents  teachers  young adults  and social service professionals.Register for this awareness talk athttp://tiny.cc/tictalkZoom details will be shared to the participants after the registration deadline.,btohqsg
Join us for our Trauma Informed Care (TIC) Workshop for Parents and Caregivers on 21 & 28 August 2021. This workshop will help you learn how to integrate trauma informed care into your interactions with children and youths.Content Highlights:1. What trauma entails2. Trauma informed approaches3. Implementation of trauma informed care; and4. Healing and recoveryRegister for this workshop athttp://tiny.cc/ticworkshop.Zoom details will be shared to the participants after the registration deadline.,btohqsg
The journey of a caregiver to a family member  relative or friend with mental health issues is long and challenging.Join our upcoming fully-funded Caregivers-to-Caregivers Training Programme (C2C) and learn how to:-  Increase your understanding of mental illnesses and how they are treated;-  Improve your communication skills with your loved ones;-  Use the power of empathy in caregiving.Sign up now for our July – August 2021 classes here:https://www.cal.org.sg/c2cFind more information about Caregivers here:https://www.cal.org.sg/am-i-a-caregiver#EmpoweringHiddenHeroes#CAL4MentalWellness,btohqsg
Loneliness is one of the main indicators of social well-being. Loneliness can lead to various psychiatric and physical disorders. If left unattended  loneliness can have serious consequences for mental and physical health. It can be challenging to maintain relationships because people didn’t understand or didn’t want to take the time to understand.Know of a friend  relative or colleague who might be caring for someone with a mental health condition or dementia? Share with them about our fully-funded C2C programmes athttps://www.cal.org.sg/c2c#EmpoweringHiddenHeroes#CAL4MentalWellness,btohqsg
Hello! I am Huang Hung Yu  writing on behalf of a group of Y5 students from Raffles Institution. We are conducting research onstress experienced by informal working caregivers.We would appreciate if you could help us by filling up this survey so we can gain a deeper understanding of the relationship between work and caregiver stress! All responses will be kept anonymous.If you have any questions  please feel free to contact me!THANK YOU ☺️😄🤩Link to survey:https://tinyurl.com/workingcaregiverstress,btohqsg
Saw this at NTUC Changi City Point 🤗,btohqsg
Selamat Hari Raya Haji to all our Muslim Friends! As we celebrate the end of Hajj  CAL would like to thank all caregivers who have been pouring their hearts and souls into caring and supporting their loved ones.If you are a caregiver to a loved one with a mental health condition or dementia  CAL is here to support you! ❤️Visitwww.cal.org.sgto find out more#EmpoweringHiddenHeroes#CAL4MentalWellness,btohqsg
I'm attending Navigating Mental Healthcare in Singapore. Would you like to attend?https://www.linkedin.com/events/navigatingmentalhealthcareinsin6824199003585036288,btohqsg
Are you a caregiver for someone at home? Amidst this COVID-19 pandemic  we understand the multitude of stresses and arduous journeys that caregivers may have experienced.This year National Day 2021  Care Connect championed by SG Assist is on a Caregiver Appreciation Campaign having partnered with various retail brands to offer rewards and benefits for you as a caregiver to extend appreciation and support for your hard work at caregiving.Be sure to check out our Care Connect website athttps://careconnect.sg/our-partners/to get your hands on these deals made specially for you as a caregiver!Join the Care Connect Family today as a member viahttps://careconnectmarketplace.webflow.io/membership.,btohqsg
The journey of a caregiver is long and challenging. If you know of any caregiver to a family member  relative or friend with mental health issues  please encourage him/her to attend our upcoming Caregivers-to-Caregivers Training Programme (C2C) to understand his/her loved one’s condition better and learn to become a more resilient caregiver.Content Highlights:- Increase your understanding of mental illnesses and how they are treated;- Improve your communication skills with your loved ones;- Use the power of empathy in caregiving.Classes are usually conducted in the evenings  but due to shifting schedules  the 12-week programme will now be available on Monday afternoons from 3pm to 5.30pm  starting 30 August 2021.Sign up now for our August 2021 classes here:https://www.cal.org.sg/c2cFind more information about Caregivers here:https://www.cal.org.sg/am-i-a-caregiver,btohqsg
CAL wishes everyone a Happy National Day! Although we’re still in Phase 2 heightened alert (P2HA)  let us stay positive and continue to support each other. May this day remind us to be united as one nation :-) Stay home  and stay safe!,btohqsg
Have a blessed National Day Singapore 🇸🇬,btohqsg
Join us for our fourth Fireside Chat with Dr Adriana Banozic  trained Psychologist and Neuroscientist. She will share about how Cognitive Behavioural Therapy (CBT) can help us improve our quality of life by changing our thinking patterns and behaviours  and by taking control of our perceptions of circumstances.This Fireside Chat is recommended for anyone who wishes to learn how to deal with pain in a different way via CBT.Register for the session athttps://tinyurl.com/cal-firesidechat-eZoom details will be emailed to all participants by 24 August 2021  Tuesday.For more information  visithttps://www.cal.org.sg/post/fireside-chat-04-cognitive-behavioural-approaches-in-managing-pain,btohqsg
With eating disorders  early intervention is crucial. If you are caring for someone with an eating disorder  sign up for CAL's C2C Eating Disorder Programme  starting 2 Sept here:https://tinyurl.com/C2C-eatingdisorderThe rate of eating disorders among in Singapore is rising. Prevalent in both males and females  they can occur at any weight or body type. To learn about the common types of eating disorders  such as Anorexia Nervosa  Bulimia Nervosa  & Binge Eating Disorder (BED)  visithttps://www.eatingdisorderhope.com/information/eating-disorder?fbclid=IwAR06m9BnuBsZEKTs1AvNvtSaOjbMw48ZGaJk-x5hZA42L3MlsDApo-D7NB8,btohqsg
Good morning and happy Wednesday ☺️ I’m Claudine and I’m an NUS student conducting a study on caregiving in SingaporeIf you are a caregiver of an individual with mental illness  and are willing to be interviewed  please feel free to contact me@cloudineee.You may also fill in the form ontinyurl.com/care-interview-2021to indicate your interest and willingness to participate ☺️It’ll be an hour-long session (max) and there’ll be a token of appreciation (a $10 voucher) upon conclusion of the interview.Thank you so much for your time and please do not hesitate to contact me for any questions or clarifications 🌻,btohqsg
If you are a caregiver to a family member  relative or friend with a mental health condition  C2C is the programme for you. Our C2C programme is fully-funded and open to everyone. Let us help you on this long and challenging journey.Note: The class held at Tzu Chi Humanistic Youth Centre is for those caring for youths aged between 15-35 years old.Do also join us for our Trauma Informed Care (TIC) Awareness Talk and Workshop for Parents and those caring for children.Sign up here:•http://www.cal.org.sg/c2c•http://tiny.cc/ticworkshop•http://tiny.cc/TICawarenesstalkSwipe to view our C2C and TIC schedule for September 2021 🗓,btohqsg
Hello! Life+ is a pilot initiative by the Inclusive Living Project Office set up by MINDS to support community living for adult persons with intellectual disabilities (PWID). With the right amount of supports in place  we are championing for PWIDs and their families to live and age well in their communities.We hope caregivers like you can join us by sharing your hopes and experiences for your child/ sibling with ID by completing an online survey!This survey will take about 15min. Your honest views will give us greater insights into the barriers and enablers of community living for PWIDs. This helps MINDS and gov agencies to plan better for the future of PWIDs. All info will be kept confidential. Link to survey:https://forms.office.com/r/fbYKDMqbRgIf you have any questions about the survey  you may email them tomi@minds.org.sg.,btohqsg
I’m sharing this study on behalf of a social worker friend who is doing a research study on Borderline Personality Disorder & Its Impact on the Family.---If you are a family member/caregiver to a person with Borderline Personality Disorder (BPD)  please be a part of this study. Your experiences as a family member are important  and as a social worker  she hopes to be able to better understand the impact this condition has on families in the hope of contributing towards enhanced support services and systems. Please refer to the attached file for more information.To register as a participant  please fill in the form:https://forms.gle/Y17kKz5zHNabwrq16Thank you.,btohqsg
Borderline Personality Disorder & Its Impact on the Family Research Study by Renay Pereira.pdf,btohqsg
"Hi everyone! I recently joined a ground-up that provides a free virtual platform for Singaporeans to:1. Speak and share their struggles 1:1 in a safe  confidential space with a trained listener2. Get life or career guidance from experienced individuals coming from a range of diverse backgroundsIt's been a month and we've already engaged in quite the number of conversations! We are still expanding our base of volunteer listeners (""Hear Buds"") and mentors (""Life Guides"").It's our aim to plug the gaps in Mental Wellbeing by giving people a free space to connect  be listened to  and most importantly  be their real selves without the fear of judgment or stigma.If you:1. Would like a listening ear 2. Are looking for some life or career guidance  or3. Would like to find out more or join the teamCheck us out athttps://www.itallstartshear.sg/and do help us to share 🙂 thanks!",btohqsg
Join our panel of caregivers and persons-in-recovery at CAL’s first Chinese-language Fireside Chat. Hear both sides of the story as they recall the highs and lows that they have experienced on their individual journeys  how they have learnt to cope and what they hope for the future.Register for the session athttps://tinyurl.com/cal-firesidechat-cZoom details will be emailed to all participants by 23 September 2021  Thursday .For more information  visithttps://www.cal.org.sg/post/fireside-chat-c-01-strength-in-supporting-a-loved-one-in-recovery,btohqsg
Hi caregivers  we are a group of students from NYJC conducting a survey on stress of informal caregivers in Singapore. Please help us answer these questions as part of our research. Your responses will be kept anonymous and confidential. Thank you for your participation!https://docs.google.com/forms/d/e/1FAIpQLSffqSjbnaSnvv-BY8MSIUODbL43gbqPagqYlAklEv8UAiT5dQ/viewform,btohqsg
Apologies. Some of us are caregivers to stroke survivors so the survey is not relevant for us to participate. Tks😊,btohqsg
Hi everyone  I'm Josh from Saint Andrew's Junior College. My Project Work group and I are currently doing research an 'A' Level project regarding stroke. We have two surveys: one for stroke patients and one for the caregiver of the mentioned stroke patient. If you're a caregiver to a stroke survivor  we'd be really appreciate if you could help us out by responding to both surveys. Please be assured that all responses will be kept private and confidential. Thank you!Here are the links:Caregiver Survey -https://forms.gle/kD6ak5AmP3djaoLU7Stroke Patient Survey -https://forms.gle/9KqgD1EPXcr9Awxg8,btohqsg
Would u like me to share with other caregivers whom I know to participate in the survey form too?,btohqsg
Yes please  that would be greatly appreciated!,btohqsg
Are we allowed to post an event for the community in this chat?,btohqsg
Gd morn. Thank u for sharing :),btohqsg
Hi I’m Jane Koe from Singapore National Stroke Association. We are launching SOFS21 ( Stepping Up For Stroke ) tomorrow ( 2nd October ) virtually and registration is still opened if any one would like to participate . No registration fee is required. This year’s theme is “start now” and we hope to raise $100 000. Click the following if u would to participate :http://sofs.snsa.org.sg. You can also visit our website atsnsa.org.sgto know more abt SNSA and the stroke community😊,btohqsg
SNSA just launched Stepping Out For Stroke ( SOFS21 “StartNow” thus morning virtually with Guest Of Honour  Mr Chee Hon Tat. More details on link . 😊,btohqsg
