text,group
Get luxury immediately with Cars and Coffee SingaporeLooking for your next luxury car but want to skip the wait? Cars and Coffee Singapore has plenty of options ready for you 🚘☕️Read on to find out more➡️https://bit.ly/2ZEcaYp,btohqsg
Warning: Driver urges others to check all BlueSG cars before booking after horrific incidentAre you sure the car went through regular servicing? Doesn't look like it 🤔Read the full story👉🏻https://bit.ly/3GG2soR,btohqsg
Lexus ES 300h Hybrid 2.5 Luxury ReviewFACELIFTThe Lexus ES300 hybrid is a luxurious sedan that scores high on space and comfort 🙌🏻😴✅ Refreshed daytime running lights✅ Newly designed wheels✅ Spindle grille comes with L-shaped components✅ New safety featuresThe new Lexus ES is a perfect fit for the ultimate comfort cruising experience 🤤Read the full review here➡️https://bit.ly/3myQndk,btohqsg
You don't need a car workshop for these seven simple routine checksSave a trip to the car workshop and perform these routine checks that all car owners should know how to do by themselves 💪Read the full article here➡️https://bit.ly/3GJRij4,btohqsg
LATEST COE RESULTS (November 1st Bidding)Everything went up across the board once again! 😱😱😱😱😱Wouldn't be surprised if CAT B or CAT E hits the 100k mark by the end of the year  for a not-so-merry-christmas 🎄CAT A: $53 709 🔼 $1 000CAT B: $82 801 🔼 $2 591CAT C: $42 001 🔼 $1 500CAT E: $88 000 🔼 $3 000For the full breakdown➡️https://bit.ly/352jmMWSelling your car? Get the highest price guaranteed or you get $100 free!➡️https://bit.ly/FreeQuoteTG,btohqsg
Wearnes Pre-Owned introduces 7-day exchange policyA worry-free car buying experience and instantaneous delivery are all yours when you shop for your pre-loved car at Wearnes 😊👏Read on to find out more➡️https://bit.ly/3CH35fC,btohqsg
Hyundai Santa Fe Hybrid 1.6 Turbo 7-Seater Sunroof (A) ReviewFACELIFTThe new Hyundai Santa Fe Hybrid proves to be an excellent family hauler 👨‍👩‍👦👍🏻✅ Refreshed grille✅ New  slimmer LED daytime running lights and head lights✅ Newly designed bumper✅ New LED taillightsRefreshed cabin with electronic button shifterPriced at $205 888  the Hyundai Santa Fe Hybrid is an easy-going SUV that scores high on space  functionality and style 🤗Read the full review here➡️https://bit.ly/3Eyr1lT,btohqsg
Volkswagen Shared and Touran: Just right for the cityNeed to ferry seven? We look at just why the Volkswagen Sharan and Touran are the ideal choice for Singapore's streets ⚖️Read on to find out more➡️https://bit.ly/3CNQirM,btohqsg
The festival of lights means nothing to the LTA and TP especially if it involves a rally of 50 motorcyclistsI'd be more worried about the gathering crowds than the motorcycles tbh 😷Read the full story👉🏻https://bit.ly/3bGXM3Z,btohqsg
Backseat Driver: Should You Get Into Collecting Diecast Cars?Diecast car collection is a great hobby for car enthusiasts. In this video  we have resident diecast car enthusiast  Zhi Xuan  showing off his collection  and sharing about this hobby 🚘Watch the full video review here➡️https://bit.ly/3mLUiUb,btohqsg
Public transport fares to go up come 26 DecemberThe Public Transport Council has granted a public transport fare hike as operators face climbing operating costs 🚇📈Read on to find out more➡️https://bit.ly/3wjZXUl,btohqsg
Acura Integra prototype set for 12 November revealThe Integra nameplate is making a return to the Acura lineup with a prototype reveal set for 12 November 2021 in Los Angeles 🚘Read on to find out more➡️https://bit.ly/3bOvN26,btohqsg
YPs doodle on probably the most expensive canvas in the world - a VolkswagenTouranGo Art Friend buy one canvas only $6+. Instead  they choose to draw on a $100 000+ car 😨Read the full story👉🏻https://bit.ly/3ETD3Gx,btohqsg
Witness something interesting on the road? MyCarForum will pay you $10 per published post!Singapore  we are ready for you 💪🏼Read on to find out more➡️https://bit.ly/3qhiOhW,btohqsg
A Toyota driver squabbles with a Lexus driver for blocking its path when both of them are illegally parkedWhen we took a Google Maps screenshot of the exact location  there were two other vehicles illegally parked there. Like popular only! 🤔😱Read the full story👉🏻https://bit.ly/3kgn7WY,btohqsg
Audi S3 Sedan 2.0 TFSI qu S tronic (A) ReviewThe new S3 sedan offers everyday comfort and an exhilarating performance in a discreet body 😯✅ Elegant and discreet exterior✅ High grip touches✅ 2.0-litre engine that spits out 306 bhp and 400 Nm of torqueComfortable and quietExpensivePriced at $282 696  drivers who prefer a premium badge of performance will find the Audi S3 to be a perfect fit 😋🤤Read the full review here➡️https://bit.ly/3CXCafz,btohqsg
The BMW 4 Series Gran Coupe is now in SingaporeBMW driving dynamics  evocative styling  and good space for five are all yours with the new BMW 4 Series Gran Coupe  now here in Singapore 🥳Read on to find out more➡️https://bit.ly/3kHHkp9,btohqsg
2021 Audi A3 Sedan Mild Hybrid 1.5 TFSI S tronic Video ReviewThe all new Audi A3 Sedan is one of the most affordable luxury compact sedans  and it faces stiff competitions with its German Counterparts. Does it have what it takes to stand out? 👀😮Watch the full video review here➡️https://bit.ly/3kpx0lr,btohqsg
How dare you honk at him? Can't you see he's making an illegal U-turn?🤔 This car needs such a wide turning radius? No way!Read the full story👉🏻https://bit.ly/3C6Gk3w,btohqsg
"EVs boast zero tailpipe-emissions  but how is the electricity that powers them generated?While electric cars are undeniably better for the environment  it would do us good to pay more attention to the promise of ""zero-emissions"". Especially here: On tiny  sunny Singapore. 🔋Read the full article here➡️https://bit.ly/3BYJ6b2",btohqsg
Are you super confused as to what in the world this Prius driver is doing?Turning left on a green right arrow? Wow! Champion 👏Read the full story👉🏻https://bit.ly/3obW93S,btohqsg
Immersion Trip: Into the exhilarating and intricate (local) world of the Prancing HorseAt risk of losing his job  the rookie of the editorial team recounts a thrilling and  at one point  embarassing day at Singapore's official Ferrari dealership 😅Read on to find out more➡️https://bit.ly/3n9L4Ry,btohqsg
I thought the 4 Series Gran Coupe was pointless  I couldn't have been more wrongSomehow  this sleek four-door 'coupe' with a svelte silhouette manages to get not just the style  but the practicality part right as well 👍Read on to find out more➡️https://bit.ly/3om2R7B,btohqsg
Backseat Driver: Should you get Class 3A or Class 3 license in 2021?Are you Team Auto or Team Manual? 🏎🚙Watch the full video review here➡️bit.ly/3n8qm4B,btohqsg
Jeep hosts pop-up at Great World CityThe brand that has conquered seven continents is now making its mark on Great World. Head on down to catch the Wrangler and Gladiator up close! 🛺Read the full article here➡️https://bit.ly/3CiPR7L,btohqsg
Cam car driver’s lightning-quick reflexes saves itself from an accident with a reckless BlueSG carChange from right to left but signal right. Nice one lah! 🙄Read the full story👉🏻bit.ly/3ChY6kz,btohqsg
Personalising your BMW should come with peace of mindQuality workmanship and Original BMW Parts and Accessories should be the bare minimum to ensure a safe and hassle-free driving experience 👌🏻😌Read on to find out more➡️https://bit.ly/3omLkfq,btohqsg
Video footage of the Parliament accident: Lower your volume for this oneA mystery solved. Finally there's video footage of the accident that happened at the Parliament 😱Read the full story👉🏻bit.ly/3ooZMDQ,btohqsg
You can now register your interest for the new i30 NAuthorised dealer Komoco Motors looks set to sell the car here with the Performance Package as well as the new eight-speed dual-clutch transmission 😍Read on to find out more➡️https://bit.ly/3Ck78NX,btohqsg
Hopefully the COE prices won’t be so high next year 😓,btohqsg
