text,group
I was planning to sell at 5 sia,btohqsg
If u notice  MT shortists no longer that ballsy,btohqsg
The sell all small lots alr,btohqsg
Mostly weak hands all give up,btohqsg
TG Sg follow TG kl price,btohqsg
CFM back to my initial level 32....trying collect some 31...very attractive levels drop from 5.5cents,btohqsg
CFM got autobuyers 32...try some...hope can rallied back to 40 this week,btohqsg
Bro john still very active finding micro penny ah,btohqsg
Ya CFM back to my 1st time trade price...,btohqsg
what CIMB 'released' was not a report. not target price. it just a 'pick of the week' or similar. can apply to any stocks. dont over think.,btohqsg
GKE 78 absorb very well....i think today easy shuld be above 80,btohqsg
AC released report MT sure go up one,btohqsg
u suan me is it  i 2 month old new bird only,btohqsg
Shorties scared of us  because we support MT  😄Lol,btohqsg
Should we all convert to become shortist?,btohqsg
Only buy CFM special link to PPE GLOVES...high 55...drop to 32...scoup some only,btohqsg
I think I need find some micro pennies to play le,btohqsg
Shorties scared of us  go join hands Taiwan,btohqsg
CFM once collect finish 32 33...will fly back towards 40,btohqsg
You got affected or “infected”  by bro John ah?,btohqsg
CFM i waiting since FRIDAY 40.....32 really good level buy...strong support 30 31 just now,btohqsg
No la stagnant market boring la,btohqsg
I think micro pennies got more meat hsha,btohqsg
MEDTECS should lead all the PENNY stocks up,btohqsg
u BUY UP 1mil Q sure can,btohqsg
Select those not much sellers be better,btohqsg
Ya Lor. I actually dozed off just now,btohqsg
Abundance alot sellers keep suppressing price down...lost quite alot on the way down,btohqsg
Yea lol...lucky up that time got win ABUNDANCE to cover for the downside,btohqsg
CFM local coys...maybe supplying MASK to us this month,btohqsg
This month TEMASEK foundation giving out FREE MASKs...never know they order from which distributor,btohqsg
as usual stalemale at the end of the day...,btohqsg
$2.79 VS $2.8 not much difference !,btohqsg
If Sg MT follow Tw $2+ enough,btohqsg
Fu yu super weird. Got ppl selling today at 0.24  but none of 0.24 buy q is processing,btohqsg
CFM collect more 32....hope huat later.....,btohqsg
Will covid spread even more when winter comes?,btohqsg
I mean which trade of 32,btohqsg
Cfm is come f me ah,btohqsg
Oh i think its sth wrong. My buy wentThru but reflected as a sell,btohqsg
But recovert cases also quite good,btohqsg
18mil recovered if i recall correctly,btohqsg
China also say they no case hahaha,btohqsg
They say what we tarik in lo,btohqsg
China idk though. At first got alot of citizens make vids about people literally dying on the streets,btohqsg
That why i buying CFM today again.....http://cfmholdings.com/wp-content/uploads/2019/10/CFM-INFRATRADE-NEW-CATALOG.pdf,btohqsg
john still holding tight gke ?,btohqsg
this type of video dunno should alugh or crystand straight then collapse down die. simi virus is that,btohqsg
I got a feeling mt will close strong for tmr,btohqsg
It doesn’t look like it will stay this way,btohqsg
