text,group
How u can get those jobs ytd,btohqsg
I already put the sticker on Tue leh,btohqsg
They say will contact me to confirm the sticker status within 24 hours,btohqsg
What do u mean? The scheduled job?,btohqsg
I mostly take immediate jobs. I'm just distressed cos keep losing bids. Don't mind me😂😂,btohqsg
But guess there's bad days  so I just suck thumb n carry on😂,btohqsg
I stacked 3 dinner jobs all to Pasir Ris. Each job was $39+,btohqsg
Yesterday dinner jobs was super high,btohqsg
Immediate jobs was good during mother’s days cos most of the jobs were $30 and above,btohqsg
How did you stack can explain nah? Thanks,btohqsg
Normal days must take schedule jobs or else hard to plan the route like heading to nowhere,btohqsg
Yes if all in the same direction,btohqsg
Then at least I know I'm not doing anytg wrong in strategy😂,btohqsg
I usually take last jobs to east,btohqsg
How you guys know that you have the sticker status already,btohqsg
I'm not referring to the monthly benefit,btohqsg
This wk very little money for me😂,btohqsg
U did 21 jobs from Thurs to sun,btohqsg
I is 23 jobs whole wk😂,btohqsg
Any idea if I talk to cs that client gave wrong address end up need me drive extra 6km can get any compensation?,btohqsg
Hmm my order drag from 2340+ till 0005 liddat,btohqsg
Ya cuz it’s a legit address  reach then i saw the address printed on the order was upper Serangoon view instead of upper Serangoon road,btohqsg
Can  thanks for the help  I quite newbie haha,btohqsg
Haha my client was a online seller never respond my messages so prob a bit harder to fight the case,btohqsg
Wah morning only like that so far😱😂,btohqsg
😂😂Tdy no high demand surcharge  no +$  no jobs😂,btohqsg
Everyone go Malaysia over wkend  or just go out jalan jalan liao.,btohqsg
sg alot pr or sinkies are mlysian . at least 500k,btohqsg
Actually more sgporeans r gg over Malaysia than malaysians😂,btohqsg
Most of the Malaysians have gone over past few wks  when opened up,btohqsg
alot drive sg cars are mlysian .. 😂😂,btohqsg
Now is mostly sgporeans go there shopping n makan,btohqsg
my company already quite a few . they like to buy Coe toyota,btohqsg
Tdy I think I just try make petrol money for the week 🤣,btohqsg
I sit at coffeeshop la kopi since 930am😂,btohqsg
If don't drive then no petrol used 💡,btohqsg
U got take b4? I see hot pot resto I always scared to take😂,btohqsg
Anyway the order is gone 😂,btohqsg
I see. I think I saw it ytd on llm also😂,btohqsg
Getz niao  nvr +$ until very very late. Or else will be taken fast,btohqsg
Think I will caffeine overload tdy,btohqsg
this one go in carpark $3 already,btohqsg
No chance to get any decent car jobs. All gone b4 u know it,btohqsg
Hi guys for parking charges can we claim?,btohqsg
U can ask the person who made the order,btohqsg
Can tip you $2 for carpark etc,btohqsg
I can't even bid for them now. Press then gone😂🤷‍♂️,btohqsg
Or maybe cos my hp lousy😂,btohqsg
Anyone know if I refer someone  I will get some benefit?,btohqsg
I mean make my car look ugly,btohqsg
Little farms fan me  just now got 3 jobs appear  I press on it gone liao. I tot fan can see the job earlier somemore😂🙄,btohqsg
The fare looks quite ok  not much diff from llm,btohqsg
For car user only sticker help,btohqsg
So meaning u all the job come out still can get to bid? Then something wrong on my side liao,btohqsg
I kena alot the immediate job come out  I press it straightaway gone,btohqsg
Shows order was taken  join earlier nxt time,btohqsg
I kena since 2 days ago😂,btohqsg
Yes  see gone how to bid lol,btohqsg
KNN! Sticker should be pasted underneath the car for such miserable amount!,btohqsg
Well I delete liao. I have jobs coming in  just that when it comes in n I click on it it shows job taken already or driver full liao,btohqsg
Last time will have  just last few days more jialat,btohqsg
Then wtf r u doing here😂😂,btohqsg
Customer just edit an order ..for pick up at 5pm.   Pick up from Woodlands to Admirity then decided to add on another location to Stirling road .. which I can't do. What should I do,btohqsg
Just remember  as long as not your fault  don't need scared the customer. U have ur own rights.,btohqsg
Ok thanks. I more worry customer complaints n then lalamove penalty me. Cos I don't have a screen shot of initial order,btohqsg
Write on their fb they cannot take it,btohqsg
They will get back to u very fast,btohqsg
They willl pay u 50% order $,btohqsg
Oh can do that? They will not penalize me n don't let me join back?,btohqsg
I see. Thank you thank you.,btohqsg
Ya lor.. the other day I took an order.. give me wrong postal code n it's at least 5km drive to another place .. then give delivery address to a multi storey car park. Need to ask what BLK again.. then when I reconfirm unit.   CS can tell me  u can find all the details in the order!... I m really..... Pissed...,btohqsg
Yes think u get $30 and the person u refer to sign up also get $30. I am not sure if the promo is still on. You may want to ask the CS,btohqsg
I like Atout cos they are always on time. Their customers are mostly atas.,btohqsg
beware of this order fking scammer,btohqsg
Ah yes I took once b4. Tot I reach early liao. Then see the long q. Their setup very lousy. Very slow distribute. 1st and last time,btohqsg
This type kiam gan. 6pm open put 545pm pickup. I got kena resto like that b4. But also got kena some resto can ready b4 opening time one.,btohqsg
Kena those pickup 6pm. Reach there they say kitchen open at 6pm🤷‍♂,btohqsg
Yes I remember. The job was Amici at Food Exchange Admiralty. Mine was worse as the staff could not find my order. Asked me to deliver another location which was not even in my app! First and last too for me too.,btohqsg
Think he may have been referring to marriot tang. The 1 I took was at marriot tang. Like what he said got alot of drivers queuing up very slow distribution etc,btohqsg
