text,group
Vantage Automotive marks sale of 100th 100kW ⚡️ Atto 3 in SingaporeThe celebration had owners of the Atto 3 gathering to share tips on electric vehicle ownership.➡️ Read itHERE!,btohqsg
Also I bought this stick thingy hehehe for TnG,btohqsg
shud he get a mazda 6 or a bmw 316/318/320,btohqsg
OH SWEET OKAY MEET UP SELL ME ONE,btohqsg
I bought 5 just for this situation,btohqsg
Your hand too short is it,btohqsg
I know some people confirm will ask one mah,btohqsg
but it seems easier leh this one,btohqsg
I dw to be sticking my peepee out of the window every time to tap my card,btohqsg
But ehh i realise there’s apparently a group for reporting fuel check lehh  the seller recommended me sia,btohqsg
Now can go in empty tank,btohqsg
Not accurate leh can be change of shift then hong gang dk can uturn anot,btohqsg
Seems like the people there update a lot ahh  think might take risk,btohqsg
That time tio but think reservist ask me where my fuel gauge see 1/4 he see me shake head and let me go,btohqsg
Sometimes not enuf MP can ask reservist spf to go de,btohqsg
Cus at the end of the day  all is Home Team mah,btohqsg
I think now no more le,btohqsg
Last time if got incident is SPF,btohqsg
But now ICA all ownself carry gun alr,btohqsg
Since 2003 they carry gun leh,btohqsg
ICA hire certis Cisco one la,btohqsg
Where got short of manpower one,btohqsg
Last time ICA got some officers dw carry gun,btohqsg
2013 they converted to become first responder,btohqsg
I know because someone I used to know will declare whether an officer is fit to carry a gun,btohqsg
But i heard is some ICA dw carry at all.,btohqsg
Last time my friend got deployed to ICA before. Quite funny ah,btohqsg
Cus he is the merah truck one,btohqsg
Gg my rims tio curb damage,btohqsg
Might as well replace whole rims le,btohqsg
But idk if my thatcdamage can repair boh leh,btohqsg
U doing bodykit soon right? U go ask the ws can repair anot,btohqsg
What the heck is Bu Ni,btohqsg
Save the $$ go invest in more funds or smth,btohqsg
I only hear chinese term never english term,btohqsg
But will drop off later on anot,btohqsg
Was in a rush to do u turn cuz oncoming car coming,btohqsg
Hmm after my dinner I go down take,btohqsg
wah this one chinese hahaha. fill up with putty yeah,btohqsg
My kerb rash was way worst  avoided a car and bua the entire kerb on the side,btohqsg
1 month old rims  damn heart pain,btohqsg
I think small chunks actually came out  hahaha,btohqsg
Mine also 1 month old only  exact is 3 weeks la,btohqsg
I was still thinking of selling it to buy chrome coloured one,btohqsg
both front and back kena  my front lip also damaged,btohqsg
I pm you the contact to fix $60 only I was charged,btohqsg
Talking bout rims hor  I saw a nice rim early in the morning  abit hollowed out one,btohqsg
Where to buy those type sia,btohqsg
Like this kind one  saw their inside is like chrome gold damn Swee sia,btohqsg
But repaint means the workshop lend u,btohqsg
