text,group
Shn dedicated hotels will be assigned to returnees?,btohqsg
i use cold air on hot days :D,btohqsg
sup dude! All good for u?,btohqsg
Tts good to hear cb almost over... Then we count down to phase 2 😅😭,btohqsg
i felt like resident  evil 3 phase bro..,btohqsg
Anyone in container trucking line? Manager  boss or controller that knows how the billing system works?,btohqsg
What billing u want to know,btohqsg
🥤 Nayuki 🥤✅ 1-For-1 Drinks✅ Until 31 May✅ Takeaway only🔴 Source:bit.ly/2WU46i4📍 Vivo #01-207  Funan #01-01🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍞 Special Deal at Duke Bakery🤩Spend a minimum of $7.80 on handcrafted artisan bread  and you can get a packet of Duke Slice at only $1.90 (U.P. $4)!🗓 Valid till 6 June 2020ℹ️ More info:https://bit.ly/PAssionDukeSlicePromo🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍛 Pope Jai Thai 🍛➡️ 1-For-1 garlic honey chicken with fried rice set📆 Now - 29 May💃 Takeaway & Delivery❗️ While stocks last👉 Source:bit.ly/3bSF0UZ🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🥤Din Tai Fung’s Fragrant Pearl Milk Tea Promo🥤🎉 📣  Din Tai Fung’s Singapore is having their Fragrant Pearl Milk Tea Promo. Planning to order your favourite Xiao Long Bao  dumplings  noodles or fried rice from a Din Tai Fung restaurant near you this weekend? Be sure to pick up a bottle or two milk tea while you are there.📅 23rd May 2020 to 24th May 2929📍All Din Tai Fung’s outlets in Singapore and Online Store🔗 / 📸https://bit.ly/36medPG🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍗Chir Chir Fusion Chicken Factor Cashback Promotion🍗🎉 📣  Chir Chir Fusion Chicken Factor Singapore is having their Cashback Promotion.  Chir Chir 5% Cashback Promo!From now until 24 May 2020  enjoy 5% cashback on your online delivery orders from us!📅 21st May 2020 to 1st June 2020📍Chir Chir Fusion Chicken Factor Singapore Online🔗 / 📸https://bit.ly/2TuyqgP🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🥤 Gong Cha 🥤➡️ Bubble Tea Delivery📆 23 May onwards🕙 10am - 10pm💃 Deliveroo | GrabFood | FoodPanda📍 CWP  PLQ  NEX🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
Any car for rental? Near yishun please,btohqsg
got work done  exercise done  dinner soup in progress,btohqsg
then he shuld b kick out,btohqsg
just his way of saying hi hehe,btohqsg
my friend the sms already but he is auto included .. i still waiting,btohqsg
cleaning  the house n later will be washing  my vehicle..,btohqsg
havu u tried before sharing it?,btohqsg
Anyone wanna share w me? Never try before. Non halal,btohqsg
U buying w carton so many,btohqsg
This one like the taiwan mee suaBut your version more ingredients and varietyI feel like the base is the same,btohqsg
I never try it thoughJust based on observations only,btohqsg
This is the trending sua lan fen. Seems like a lot ppl likes it lol but dk how it taste like,btohqsg
yeah i see alot of my friends sharing it,btohqsg
1414 already sold should be good,btohqsg
same goes to u all and muslim friends..,btohqsg
🍲 Whip Up a Feast with Gim Tim Vacuum Packed FoodPopular dishes such as Kong Bak Bao and Hei Zou for your meal!🗓  Valid till 1 Jun 2020📱 Add WeChat ID: GIMTIM157 or WhatsApp: 91829516 to order. Delivery charges applies.ℹ️ More info:https://bit.ly/PAssionGimTimCuisine🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
Dough Culture: Buy 3  Get 1 Free👉 Promotion is valid for walk-in only⏰ While stocks last📍 Available at your nearby Dough Culture outlets🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍛Unagiya Ichinoji Islandwide Delivery Promotion🍛🎉 📣  Unagiya Ichinoji Singapore is having their Islandwide Delivery Promotion. 10% Off Family Menu. Let’s enjoy hitsumabushi with our family this long weekend! All items on Orders under the Family category is applicable for 10% OFF from 23 to 25 May! Don’t miss this great deal!📅 23rd May 2020 to 25th May 2020📍Place your delivery/ pick up order🔗 / 📸https://bit.ly/2ZtEgmt🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍔Burger+ Yummy Chunky Fish Burger Promotion🍔🎉 📣 Burger+ Singapore is having their Yummy Chunky Fish Burger Promotion. Satisfy your cravings with our $2.99 Yummy Chunky Fish Burger!Enjoy up to 60% off when you order now.📅 22nd May 2020 Onward📍Burger+ Online Store🔗 / 📸https://bit.ly/3bWhs1i🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍛Wang Cafe Takeaway Buddy Deal🍛🎉 📣 Wang Cafe Singapore is having their Takeaway Buddy Deal. There’s no better time to visit Wang Cafe then now to enjoy our Special Takeaway Buddy Deal.Pair your Laksa/Mee Rebus with either our Mee Tai Mak (Heavenly Wang only) or Chicken Macaroni (Wang Cafe only) and enjoy 2 beverages to go with your meal.📅 23rd May 2020 Onward📍Wang Cafe🔗 / 📸https://bit.ly/2ZvtFYg🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍲 Pope Jai Thai 🍲✅ 1-For-1 Garlic Honey Chicken with Fried Rice Set (U.P. $12.80/plate)✅ Until 29 May✅ Takeaway & delivery🔴 $5 flat delivery fee  $20 min. spend🔴 Source:bit.ly/2LVzMgG📍 Scape #03-03🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🐼 foodpanda 🐼✅ 8% OFF Total Bill (capped at $8)✅ Today only✅ Use code <8BDAY>🔴 Min. order $15🔴 Source:bit.ly/2L31n03📍 Order atfoodpanda.sg🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
Hai Di Lao: 35% Off Self Pick-Up 🍲🔹 Until 1 Jun🔹 Scan the QR code/Click the link below to place order📍 All outletsOrder here:bit.ly/3g6rmAJ🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍪Nutella Cookie🍪🍪Pistachio Cranberry Cookie🍪🍪Almond Cookie🍪🍪Butter Cookie🍪🍪Earl Grey Milk Tea Cookie🍪🍪Coffee Chip Cookie🍪➡️ 2112 snack delight is having their special freshmade cookies. Order for your family and friends whom you wished you could eat with but can't due to circuit breaker. Staying home is important to us so order online now.👉 Order:https://wa.link/h7y8ct📸 Source:https://bit.ly/3bXw2pr🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
Beware scammer on MRT ask for money,btohqsg
🥤R&B Tea Bulk Purchase Promotion🥤🎉 📣 R&B Tea Singapore is having their Bulk Purchase Promotion. Exciting news for all R&B Tea lovers out there.Starting today  you may bulk order your favorite R&B Tea beverages with your neighbors and have them delivered.📅 23rd May 2020 Onward📍R&B Tea Singapore Online🔗 / 📸https://bit.ly/2LVQ2OM🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
better dont do that. not right,btohqsg
I think is the one at Chinatown,btohqsg
💳 DBS PayLah! F&B Delivery & Takeaway Deals 💳✅ foodpanda: Free delivery with $18 min. spend✅ KFC delivery: 1-For-1 Popcorn Chicken✅ ChopeDeals: $6 OFF with $30 min. spend✅ WhyQ: $5 OFF first order✅ Koufu Eat: 10% OFF all orders✅ 7-Eleven: $1 OFF with $4 min. spend🔴 Source:bit.ly/2zlgMW4🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍝 The Assembly Ground 🍝✅ 1-For-1 Pasta✅ No code needed✅ Until 31 May🔴 Source:bit.ly/2TyvQ9y📍 Cathay #01-21🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
🍝 The Assembly Ground 🍝➡️ 1-For-1 Pastas📆 Now - 31 May💃 Promo code: <PASTA141>👉 Order now:bit.ly/36sst9r❗️ Free delivery with $50 min. spend🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
