text,group
Used Honda Civic CRX Del Sol SiROooh a hardtop convertible 😍👌🏻✅ COE 8yrs+left✅ Manual Transmission✅ 1992 Sports Car🤔 More than 6 owners in 29 years🤔 Unknown mileage🤔 COE CarLooks really well maintained  despite the number of ownersCheck this ride out here➡️https://bit.ly/3syVYk7,btohqsg
BlueSG's youngest driver or new human airbag?Hope his wife doesn't see this or he'll be sleeping on the couch for the next 2 weeksRead the full story here➡️https://bit.ly/3szvHCr,btohqsg
BMW M Series M3 Sedan 3.0 Competition Launch Edition (A)FIRST DRIVE✅ Massive power✅ Refined enough for daily road use✅ High levels of grip and communicative chassis🤔 Expensive🤔 Front end might not work for someAnother bold design by BMW 😯Read the full review here➡️https://bit.ly/3w7QxLm,btohqsg
12 Recommended car consignment agents in SingaporeLet someone handle the sale for you while you shake leg and take moneyRead the full article here➡️https://bit.ly/3m4QpHK,btohqsg
Mercedes-Benz GLA45 S AMG 4MATIC+ Video ReviewThis is one of those rare instances where a hatchback on stilts is a good thing - meet the Mercedes-Benz GLA45 S AMG.Check out what Julian has to say about this ride➡️https://youtu.be/gmQXQ3AbBj8,btohqsg
BYD e6 Electric 2021 71.7kWh (A)Each purchase of the e6 comes with three years of free public charging 😯✅ Impressive real-world range of 458km✅ Spacious interior with generous rear legroom✅ Comfortable ride✅ Ample boot space✅ Affordable🤔 Lacklustre acceleration🤔 Ultiliarian interior🤔 Fixed rear bench limits dimensions of rear cargoe-MPV’s for the future family👨‍👩‍👧‍👦Read the full review here➡️https://bit.ly/3fARzcK,btohqsg
Used Audi S3 Sportback 2.0A TFSI QuattroThis Sportback has bodykit and turbo upgrades - very nice.✅ 8 yrs+ COE left✅ 2009 Sports Car✅ TTE480 Hybrid Turbo🤔 5 owners in 11 years🤔 Petrol guzzler🤔 Unknown mileageLooks pretty well maintained  despite the number of owners➡️https://bit.ly/3sD7Php,btohqsg
Are electric cars cheaper to insure compared to petrol cars in Singapore?It's quite a costly affair but  if you want to pamper your ride  at least spend it at reputable workshops 🛠Read the full article➡️https://bit.ly/3sIf9rR,btohqsg
Best car paint protection film installers in SingaporeIt's quite a costly affair but  if you want to pamper your ride  at least spend it at these reputable workshops➡️https://bit.ly/31LgwdB,btohqsg
Porsche Panamera PDK 2.9 (A)FACELIFTSubtle and modest changes on a expectedly refined drive✨ Sport Design package comes as a standard✨ New steering wheel✨ Additional PCM features✨ Wireless smartphone charging✨ New safety systems available✨ Reworked chassis control systemsRead the full review here➡️https://bit.ly/31Fl8BL,btohqsg
Audi Q7 Mild Hybrid 3.0 TFSI qu Tip 7-Seater (A)FACELIFTThis is one handsome SUV🔥✅ Turbocharged 3.0-litre engine with 48V mild hybrid system✅ Redesigned front grille  rear tailgate  head and taillights✅ Audi’s Digital Operating Concept twin-touchscreen user interfaceRead the full article here➡️https://bit.ly/3rTJF0A,btohqsg
How to steal a carpark lot like a professional a#$hole 👊👊👊He slithered in the carpark lot like a snake 🐍Read the full article here➡️https://bit.ly/3uodk3Q,btohqsg
Used Mitsubishi Evolution 10 GSRAnother Evo spotted👀✅ COE 6yrs+ left✅ Manual Transmission✅ 2007 Sports Car🤔 Unknown mileage🤔 6 owners in 16 years🤔 Petrol Guzzler🤔 COE carWith more than $50k worth of mods  this ought to be a fun drive🥳Check this car out here➡️https://bit.ly/2R1FPWA,btohqsg
Lexus GS300 doing his rendition of sway dancing while nearly kissing the wall  all with an expired road taxIf you feel like you're in no condition to drive  don't drive 🤷🏻‍♂️Read the full story here➡️https://bit.ly/3mpJF7D,btohqsg
LATEST COE RESULTS (April 1st Bidding)Only CAT C down. The rest all shot up by four figures. Shag.CAT A: $45 600 🔼 $1 011CAT B: $52 309 🔼 $5 308CAT C: $36 134 🔽 $3 455CAT E: $52 200  🔼 $4 394For the full breakdown➡️http://bit.ly/2Eqmi8T,btohqsg
2021 Toyota Harrier Hybrid 2.5 Luxury Video ReviewToyota's luxurious mass market SUV just got some fancy tech upgrades.  We review the updated Toyota Harrier.Watch the review here🎥https://youtu.be/C0Wcd28PbAQ,btohqsg
Looks like trying to avoid the drain cover.. 🤔,btohqsg
Hitch driver apparently needs an aeroplane to be on timePeople don't own aeroplanes but still turn up to work on time... just sayingRead the full story here➡️https://bit.ly/3fSZYsm,btohqsg
Subaru Outback 2.5 i-Touring EyeSight (A)Improved with a suite of the latest tech and plush interior✅ Spacious and comfortable interior✅ Loaded with effective Driver Assist Systems✅ Well-insulated cabin✅ Rigid chassis with minimal body roll🤔 Unimpressive acceleration🤔 High fuel consumptionHave a look:➡️https://bit.ly/3s0H0Cm,btohqsg
BMW Driver steals carpark lot successfully  but parallel parks like a clownPlease explain how you're going to straighten the car sir?Read the full story here➡️https://bit.ly/3cYJSLW,btohqsg
Used Honda Civic VTI 3MFor a car that’s been around for 29 years  it's in not too bad condition...✅ COE 7yrs+ left✅ 1992 Sports Car✅ Manual Transmission🤔 More than 6 owners in 29 years🤔 Unknown mileageI would like to know the function of that weird window netting 🤨Have a look:➡️https://bit.ly/39SCkIu,btohqsg
Renault Captur 1.3T Privilege TCe (A)This second generation Captur has an added sliding rear bench that allows for flexibility in boot space 😯✅ Sporty  handsome looks✅ Powerful engine for its class✅ Precise and communicative steering✅ Expandable boot space✅ Quality interior🤔 Sluggish infotainment system🤔 Peaky power deliveryRead the full review here➡️https://bit.ly/3mwmoki,btohqsg
EV charging locations in SingaporeFind out where to get the juice for your electric car 🔌👉🏻https://bit.ly/3dQTbwu,btohqsg
Morgan Plus Six 3.0 Bespoke (A)A head turner 😍✅ Charming design both inside and out✅ Vocal and sweet exhaust note✅ Urgent power delivery✅ Usable air conditioning✅ Analog instruments🤔 Nearly no space for any luggage🤔 Wide door solos make ingress and egress difficultNot your everyday ride  but this’ll look super good as a wedding car➡️https://bit.ly/320atlC,btohqsg
Tiny pothole wrecks a BMW 2 Series convertibleDoes anyone know where this is? Looks like Woodlands  but we might be wrongRead the article here➡️https://bit.ly/3sb2b4P,btohqsg
Used Mitsuoka Rockstar 1.5A😎 Cool Retro Vibes 😎✅ COE 9yrs+ left✅ 2019 Sports Car✅ Auto Transmission✅ PARF car✅ 3km mileage✅ Only 1 ownerNot many cons with this unit (on paper). Find out why the owner is selling it so quickly though. 🤔Have a look:➡️https://bit.ly/2Qhvd5L,btohqsg
Lexus LC 500 Convertible 5.0 V8 (A)Impressive!! 🤩✅ Gorgeous sheet metal✅ The sound it makes✅ Strong aircon and ventilated seats✅ Well-behaved around bends🤔 Unusable back seats🤔 Does not have physical ventilated seats buttonsRead the full review!➡️https://bit.ly/31XnSuq,btohqsg
Audi A5 Coupe Mild Hybrid 2.0 TFSI S tronic (A)FACELIFTSubtle changes to the A5 Coupe but still a 10/10.✅ New 2.0-litre turbocharged mild hybrid engine making 148bhp and 270Nm of torque✅ Revised front and rear bumpers✅ New 10.1-inch MIB3 infotainment systemRead the full review here➡️https://bit.ly/3sl3oqd,btohqsg
Toyota Estima gets sneak attacked by a ninja👊🏼Hi  a Ninja will be delivering your order today! Not even an accident will stop themRead the full story here➡️https://bit.ly/32f0adj,btohqsg
