text,group
ohh wrong info ah this one,btohqsg
ticket pricing also wrong lol. its $18 if Im not wrong,btohqsg
yeah last year i went also i dont recall ticket that cheap,btohqsg
For now just follow on the official page  if got any updates they'll put it up 👍,btohqsg
last yr was 10 haha this yr is 18 cause they bringing cars from overseas,btohqsg
So far no big meets upcoming,btohqsg
i was gna update when october hits,btohqsg
yeaa i btr update now thks for remindin,btohqsg
The owner stay near pasir ris sec,btohqsg
Macam so silent je this group today,btohqsg
A song for late night drives ☺️☺️,btohqsg
Depresso? You OK? Or you need Espresso?,btohqsg
How many espresso shots? 4? 6? 10?,btohqsg
I no turbo sadly  only vtec..,btohqsg
Maybe u gais finding r35 1st in malaysia..he selling..can contact direct..thank you,btohqsg
But leceh ah bro.. import here still need to pay COE leh..,btohqsg
Then buy 1 small land in MY..make mini ExPo for own car collector..once look like museum..than can make per entrance pay to visit with night cafe to chill..small bisnes chill😁,btohqsg
Fuh power..like that thailand the best.more freedom for motorsport culture,btohqsg
Should also integrate workshop also. Then it is like a safe haven if sg moto and car want tumpang for a bit.,btohqsg
anyway any hotwheels collectors here? heard these are on the way. looking for the spoon civic!!,btohqsg
iirc its like 1.5L or smt,btohqsg
i8 is the most troll car ever,btohqsg
ohh the owner stay near area yishun dam thr,btohqsg
Most overrated car ever.maybe its cos it has lambo door,btohqsg
overrated? u got see ppl hyping up i8 meh,btohqsg
it never had a good name lol,btohqsg
Yes i have  from singaporeans for many years. Mostly non-car people. They all love the way it looks and they love the badge,btohqsg
oh yeah non car people love it,btohqsg
but yeah you can get better cars for the price of an i8,btohqsg
Just googled it. It sounds better than a typical 4 cyl shitbox but its not that special imo,btohqsg
very rare car in sg guys🤑🤑🤑🤑🤑‼️‼️‼️‼️,btohqsg
Hi Guys  Revenant Motorsports will be opening early orders our Miata and RX-7 Tees.Lead Time 1-2 weeks  Limited Quantity onlyOrder here:revenantclo.comInstagram:https://instagram.com/revenantclo.sgTiktok:https://www.tiktok.com/@revenantclo,btohqsg
IAM AUTOMODIFIED is back again in Singapore  this time with SEVENTEEN exhibitors featuring their own cars and products and a total of 80 other both local and international cars being displayed at our Singapore Expo!Expect cars from IAM Thailand too  where they'll be bringing 5 cars from International Automodified's selection from Thailand to show us locals what they have to offer! Tickets can be bought online right now  as we have 21 days to go! If you're looking to see the best tuner cars there is  this is definitely a MUST GO from us!Dates: 21-22 October 2023 (Saturday and Sunday)Location: Singapore Expo Hall 5BTime: 11AM to 8PMPrice: $18.38 per pax (via Motorist website)Link to purchase:https://www.motorist.sg/deal/444/international-automodified-iam-singapore-show,btohqsg
or is it specifically on 21-22 oct,btohqsg
so tmr there isnt any event ah,btohqsg
Is there any upcoming meets other then IAM AUTOMODIFIED?,btohqsg
Hey everyoneee👋Manifesting with you that your dream car is on the way! Get people to ask for your paynow when they see your shirt 😉100% cotton t shirts! Made in SG🇸🇬Free-sized & Free delivery in SG!!GET 15% OFF ALL MERCH1) Follow@wear.my.car on Instagram2) Key in ‘SGCARMEET’ when checking out for 15% off!🏎️Porsche teehttps://wear1my1car.bigcartel.com/product/need-supercar-tee🏎️ ighttps://instagram.com/wear.my.car?igshid=NzZlODBkYWE4Ng==🏎️ sitehttps://wear1my1car.bigcartel.com/Support a fellow car lover 🤍 get yours while stocks last!,btohqsg
Hmm yes but its after IAM,btohqsg
Yes it will be at east,btohqsg
Have I still planned with the other grp,btohqsg
hello! anyone has good recommendations for things to do near Fuji Speedway? am headed there for NISMO festival this year and might need some family friendly reccs :),btohqsg
we're visiting Hakone Turnpike before FSW and the Chureito Pagoda afterwards  we will be renting an FD2R so commuting to and fro isn't a concern,btohqsg
Guys  the IAM ticket 1 day ticket   can go either one of the 2 days rite,btohqsg
Whats this man wrong brand rims on the wrong car hahha,btohqsg
WATCH MY JAPANESE WIFE GETS JAPANESE CUCKED BY MY JAPANESE SILVIA S15,btohqsg
not forgiving that pink headed phallic looking man after the shit he said when alex's chaser burnt down lol.,btohqsg
i will go inside your house.,btohqsg
Tb to the meet at jurong east,btohqsg
MobileCar Grooming / Car Detailing at any MSCP with washing bay only.🔥🔥🔥 Oct Promo 🔥🔥🔥⏱️Downtime 1hr 30min$$88 for all vehicles 🚗✅ Ceramic active snow Foam Spray✅ Chemical Rim Wash✅ Full interior vacuum✅ Interior wipe down✅ Tyre shine✅ Sonax spray+seal✅ Claying📞97165544(WR),btohqsg
no problem bro your sf90 still in my garage,btohqsg
