text,group
why rose sia? i rather have Julian's face..,btohqsg
Rose is a standard bot. We have no control to edit her name,btohqsg
We would also love to put Julian's face there instead,btohqsg
😂 glad we have the same thoughts..,btohqsg
If any of you have IG accounts for your cars  do share them with the group. Would love to look at them!,btohqsg
We have lots of plans lined up for this community as it grows. Glad to have all of you with us here at the start,btohqsg
We hear you. We're working on making it less spammy,btohqsg
Toyota driver 'act blur live longer' to escape after reversing into a Mini Cooper twiceRunaway nevermind  but run away in the wrong direction somemore 😩Read the full story👉🏻https://bit.ly/3dRLXJj,btohqsg
Tesla Model 3 Electric Performance AWD (A) ReviewPower aplenty and high value alongside a clever self-driving system make the Tesla Model 3 an excellent commuter for those that would rather be removed from the driving experience 🚙✅ Incredible power for the cost✅ Brutal acceleration✅ Spits out 506 bhp and 660 Nm of torque✅ Access to free supercharging✅ Faultless Autopilot system🤔 Cabin will get warm on sunny days🤔Supercharger network feels insufficientPriced at $155 283 before COE  the brand offers free supercharging for Tesla owners and has a wide range of options for drivers looking to customise their vehicle 🤩Read the full review here➡️https://bit.ly/3GF3aBT,btohqsg
Quite amused that 2 people voted for Pritam Singh,btohqsg
Should have those classic Julian phrases lol,btohqsg
Elephant in the roomLarger than life grille,btohqsg
he's my fav reviewer amongst Jon   Idris and him! very interesting!,btohqsg
This is why we set up this Community group so we can hear more from all of you! Thanks for your kind words@mewmart,btohqsg
Braving the icy cold weather with a bunch of Range RoversI drove three different cars over the course of close to 200km in Seoul  South Korea  and I just couldn't get more of it 🇰🇷🥶❄️Read on to find out more➡️https://bit.ly/3IQAOXd,btohqsg
BMW S1000R Bike ReviewThe new BMW S1000R stands out with its lightness  accessibility  overall polish and effortlessly usable day-to-day character 🏍✅ Lightweight✅ Sharp and responsive handling✅ Refined 999cc engine that spits out 162 bhp and 114 Nm of torque✅ Comfortable daily ride🤔 Expensive🤔 Power figures fall behind competitionIn a sea of super nakeds  the S1000R stands out for its accessibility and comfort 🤤Read the full review here➡️https://bit.ly/33xbANB,btohqsg
So in future all reviews will be posted here or the Telegram channel?,btohqsg
From now on  this group will be used to disseminate any sgcarmart related stuff😌,btohqsg
Thanks again for answering! Good work to keep us engaged via the various content!,btohqsg
And of course  feel free to air your opinions after reading our content! We would love to hear your thoughts😎,btohqsg
Taxi gets blocked by a raging Audi driver and almost loses its front doorWas he attempting to stop the taxi with his bare hands? 😱Read the full story👉🏻https://bit.ly/3yG6Lx7,btohqsg
To all our new comers  we have a poll on what stickers we should come up with,btohqsg
Can do sgCarMart stickers also? Lol,btohqsg
