text,group
No wor I never scold him at all... I still love him as he or it is😂,btohqsg
Today u no gf? U like long time no do gf. Long long Never hear u $300 per day liao,btohqsg
Wah MTL gf can make u first pot gold faster,btohqsg
If not single no need so piah...,btohqsg
Just go buy another HDB. While u stay at mum HDB. Every month collect rental got passive income liao,btohqsg
HDB is gahmen free money actually,btohqsg
Ok la. Just 20 percent down use CPF. The rest installment. Your rental more than cover the mortgage.,btohqsg
Good location?henderson city fringe min 600k for a 4 room liao,btohqsg
Now 5 percent Nia ah... During my time I think 10 or 20 cunt remember,btohqsg
If can buy 2 or 3 HDB aso buy😂😂,btohqsg
I know some married couple do that,btohqsg
Ya I borrowed from bank last te,btohqsg
Geii gei divorce buy 2 hdb,btohqsg
Long time no live chat le,btohqsg
Hi  anyone has issues entering the app for rider/driver?,btohqsg
No issue just take 1 pick,btohqsg
Thank you  seems like mine stuck at the orange page 😕,btohqsg
New mission for me for MIA so long,btohqsg
Thanks all  IT 101 hack to restart doesn't work. Uninstall and installing back again. Ride/drive safe!,btohqsg
HiNeed advise..I hv a credit order of  $15 n additional payable by customer is $2 tips..How do i take from the customer?,btohqsg
Cb so tempted I cannot keep  😂,btohqsg
Circle life got prob. Use WiFi then works,btohqsg
I always have this msg. But grab nvr give me,btohqsg
Y u all can see plus 8 9 10 de,btohqsg
The most I see is +2 +4' nia,btohqsg
Don’t know what time can finish 😂,btohqsg
+7 also not enough for grab fare,btohqsg
Cannot say no earn maybe earn lesser 😆,btohqsg
Only lorry n can multi stop can see money,btohqsg
What's d difference between this 2 cash order?,btohqsg
Bedok to Choa Chu Kang +$20,btohqsg
No need wear the shirt. Anyway  I haven't buy equipment.,btohqsg
Then u can stack 9696 LL,btohqsg
Epic stack  tg pagar collect early  go bugis collect  deliver sultan gate then finish at whampoa,btohqsg
So fast press for me grey colour 😆,btohqsg
Citi area I Don know pls forgive me,btohqsg
Go bugis first or tanjong pagar first?,btohqsg
Bedok King go citi blur like sotong,btohqsg
Llm office staff need to eat driver don need eat?,btohqsg
Panda order even stack also like that,btohqsg
Erk..i now than see ur route..go tanjong pagar 1st than bugis ..than straight to whampoa ..730pm pick up 3km apart quite xiong unless either rest can release early..,btohqsg
Llm = qualityFp/gf = quantityKenot compare chicken vs duck......,btohqsg
Tanjong pagar release early is the most sui one ..Tanjong pagar -bugis -concourse-whampoa,btohqsg
Bro  llm acc how long bo active then will kana ban arh,btohqsg
Dunno..i 3 years never active also never tio ban.,btohqsg
Recent is 1 year never activr never tio,btohqsg
Knn  deduct my money   i just know today,btohqsg
Ya  my last order 4 July,btohqsg
False order at 22 July? Tmr I wan live chat cs liao,btohqsg
U close a double order or cancel by user ?and cannot get thru cs?,btohqsg
I dont think its 22 july...track back ur order,btohqsg
Mine fren one best deposit also gone.,btohqsg
So far no  I got record one  nvm  I live chat cs see how,btohqsg
But today I got do de one with circle I never do return trip.,btohqsg
I think is llm delivery fee.,btohqsg
Y some have some don't have? So weird,btohqsg
Means they got account one isit?,btohqsg
I thought all need account de den can book?,btohqsg
Whats so weird?Deduction means deduct their comm or u take cash order,btohqsg
Coz that time I got take one cash order never deduct,btohqsg
They still give u 1.97 interest what🤣🤣,btohqsg
I tot deduct is cake Kena smashed? I did quite a few cake recently😅😅,btohqsg
Why I see some ppl like to wear pink uniform if its not necessary...,btohqsg
So that restaurant know you picking up order. Some see you wear  they will auto pass you the food,btohqsg
Cos u not familiar n Ur fans will miss u in the east😜,btohqsg
Haha I Kena b4. Basement carpark no intercom must go up level 1😱😅,btohqsg
I find level 1 to llvl 5 don't have then bangla say outside intercom. At last bangla tap for me calling for me 😆,btohqsg
City best for now. No dine in traffic smooth,btohqsg
Those atas condo. Need to go level 1 concierge show face  get pass card then go up.,btohqsg
Sibei waste time. Come back  go level 1 return pass card then go basement.,btohqsg
Lol  was eating dinner at that time😂,btohqsg
How come the somerset job no one take?  Scam??,btohqsg
When u pickup ask the restaurant,btohqsg
Once unload finish don't confirm bill,btohqsg
Consierge will still escort u to lift maciam scared we steal their things🤣,btohqsg
No lah. U wait long long.,btohqsg
I only Kena the most troublesome is Ardmore parl,btohqsg
Must park outside then go guardhouse register then go down,btohqsg
Another one cannot go in  must park roadside go in,btohqsg
Condo quite mafan... Landed is best,btohqsg
No need waste time find blk,btohqsg
I Kena 20 tip from landed once... Condo 20 cent ma boh,btohqsg
Or maybe the maid always keep nvr give me,btohqsg
Rich ppl maid aso more chio,btohqsg
Maybe mine should be 40 . Maid keep 20 lol,btohqsg
