text,group
That time got news  some guy went pluck pandan plant inside restricted area  I think kena chalet stay right,btohqsg
Ok what got free lodging for him,btohqsg
Man jailed 2 months for entering protected SAF training ground to pick pandan leaves | The Straits Timeshttps://www.straitstimes.com/singapore/courts-crime/man-62-jailed-2-months-for-entering-protected-saf-training-ground-to-pick,btohqsg
🤣 at least pluck durians more worth..,btohqsg
Pandan leaves.. supermarket sells like 1 for 50 cents?,btohqsg
@fracturedfairytalei bring u in.. u go pick durian,btohqsg
Just take from the neighbour 😂,btohqsg
then u come out pass me,btohqsg
Aiya pandan leaf ownself can grow also,btohqsg
I grow also. So I just pluck when I need 😅,btohqsg
Sometimes I grow some spring onions too when the onions left there too long 😅 but they don't last long.  A while can throw away,btohqsg
U still got grow which ?,btohqsg
Wonder our country is suitable to grow which type of plants,btohqsg
No  it's more like spinach feel.. use them for egg soup or Maggi mee,btohqsg
My peace lily died after a year  suddenly.. uncle said our house no more peace... 😢,btohqsg
No land lah.. got land anything also easier to grow,btohqsg
Oh ya I got mint. I keep forgetting. N I tried to grow dragonfruit after I ate I kept some seeds 😂,btohqsg
But I see nursery got sell wolfberries,btohqsg
That 1 I saw some fellow grew  sg weather is can grow,btohqsg
Some easy to grow. Can grow from seeds one,btohqsg
Aiya I got so many soil n pots.. so many plants dead.. so eat some stuffs got seeds so try lah 🤣,btohqsg
Got any pots to donate to me ?,btohqsg
free durian? ok.. tell me again,btohqsg
It will still be ok lah  just eat n drink.. shake backside a bit then go off other places 😉,btohqsg
Apa nap  ur nap abit long ah.. 😅,btohqsg
You all got see the boy throw the cat.,btohqsg
Dun noe whose parents teach the child to throw a cat down the floor,btohqsg
that boy is a piece of shit...,btohqsg
My dog auto runs to fridge when we opened the door and he tries to climb inside n I have to carry him out but he will be like using his paws to cling to the fridge 🤣,btohqsg
Haha this one also quite bad lei 😂😂 u teach the boy one right.,btohqsg
The cat instantly 9 lives gone sia.,btohqsg
He watched too much puss in boots,btohqsg
If I not lazy later I find.,btohqsg
I still nuaing  just wake up.,btohqsg
Then the snail got disintegrate mah?,btohqsg
that’s why when I have kids  I prefer boys because that’s when I can shine,btohqsg
I know if you put salt on snails they melt.,btohqsg
Got the snail said it's life was humiliated by the small boy,btohqsg
Too many boys also can be annoying.,btohqsg
They maciam dogs too much energy alr.,btohqsg
What a way to scare them.,btohqsg
For me one gal and one boy just nice,btohqsg
Eh wat u all eat for lunch ah.,btohqsg
I dk wat to eat sia.,btohqsg
At least it experienced golden shower not everyone get that 😳,btohqsg
Best is the snail kena pee one.,btohqsg
I need rice or noodles one.,btohqsg
My lazy Malay ass lazy take train.,btohqsg
I say I take train lazy.. isn't walking much more effort? HAHA.,btohqsg
If I kena twin boys then suey double the trouble 😂😂,btohqsg
But thanks for reminding me to exercise  recently my msia trip I eat like king.,btohqsg
I eat until I phobia of beef.,btohqsg
But after drinks and the unlimited sauce thingy each pax about 160rm.,btohqsg
ughhhh why am i having headache now,btohqsg
Get Gary to chew up the Panadols then feed you with it,btohqsg
Fk idk my head hurts and it's barely working now 😂,btohqsg
do nothing also can headache. you also champion,btohqsg
I'm staring at some random doc and ppl beside keep working while I slacking 😂,btohqsg
Cause brain not in use lmao and I keep making it think shit,btohqsg
i add red wine for you 🤭,btohqsg
He don't know busy what thing lol,btohqsg
you just go join in. i doubt he will chase you away,btohqsg
Nahs i save the money buy car instead (:,btohqsg
My boss never wake me up.. so i continue nap lo..,btohqsg
He say he riding small bike.. but den ask me buy his small bike when im riding sbk 😅,btohqsg
can have car and bike.. i tell u.. car bo hua one.. jam everywhere,btohqsg
Right now i got car got bike uh..,btohqsg
bike more fun more freedom.. langga lori under lori... also good,btohqsg
U use your family money ?,btohqsg
@fracturedfairytalewan sit my bike.. i reject her,btohqsg
die liao they take insurance money ma,btohqsg
You wanna die faster you can go ahead..,btohqsg
What a weirdo.. dont get it how come u ride got such mindset !,btohqsg
Sit your bike = die ! Better not !! People ride bike is enjoy rounding !,btohqsg
Its ok im fine with my sbk..,btohqsg
wahh you join back just to reply. jin wu xim,btohqsg
Hope i would never see him on the road riding..,btohqsg
jyp virgin riding trip to msia is i bring one... u ask him how safety i am...😡,btohqsg
I dont anyhow pillion people’s bike.. i can ride myself or i got a 专属挡泥板,btohqsg
And i always ride in to msia.. i really hope i dont see you (:,btohqsg
I can ride myself ! And im msian ! God damn it !,btohqsg
I always travel in after work !,btohqsg
My workplace at taman jurong ah if u suddenly one day very nice want send me home hehehheehhehe.,btohqsg
If i got drive in (: maybe one day i got pass by i come fetch you (:,btohqsg
Help semo LOL. U wait ah.. my ahma cook for me sth eat.,btohqsg
Kanpuaweirdwhy keep want me to become someone else’s pillion.. which part of my english you dont understand ? I ride sbk! I ride ! Im msian ! I everyday travel in and out of jb ! Got it ?,btohqsg
Kanpuaweirdand i dont need anyone to tompang me i got myself a 专属 rider.. and that would only be my husband ! Done ! If you want to chat about bikes im fine with it.. but dont ask stupid qns ! If you ride to die den dont sabo others on the road.. you can just jump down from elsewhere instead ==,btohqsg
Wanna meet my timing to go in tgt uh ! I already say u wont see me nor would i want to see you (:,btohqsg
come i fetch u go jb,btohqsg
People can always go in themselves.. why need you tompang,btohqsg
cannot tok too much ltr here got spy,btohqsg
Not like you very handsome or something..,btohqsg
Why here still got spy de uh 🙄,btohqsg
duno why you all so sensitive. he saying ppl baotoh him sian charboh,btohqsg
become who not happy then leave group,btohqsg
i very handsome..@Jypancakesturn gay when see me,btohqsg
@fracturedfairytalewon't be deceived by you de,btohqsg
spy not scary.. troll not scary.. cb kia then scary... u donno the history,btohqsg
i only say the true... else u think i stay long?,btohqsg
i wont forget what happened to me,btohqsg
i here for awhile to entertain my jyp,btohqsg
就知道 both of you got road,btohqsg
I want complain my ahma cooking abit salty also I paisey 😂😂,btohqsg
Thanks for the info appreciated HAHA.,btohqsg
But sian my colleague mc today I need go back work.,btohqsg
orhhhhhh now i know why liao,btohqsg
I don’t drink I don’t know. 🤷🏻‍♀️,btohqsg
Wah I didn't know Jay chou 43 liao.. time flies..,btohqsg
The 小喝 always turns out 🫢,btohqsg
Wah u damn nice  I kidding one laa.,btohqsg
Tipsy Liao I only feel like sleeping 😂,btohqsg
our media got a lot of proof 😒,btohqsg
I don’t want to kena pan fry.,btohqsg
tell this to your colleagues. day day bring you go 相亲 🙄,btohqsg
I see many chiobus wearing reindeer hairbands,btohqsg
jiak liao can go home with gary to cure your headache 🤭,btohqsg
Because ü are not his true fans.,btohqsg
That one I don’t know Liao.,btohqsg
He also want rudolf maybe. So Gary can ride him,btohqsg
Tipsy is a franchise do ü know?😂,btohqsg
Gary will be your DJJ after you are drunk,btohqsg
I want a a real jiejie be my 1st,btohqsg
Wah tah finish the beer so full,btohqsg
1 can only. YOU DUN KNOW DE,btohqsg
Maybe i steal my boss car den i go tompang you (:,btohqsg
Steady  then shunbian we go his house I want work same company.,btohqsg
Make sure small boss buy breakfast for me also.,btohqsg
His house ? I never go before sial,btohqsg
U want fall in love w my boss ?,btohqsg
Tampines right. I was there last sat.😂,btohqsg
