text,group
After that 2$ per 10min blk,btohqsg
Anyway the training all double standard also,btohqsg
My training tell me reach Alr see the person press pickup.,btohqsg
So only received item then press pickup?,btohqsg
Haven't take food nvm see the person press pickup,btohqsg
I only found out today after Alvin tell me,btohqsg
But I find the pings more than go Jek,btohqsg
Question is can u bid tio noy,btohqsg
If you need to wait 1 hr for the food  you call cs after 10 mins?,btohqsg
Usually I see people start to call and kpkb rafter 15mins,btohqsg
My longest wait was for 1hr 20min,btohqsg
Just now see one from Woodlands to Sengkang. Industrial fan. Can car fit?,btohqsg
Cannot unsure no confident no take,btohqsg
Unless u noah and above can try,btohqsg
Lol my 5pm order picked liao,btohqsg
GogogogoI h3ading towards my last order liao,btohqsg
8 tripsAfter tht pk lorHit 210 nett today liao,btohqsg
What time u start gj this morninh,btohqsg
Long focus on lala only now. Think wise move,btohqsg
6 to 9am got pingsNt many though,btohqsg
After 9 cam go fly kite,btohqsg
Did 8 trips go back liao,btohqsg
New driver  so fast how to click to accept order??,btohqsg
I can’t even read details  gone :(,btohqsg
I lao jiao until cannot stand liao,btohqsg
Doing lala is kinda of a gambleU nd to be fast.... Learn to look for key words,btohqsg
TttFare descriptionCar or bikeTrain to look at those 3 item,btohqsg
However like all gambling... U tend to lose some,btohqsg
Usually we just whack. Press first cry later,btohqsg
Like this when u kena 2 x 5pm orders at the same time,btohqsg
CarI look for destinationsIf cck jurong I just ignoreUnless very hf20+ also cannot,btohqsg
My highest fare so far is 80 cash,btohqsg
Mine today mostly out of the wayTotal mileage plus gojek 385km,btohqsg
Nett total 210+ but 3/4 tank,btohqsg
Tio 🔫 one time1st 2 call all nearby pick upTu bo3rd 1 just press...KnnAt bishanTio sentosaSend to pgKnnbccb,btohqsg
My last 2 job win you liao,btohqsg
Kio one Simon Road to bedok,btohqsg
Then fly to upper bukit timah send to bayshore,btohqsg
I wanted to press killeny to t blangah,btohqsg
Got next job in q better becarefulSuay tio few stop hong gan,btohqsg
SundayPia 20tLast minute simi call alao take,btohqsg
Can set the column almost same line😂,btohqsg
I dont know whether all hp can,btohqsg
wa lau  have not even seen your pickup anddestination.youaccept already,btohqsg
Where got time to see puOnly see boon lay bike and $$,btohqsg
Lol tried the large fontsKnn lost a jurong job just nw becoz i keep pressing cancel,btohqsg
Duno laNow just jv to gt used to itMy fingers aint fast anywayHow big also no use lol,btohqsg
But defintely faster by a milli sec as before,btohqsg
Not fast still can get so many car job everyday,btohqsg
Cannkt tk jobs at all siaToo fast,btohqsg
