text,group
No point to look at this...,btohqsg
I wonder if TOP GLOVE got presence in Taiwan market?,btohqsg
Tg n ug only green  other red liao😭 my mt why like thay,btohqsg
Hope fures dont turn red.Sillypore sucks,btohqsg
TG boss is a Lim la,btohqsg
Penny stock on the rise ☺️,btohqsg
TG May be resting  climb too much very tired,btohqsg
MT always 50% discounted to TW,btohqsg
Yeah Tan Sri is his title conferred by the King,btohqsg
TG Lao sai - RS follow. TG recover RS failed,btohqsg
CGS-CIMB technical buy call on Medtecs released this morningSince hitting a record high at 1.98 in August  price has been stuck in a severe correction  falling as much as -40%. Despite breaking below the 20 day moving average on 3 September  the immediate bullish rejection off the 50% Fibonacci retracement level on 4 September suggests the long-term uptrend remains intact. Moreover  price also formed a bullish price action  Piercing Pattern at the same time showed some early sign of strength.More importantly  the recent retest of the 50% Fibonacci retracement level and 1.19 support area on 11 September was met with a similar bullish reaction. As a result  price formed another bullish price action  Hammer rejection off the support area signals a high likelihood of a rebound higher.Hence  expect price to bounce higher to test the 1.60 resistance area. The current low at 1.17 could be the next Higher Low (HL) point for the uptrend.,btohqsg
I think the highest is TUN  if I am not wrong Ling liong Sik is conferred entitled Tun,btohqsg
Is Riverstone dropping because the management is shit or is there another reason,btohqsg
Will be another round of fall after div and split share for RS,btohqsg
TUAN SING today i collecting more 30cents...will slowly buy this one to grow my Portfolio,btohqsg
Buy call no tp one ah,btohqsg
Anyone remembers the stock spilt day for ug and rs?,btohqsg
RS likely gone case? All shortist come crowd this counter,btohqsg
RS boss nvr come out tok,btohqsg
Pck company should tv5 should be under sph?,btohqsg
nono  his is Phua Chu Kang Pte Ltd  SPH cmi,btohqsg
Wahhh Monday morning already like this! 😩,btohqsg
What a way to start the week!,btohqsg
Tg boss start buy back now? Price keep push up,btohqsg
CGS-CIMB technical buy call on Medtecs released this morningSince hitting a record high at 1.98 in August  price has been stuck in a severe correction  falling as much as -40%. Despite breaking below the 20 day moving average on 3 September  the immediate bullish rejection off the 50% Fibonacci retracement level on 4 September suggests the long-term uptrend remains intact. Moreover  price also formed a bullish price action  Piercing Pattern at the same time showed some early sign of strength.More importantly  the recent retest of the 50% Fibonacci retracement level and 1.19 support area on 11 September was met with a similar bullish reaction. As a result  price formed another bullish price action  Hammer rejection off the support area signals a high likelihood of a rebound higher.Hence  expect price to bounce higher to test the 1.60 resistance area. The current low at 1.17 could be the next Higher Low (HL) point for the uptrend.,btohqsg
Master Yuan  wonder if you have new chart for RS?,btohqsg
Pray Riverstone's boss wakes up his idea,btohqsg
Raffles Edu lai le  bb 1 mouth cleared 185 & 186,btohqsg
Today TG never bring along the little brothers for the ride,btohqsg
I still quite positive on MT,btohqsg
For Nov 2020  Top Glove’s nitrile glove ASP would be 4.1x that of Feb 2020’s level and we understand that there is still another 30-50% upside. Additionally  the ASP hike for latex powder free gloves has reaccelerated for Nov 2020 and there is still room to raise the ASP further. We raise FY20/21/22E EPS by 6%/63%/224% on higher ASPs  but retain our TP at MYR9.53 (ex-bonus) on a lower CY21E P/E target of 9x  about -1SD of 5Y mean (vs. 16x)  on consideration for earnings to taper post CY21E. BUY.,btohqsg
Soon will fly after the selling-pressure ease,btohqsg
Yup clear the weak holders first,btohqsg
I remember last week 1 dirty house issued technical sell for it...i feel like MACQUARIE got motive collect TOP GLOVE shares,btohqsg
Financial report on friday ma beats expectation i think,btohqsg
My blue chips very blue today...hoping to join in DOW mini-rallies,btohqsg
MT will be gd later no worries,btohqsg
MOYA lai 1 mouth clear 67?...all waiting huat above 70 today,btohqsg
CIMB buy call for MT got link?,btohqsg
Where the link to ur post? Don’t simply just copy and paste,btohqsg
Don't talk like people owe you leh,btohqsg
Wtf AEM pump and dump lol,btohqsg
Fri Channel 8 show YONGNAM factory...hope this week will come soon,btohqsg
Speaking of which anyone got dividend for AEM yet?,btohqsg
Ah ok thanks I using tiger still haven't receive,btohqsg
MOYA heng still strong after just now panic...Pray go 70 today,btohqsg
aemnow w3 change to w3 ext ew- on w3,btohqsg
Aem dun need to worry in the long term one la,btohqsg
Focus on glove stonks instead. More volatile,btohqsg
Trying to see opportunity to pick more,btohqsg
