text,group
Is my era lah but I forgot how to use le. 😆,btohqsg
This is an earlier model 😆😆,btohqsg
Yea  MT going to wake up soon,btohqsg
I nokia 3310 8250 8610 one,btohqsg
We are one happy family lah,btohqsg
i miss 3310. indestructible and so many casing to change,btohqsg
Wah boss  you trigger move up now,btohqsg
add LED and own ringtone go online click ownself,btohqsg
I only don’t have the 8610,btohqsg
Go Y Ventures BBs. Dialing for assistance. 😁,btohqsg
like someone saidif covid happened last timeeveryday whack sms and play snake.phone bill sure GG 1 sms is 5 centmultiple how many messages u post in telegram a day,btohqsg
broker huat ka siao answer phone call,btohqsg
Furion stop exposing your age la,btohqsg
live thru era 1 sms 5 cent very old meh lol,btohqsg
My era is free sms leh,btohqsg
u use all liao 1 5cent,btohqsg
You think pre paid card ah,btohqsg
student plan ah unlimited sms lol,btohqsg
after u use up the 500 free  with the line,btohqsg
Cant catch what you all talking about,btohqsg
You can ask curry puff to protect you 😆,btohqsg
Aiyo  no lah. Furion how to be bullied by GEM? Both are equally eloquent leh,btohqsg
Lot of counter always very weak in the afternoon for past few days 🤔,btohqsg
MICRO PENNIES All Wake up! Oceanus alarm bell ringgggg,btohqsg
MT - William Yang shows hand & leg latest Feb,btohqsg
ARTIVISION HSO ARIONTENT. Lets go. BBs.,btohqsg
last hour shopping for this week    preparing for next week chiong counters!!,btohqsg
wow oceanus reaching 32 faster than expected.,btohqsg
today should close 1.08 because today 8 Jan,btohqsg
Why this coscow stubborn at .29,btohqsg
Nice mt.. dax buy sure huat,btohqsg
The place holding..show coming? Sell queue witdrawn,btohqsg
I tell you when the time comes,btohqsg
Come on MT! Fly fly more,btohqsg
Whoohoo MT...just got it fly liao.. 🙏🙏,btohqsg
hope mt on wave 3 now!,btohqsg
Can MT show kkj? Want to see marubozu,btohqsg
The one mouth never follow up one,btohqsg
MT gogogo  don't let those funds?instition slowly buy,btohqsg
Wah top glove and riverstone also up so fast,btohqsg
Buy limit not enough to load,btohqsg
UG one long green already  MT don’t laggard,btohqsg
Finally can cheer for MT again,btohqsg
MT  the gloves counters are on double digit. Can u make it??,btohqsg
Must cheer more then got chance,btohqsg
u finally can clear ur name,btohqsg
My bag full of MT  hope can give one good run,btohqsg
Took HS Optimus $0.006. Dialing for HS Optimus BBs. Please show up for us! 👍,btohqsg
Bw bb u dun ai mai leh....,btohqsg
Kitchen  clearbridge  biolidics  yinda let’s go.,btohqsg
Bw bb u start lmao must follow thru one,btohqsg
Can look out for asiamedic as laggard. If medical run.,btohqsg
Need medtec or more to run.,btohqsg
Don think so .. might go back to 0.245 😂😂,btohqsg
Run run the place holding... Retest 51,btohqsg
Must Make it 10% today Mt,btohqsg
Dialing for HS Optimus BBs or Mr Lee Han Peng.,btohqsg
Wow like that also can.. Can help to dial for joyas bb also,btohqsg
HSO lets Rock and Roll. Please dont disappoint,btohqsg
Why Friday Med counters chiong? Thought traders don’t like to hold big positions over weekend? Are we expecting worsening of covid situation in SG?,btohqsg
HSO BB clear the 7 wall pls,btohqsg
If can clear 45...to 50 is easy road,btohqsg
Not SG lah  is most other countries lah,btohqsg
Everything chiong not just mt...sti is bulling,btohqsg
Bro might lai liao. Thanks to mystic,btohqsg
Us after vaccine many side effects,btohqsg
Dax call simi come simi...huat ah,btohqsg
Mystic really good at calling and paging and dailing today,btohqsg
U enter at which price ?,btohqsg
Don’t worry about the Chionging. Just ride the tide.Don’t miss the opportunity.,btohqsg
I believe a lot of players earlier on stucked in HSO. maybe at 0.008. hope BBs will be nice,btohqsg
i joined already. for trading where can tp?,btohqsg
im aiming 117  fill gap when vaccine news came out 🙏,btohqsg
MT mouse go nibble your cheese @ 1 10,btohqsg
Wait for PM Lee side effect,btohqsg
All many retailers thought vaccine is god,btohqsg
i know you want clear your medtec don't need to jinx other ppl...,btohqsg
no i am a human and I don't wish bad things fall upon others.,btohqsg
it is one thing to be bullish of own counter and if there are news on vaccine be it good or bad is good for sharing. however any wishing of death or side effects on anybody is really uncalled forPCK pls note.so do anyone else.,btohqsg
vaccine and MT no link at all bro,btohqsg
Wah MT song song gao joo koon,btohqsg
that time you already spread one fake news say PM Lee got jabbed early... from your friend in NUH LOL,btohqsg
if the stock want to run  it will run,btohqsg
Dont anyhow put words in my mouth,btohqsg
Exited MT @1.09  buyer is iFAST. Huat to all,btohqsg
stop linking vaccine and stock tgt  both are different things..,btohqsg
HSO LETS GO!! Bb calling for you,btohqsg
Did i say is PM LEE?,btohqsg
I apologize then and move on,btohqsg
apologised liao move on. continue shout MT,btohqsg
Dynamac holding price at 115 whole day. Maybe next week show time liao,btohqsg
gke once pullback complete can buy dip again,btohqsg
Adv  the place holding all look good for next week trade...,btohqsg
One week more possible to breakout for mt.. hope it maintain momentum..,btohqsg
Enviro hse please show me u are powerfully,btohqsg
