text,group
Anyone know when the unit selection will be for the August bto?,btohqsg
Yeah  interested to know too. Been checking email and letterbox every now and then 😐,btohqsg
Those with early queue numbers will get their chance to go for Selection starting September onwards,btohqsg
is it also base on project? cos a colleague of mine got a further queue number from me  but different proj. His selection starts this month too whereas the woodlands proj starts in nov i think?,btohqsg
So I guess my q no. is 202 out of 325,btohqsg
Anyone know whether we can hack wall for bto (built with ppvc method)??,btohqsg
My q no 69 they said nov selection,btohqsg
Ummm so are u saying that projects in a mature estates will have their unit selections before non mature estates?,btohqsg
Mature by alpha than non mature by alpha. Base on pass trendsBut anything can change cause now they combine 2 launches into one,btohqsg
Anyone waiting for jewel  bto  area (jurong west) for construction completion ?,btohqsg
All four blocks shows reinforce concrete floor slabs done. Steel reinforcement for columns had been erected. According to BTO HQ  its 49% progressing. Hope it can be completed by June 2022,btohqsg
Thanks  bro. I bought a unit for blk992b,btohqsg
Hi hi  is anyone familiar with SHF application?,btohqsg
Sales of Balance Flat (SBF) are usually conducted on the month of May & November respectively.,btohqsg
Thanks  I wanted to ask. Do you get any number of choices to select for the SBF process?,btohqsg
We ballot 8 times then get this de,btohqsg
I balloted one time in punggol  was supposed to choose unit but then when reach appointment the guy say no more units liao,btohqsg
I m very lucky.  Getting  my bto  everything  was very smooth,btohqsg
hi anyone got q no. for Costa Grove Pasir Ris project? if yes  do you know of any specific groups i can join/?,btohqsg
is there costa grove group too?,btohqsg
I'm from Costa Grove pasir ris,btohqsg
3room. Still waiting for the package.,btohqsg
I 3 rm but 24x/118 dont know still can or not lol,btohqsg
103 out of 118......Think high floor gone case.,btohqsg
Hahaha that number’s way better than what I have,btohqsg
Are you aiming for BLK 820A?,btohqsg
Im aiming for anything that’s left for me to grab,btohqsg
I don't think u have a high chance tho,btohqsg
But now market not good  maybe will have more ppl drop,btohqsg
I’d grab even level 2 lol,btohqsg
Yeah man I like that area,btohqsg
Which one did u apply for?,btohqsg
theres a keat hong telegram group if yall are keen@salohciNmiL@LoveyCat,btohqsg
Have to be below #103 to have 20% chance,btohqsg
Just do a search and you'll get the result,btohqsg
Hi any tampines tampines greencourt ?,btohqsg
Hi  any Bishan tower Group chat?,btohqsg
I believe Jessica Robin is mass messaging everyone. Admin do take note,btohqsg
She been all over the bto chats here,btohqsg
admin will respond v soon haha,btohqsg
Then admin either kick her out or pls msg her and chat with her. she is bored😆,btohqsg
ya i got her msg too.. block her.. or perhaps HIM!,btohqsg
Hi guys   just got a house at green opal,btohqsg
Tampines -https://t.me/TampinesBTOAug2020GreenOpal -https://t.me/joinchat/H80QNQ8qMfbua1uLop8l4QGreencrest / Greenglade -https://t.me/joinchat/D0JphxpomGm5iC7yFC05kgBut... enter at your own risk  some of them kinda provocative  but I believe no question is a stupid qns. They’re literally annoyed and replied rudely when people ask qns even though those info can be found online 🤷🏻‍♀️,btohqsg
Lol are you referring to me??,btohqsg
which project you balloted ? Hehe,btohqsg
I’ve been a silent reader for the chats... the way they replied 🤦🏻‍♀️,btohqsg
To the point of inducing someone to give up their queue number,btohqsg
Coz they feel that student = no CPF = cannot afford to buy HDB,btohqsg
But then keep praying for good neighbours,btohqsg
