text,group
I  know  of an investment  that can really interest you.  Dm for more,btohqsg
Anyone thinking of which Property to go for this year? Discover a hidden gem! Pm me!,btohqsg
Hi everyone  if you are keen on Real Estate investing in the US (Flipping and Rental)  do pm me if you want to attend. Its a FREE 2 days workshop happening this weekend. Cheers.,btohqsg
If you wish to earn cool incomes in a short while hit my Dm🙂,btohqsg
This month can be really great for everyone,btohqsg
https://learnpod.clickfunnels.com/infopreneuroptinIf anyone is keen to start this with Sean Seah  please PM meI signed up earlier because I know of a few guys who signed up  and made use of their knowledge and earned a small fortune in teaching their niche knowledge on internetCourse date either starts Jan 10th (today) OR April (10th) (Fri  Sat  Sun)I am letting go of my slot at a discount 😝.Reason is: Wife pregnancy too near  and breech  so going to have a longer recovery time 😅.More than happy to sell u at a lower price than his full course fees (full price around $2500). PM for the discount! thank you.,btohqsg
Any kind souls know the title of this song,btohqsg
robotic fx trading  est 25% pa. interested pm me. your money is parked with broker not me,btohqsg
Do you have any good books or insights to figure out what constitute a  good property location?Eg how to determine parameters when calculate ROI or capital growth.,btohqsg
Anybody w a lorry here would like to invest their time to earn some cash this cmg thursday? Abt $50 for an hr job,btohqsg
Hi all   for those who are interested in investment that pays fixed interest of 10% pa (paid bi-annually) with 3 years tenure and repayment of total subscription price at maturity  please msg me. Funds are regulated  meant for share financing and pre ipo funding. We can schedule a meet up for me to explain how the whole structure works. No obligation.,btohqsg
Anybody looking for architectural products? Such as window   door systems   facade works   curtain wall systems   cladding panels   skylight and canopies ? For sch  institution   commercial and condominium developments ??? Pm me!,btohqsg
Anybody looking for architectural products? Such as window   door systems   facade works   curtain wall systems   cladding panels   skylight and canopies ? For sch  institution   commercial and condominium developments ??? Pm me!,btohqsg
Anybody looking for architectural products? Such as window   door systems   facade works   curtain wall systems   cladding panels   skylight and canopies ? For sch  institution   commercial and condominium developments ??? Pm me!,btohqsg
Anyone looking to review or restructure their investment and insurance portfolio?Possibilities to cut costs without losing coverage  cross compare products  and quotations from several companies.No obligations to purchase any new policies and no product pushing.Ideally achieve a comprehensive financial portfolio with me ☺️Any relevant question pm me! Even if you have no intentions to buy  please ask away!,btohqsg
Anybody work in industrial site ?,btohqsg
For those looking for safe returns  and slightly better than bank and bonds return - 5% per annual with LTA PARF as collateralhttps://timelyenterprise.com.sg/better-returns-than-singapore-saving-bonds-similar-risks/,btohqsg
robotic fx trading  est 25% pa. interested pm me. your money is parked with broker not me. profit withdrawal monthly,btohqsg
U mean park with broker permanently?,btohqsg
yes  and this our strong unique value prop,btohqsg
if trading gv u profit  why do i need to take your money direct? putting in broker safeguard client like you,btohqsg
u can withdraw of course  justlet.meclose trades and gv me abt 2 weeks notice mutually time span,btohqsg
i will then feed in my algo to trade for you :),btohqsg
i welcome u all trial for 1k sgd for a month  but gentleman agreement min 100k after u see my success result.,btohqsg
trial will show my true success color   isnt it ?,btohqsg
Hi any big boss here?Esp delivery  logistics  interior design or pure comm based jobs.Got a proposal to help claim part of your worker salary,btohqsg
More details of your ea name and strategy used.,btohqsg
i remove my fxbook in the past. there are people who scam and took my info. sad even fxboon can be fake fyi,btohqsg
the best is you trial little money to see the result. no obligation,btohqsg
mine is a closely guarded ea. it uses grid and not martingagle. it has around dd less than 10% with about 25% pa return. split is 50 50 every month,btohqsg
"the biggest advantsge to clients is that"" your money is with broker not me"" ...no incentive for me to loose your money becos we only profit split if that particualr month has positive delta",btohqsg
Anyone has referral code for SeedIn?,btohqsg
Hi all. If you're looking to invest in property purely for return. I have a income generating product that is much more liquid  no agent fee  no listing fee  no stamp duties. Purely monetary appreciation WITH CAPITAL GUATANTEED. Pm for details.,btohqsg
bank saving accounts no agent fee  no listing fee  no stamp duties and much more liquid.tiagong is also capital guaranteed.can go DBS OCBC or UOB for details.,btohqsg
Fixed deposits got time limits example 3 year etc. What if you can have lifetime income?,btohqsg
Also if youre looking to put again . You have to find another one. Also the rates will fluctuate am i right. You can lessen the hassle by just parking it. And reap the income. If not feel free to withdraw everything else once youre sick of it. Youre the one call the shots   not at the mercy of the other party.,btohqsg
no  i never put fixed deposits.they are not for me  what I am saying is your details u may as well don't put. so little information and may describe 90% of whatever is out there,btohqsg
insurance policies also a lot like that.,btohqsg
appreciate 10% also appreciationappreciate 0.0001% also appreciation.,btohqsg
you want serious customers  it would be better if you can share more details instead of describing 90% of the products out there.,btohqsg
Premium term can be single/3/5/10/15/20 years. Accumulation period minimum 2 years for 3 year premium term  and 5 years for single premium. Capital is guaranteed after accumulation period. Returns up to 3.8% yearly after accumulation period up to 99 years old of life assured.Anymore questions  ask away.,btohqsg
👍 sharing details outright is very welcome! thank you!,btohqsg
Usually compared to property investment because there are no fees in buying into MyLifeIncome  except for distribution expenses. Whereas property income is taxable  an insurance endowment/annuity’s returns are not. And generally higher than fixed deposits. However funds will not be liquid for the first 5 years.It is a good short term endowment nonetheless  a safer way to invest although returns aren’t as attractive as riskier instruments 🙂,btohqsg
Yes thanks for the summary. Appreciate it.,btohqsg
hi. gd am.any recommendation for vehicle insurance? pls pm me asap. tks,btohqsg
Those who have a local diploma and still looking for a office job?Fret not!We can assure you a position in our team!!! With or without experience may apply!!!Minimum basic salary $2500-$3500 not even including commission and incentives!!! EARN UP TO $5000 monthly!!!!!HURRY UP PM ME! LIMITED POSITIONS AVAILABLE !!!Join us now!!!!Pm me for enquiries!,btohqsg
1) Location of Property2) leasehold of property3) Amenities of property (eg  school  MRT  supermarket  eateries etc)**i’m not a property agent...,btohqsg
Hii anyone interested in franchise business. No maintenance and other unnecessary costs. Jus a one time payment and best of all  there is revenue sharing for owners. Interested to know more  pm me,btohqsg
Haih why do people like to join investment group  give out half baked details and expect serious people with their money to actually PM them for informationsIt’s like a bank telling its customers in ST I have a product it can make u money  pls PM us,btohqsg
@Weijun94share the details here so more investors can make an informed decision if it fits their portfolio. Hiding important or general info is scammy to most people,btohqsg
We have launched smart IoT enabled coffee vending system as part of our business. Our target is SEA and we are looking for people who are keen to make extra money. There is value protection and no overhead costs for this system .,btohqsg
Those who have a local diploma and still looking for a office job?Fret not!We can assure you a position in our team!!! With or without experience may apply!!!Minimum basic salary $2500-$3500 not even including commission and incentives!!! EARN UP TO $5000 monthly!!!!!HURRY UP PM ME! LIMITED POSITIONS AVAILABLE !!!Join us now!!!!Pm me for enquiries!,btohqsg
You are looking for guardian role? Or must also personally tutor the child? Include Chinese n English as a foreign language means? Pls write with clarity! So confusing the way you write 🤦‍♀🤦‍♀,btohqsg
I suggest you write properly to avoid confusion. There is no word limit here so don't be stingy with your words to convey clarity,btohqsg
Sorry...is service available for not looking for. Tq,btohqsg
Exactly. I thought she was looking for caretaker 🙄 then pm me ask for child needs 😣,btohqsg
I want to learn how to invest bitcoin. What’s the capital like and risk,btohqsg
Alert!Christopher Johnsonis a known spammer and isCAS banned. Ban is strongly recommended.,btohqsg
Buy bitcoin to keep.Proper way is buy from exchanges likeGemini.comor coinbaseOr can buy from OTC (buy from a person who transfer you)U can keep the coins in the exchange under your profile or buy a hardware wallet to store your bitcoin after u transfer to it,btohqsg
Why not take the coin to earn more while you still keep the coin..,btohqsg
Don’t get scammed. A lot of scams regarding cryptos. Careful. U can either buy n holdddddddd or u can trade it.,btohqsg
Thanks  this is a helpful guide!,btohqsg
If anyone wants to buy Ethereum  please pm me.,btohqsg
REGISTER FOR FREE TRIALS We are Team of Professional Traders We are working and producing profit  with manually Research We are providing following facilities:1.  Forex Signals2. Strategies3. Learning4. Daily News & Update5.  Account Management Service6. 70-75% Accuracy with 30-35% Consistent returnshttps://docs.google.com/forms/d/e/1FAIpQLSctK1Dy2cDZwuDLOmqYl5w0HWCCYjIFT4qq5PpkSyoo0l3yGA/viewform,btohqsg
Right. Global international research firm can’t afford to do own landing page and uses google  form instead.,btohqsg
"show proof and records of your ""70-75% Accuracy with 30-35% Consistent returns"".i will really invest in you now.",btohqsg
Anyone does drop shipping through amazon?,btohqsg
Good time to invest in Queensway shopping centre now?Anyone can comment?,btohqsg
Hi all. If you're looking to invest in property purely for return. I have a income generating product that is much more liquid  no agent fee  no listing fee  no stamp duties. Purely monetary appreciation WITH CAPITAL GUATANTEED.Product is Avivas MyLifeIncome.Premium term can be single/3/5/10/15/20 years with accumulation period of minimum 2 years for 3 years premium term  5 years for single premium. Capital is guaranteed after accumulation period. Returns up to 3.88% after accumulation period of up to 99 years old.,btohqsg
It is usually compared to property investment because there are no fees to buy MyLifeIncome. While property income is taxable  insurance returns are not taxable. Generally higher than fixed deposit.Ultimately it is a short term investment  that is relatively much safer.,btohqsg
Be careful with the “no fees”.,btohqsg
There are no fees except distrubtion expenses.,btohqsg
Which are also included in you premium.,btohqsg
If there is a brand new  freehold 2BR unit that’s $300k cheaper than a 99 years leasehold in the same vicinity  would this interest you?,btohqsg
Lol no fee u earn what comm from ur agency? Who will compare property investment to insurance? Not apple to apple,btohqsg
They've been in talks to enbloc for the longest time,btohqsg
Personally I think hard to get rental as well as to successfully enbloc (the most recent time they collected much less than the required 80%),btohqsg
Sure  I will PM u 😊,btohqsg
I was just pointing out to him regarding that. There are distribution expenses listed in the illustration  which goes into our commission. There are in fact some who would compare property investment to an endowment plan  although I agree it is not apple to apple.,btohqsg
My relative needs storage space to just store goods.any good property to recommend?She is looking for price appreciation or chances of enbloc in the future.,btohqsg
Aviva has launched a FREE Disability Support Programme to Singaporeans/PRs aged 30-40. It provides interim financial assistance should you be severely disabled before you enter the national CareShield Life scheme in mid-2020.•Up to 9 months of complimentary protection.•S$600/mth for up to 5 years in the event of severe disability.•Ability to purchase long-term care insurance later on  even if your health status changes while you’re in the programme.T&Cs apply.How to register for this free programme?1.Go towww.aviva.com.sg/en/dsp2.Fill in the form3.For “Agent code” field  you can use <68001490>,btohqsg
I remember that someone here was looking for lobang for printing of namecards and flyers?PM me atwa.me/6586133166for more contact details.,btohqsg
Hello  anyone looking for part time job? I'm hiring part time tuition coordinators. Please pm me for more details.,btohqsg
Alert!jasmineis a known spammer and isCAS banned. Ban is strongly recommended.,btohqsg
Those who have a local diploma and still looking for a office job?Fret not!We can assure you a position in our team!!! With or without experience may apply!!!Minimum basic salary $2500-$3500 not even including commission and incentives!!! EARN UP TO $5000 monthly!!!!!HURRY UP PM ME! LIMITED POSITIONS AVAILABLE !!!Join us now!!!!Pm me for enquiries!,btohqsg
Anyone looking to review or restructure their investment and insurance portfolio?Possibilities to cut costs without losing coverage  cross compare products  and quotations from several companies.No obligations to purchase any new policies and no product pushing.Ideally achieve a comprehensive financial portfolio with me ☺️Any relevant question pm me! Even if you have no intentions to buy  please ask away!,btohqsg
Anyone want to make money $10 000-$25 000 pm me.,btohqsg
Sure have! The invitation is so scammy LOL! 🤣🤣,btohqsg
Pm me if u are interested,btohqsg
Good things u all dont believe   fake things u all trust like donno what. I am a singaporean here. I live at namely ave. Don’t believe we can meet at my house to talk abt the plan. I help people earn money,btohqsg
We don’t talk big here. We show result,btohqsg
Then why not u spell it out here instead. If its legit  pretty sure there will be people saving u.,btohqsg
distributing financial products from all the companies such as:- Aviva- Axa- Etiqa- Friends provident international- Great American- Ntuc income- Liberty- Manulife- Tokio Marine,btohqsg
Pm moi or ask anything relevant. You’ll get a cool  hip and young new friend/advisor and occasional bad jokes on top of the review.,btohqsg
Give more details lah   give Liao sure got pple believe u,btohqsg
Government earn  property agent earn  bank earn  developer earn then maybe your turn...,btohqsg
It (don't know boy or girl) is asking people to believe it first then it shares details... 🤷‍♀ Strange thing it is 😂,btohqsg
Brokerage?What is it you are biting in your mouth in the upside down pose? I need to turn my phone for a better look but still couldn't figure it out 🤣🤣,btohqsg
FA haha. I think it’s something in the background that makes it look like I’m biting something,btohqsg
Anyone heard of a new upcoming launch called “The M”? Seems pretty attractively priced for a development in CCR.,btohqsg
Those who have a local diploma and still looking for a office job?Fret not!We can assure you a position in our team!!! With or without experience may apply!!!Minimum basic salary $2500-$3500 not even including commission and incentives!!! EARN UP TO $5000 monthly!!!!!HURRY UP PM ME! LIMITED POSITIONS AVAILABLE !!!Join us now!!!!Pm me for enquiries!,btohqsg
Aviva has launched a FREE Disability Support Programme to Singaporeans/PRs aged 30-40. It provides interim financial assistance should you be severely disabled before you enter the national CareShield Life scheme in mid-2020.Up to 9 months of complimentary protection.S$600/mth for up to 5 years in the event of severe disability.Ability to purchase long-term care insurance later on  even if your health status changes while you’re in the programme.T&Cs apply.How to register for this free programme?Go towww.aviva.com.sg/en/dspFill in the formFor “Agent code” field  you can use <60017770>In case you are already older  you may want to upgrade your eldershield coverage as this is the last year it's available. It's cheaper than careshield which is what will replace eldershield. You can upgrade without paying in cash and just deduct from Medisave.Let me know if you have any questions!No need pay any premiums,btohqsg
How many people are interested in bitcoin trading investment,btohqsg
Thinking of asking poly/ITE students to help do videos for my online course,btohqsg
Hahahah I’m not a student anymore XD,btohqsg
Looking to buy 10K piece 3M N95 mask. Any supplier pls quote.,btohqsg
Anyone can supply 3M 1860 Mask pls pm.,btohqsg
There is no telegram account with this name.,btohqsg
Interested in luxury watches  but wanna pay less visit@genuinefakewatch,btohqsg
🧧 HongBao Finished 🧧.Total packs issued 10@oxueqianGrabbed the last pack!Sponsored by@Eiffelt📝📝📝 Making Steady Progress 📝📝📝🏆@Eiffeltis the luckiest winner 🏆✅@Eiffeltgrabbed $0.03📲@AnLestgrabbed $0.03✅@Roslan2606grabbed $0.02✅@RogerTZXgrabbed $0.03✅@SnowwolfXgrabbed $0.03✅@qqsocutegrabbed $0.02👉John grabbed $0.02✅@imunchemgrabbed $0.03✅@Benzwoograbbed $0.02✅@oxueqiangrabbed $0.02See $0.00?Check FAQ🔻🔻🔻🔻🔻🔻🔻🔻🔻✅ Need more stats?View History📲 Please Login to Claim 20 Grab Chances👉 Start@GrabLuckyBotto Redeem‍,btohqsg
Hello LuckyHunters! GrabLucky is giving away $18 888 worth of digital Hongbao (red envelopes) for its launch this Chinese New Year  from 24 January 2020 to 2 February 2020.https://www.facebook.com/100315711407131/posts/153378999434135/?sfnsn=mo,btohqsg
Hey dude...  You're  not ready for any investments  .. You just keep making  people  get pissed off.   Stop it.   Its bad,btohqsg
Hi  any towkay here own their own biz one can PM me for salary claims :D will share more via pm.Happy CNY!,btohqsg
Happy New Year Everyone! wishing all a prosperous and successful new year ahead!,btohqsg
