text,group
@roincechope u didn't paid for these 😂,btohqsg
When I park beside him no photo,btohqsg
u choose what u wanna see...,btohqsg
So I took for him 😂,btohqsg
This one that day we met for Mac,btohqsg
Ask to meet  30mins later we eating burgers,btohqsg
Meets must like that  no advance planning...,btohqsg
send in your design for mt approval first,btohqsg
It will be miku or miko,btohqsg
but at the end of the dsy if u like it go for it idw to stop ya,btohqsg
@dinosaurpoopcan share wrap colour code anot HAHA or r u gatekeeping,btohqsg
Either I do itasha or I will focus on performance mods,btohqsg
Iw do pink n then blackout wheels,btohqsg
No money bruah I will choose one or another,btohqsg
i sent the colour then they do wrong shade haha,btohqsg
Was it supposed to be darker,btohqsg
But this one very nice eh,btohqsg
got other ppl with exact same shade so,btohqsg
In my short life I oni see one elantra that’s close to ur colour,btohqsg
Like I love pink but idk whether Iw do like yae miko or just pink,btohqsg
i saw one roc same colour before hahaha,btohqsg
Nonono i mean that dickhead is back 😂,btohqsg
Then I’ll prob stick w white background and the yae miko on top,btohqsg
Istg all the old ppl gna think I’m sm weirdo HAHA,btohqsg
Check out 'Mercedes-Benz C-Class C63s C63s Auto'  available at S$400 000 on#Carousellhttps://carousell.app.link/DwjyBA5P3zb,btohqsg
Just a question  when y’all emergency brake or just brake in general do you guys brake first then clutch or clutch first then brake,btohqsg
Even its not weekend  custom still jam like crazy at this time. The power of 1SGD to 3.4RM,btohqsg
Brake first... Or sometimes both same time,btohqsg
Generally brake depends on speed 🤔,btohqsg
i just saw a 180sx Ferrari and bmw,btohqsg
Kidding la but I smtimes not sure,btohqsg
As long got step brake can already,btohqsg
Ya emergency situation your engine stall also can help you stop,btohqsg
Last time I press brake too hard my car will stall “mid driving”,btohqsg
I think this one my car problem,btohqsg
nice nice take all 3 lane crusir side by side,btohqsg
When I brake hard my car will turn off,btohqsg
Car or driver issue idk ah,btohqsg
But all the car I drive all got problem one (maybe is I make one),btohqsg
Ah then maybe that's your leg liao,btohqsg
I’ve realised newer cars come with this accel lag,btohqsg
When I went back to Jp in march I drove a quite new Mazda 3,btohqsg
When I try to accelerate the car will always lag 3 seconds,btohqsg
Dk whether it’s Indiv car problem or safety thing,btohqsg
Tuning would help ba  but not worth to do just for that,btohqsg
Maybe step earlier lor  the power is delayed anyway,btohqsg
Mghs got the worst lag ever,btohqsg
Even the simi triple sports mode no use,btohqsg
To be fair it is q a big car,btohqsg
I have to say  even though there is lack of power for Mazda 3  the handling all that super Zai,btohqsg
