text,group
No. V naive statement. Power can impose will on car with or without control. Read more books on physics,btohqsg
you probably dont comprehend that you can have all the power but no control you will wrap into the tree,btohqsg
Hello read again what I say. Power can impose will on car with or without control. It can be a bad or good thing.,btohqsg
but still power is nothing without control,btohqsg
maybe I can counter ur flawed logic with 1 example. U think power is a good thing when u r in control?,btohqsg
the variable here is control not power,btohqsg
Can power be variable but control is not? Or Can both be variable also ?,btohqsg
if control is not a variable u wont get oversteer  understeer  no steer🤷‍♂,btohqsg
U need to read more books. Control is not the only variable to determine steering…,btohqsg
so it is still one of it,btohqsg
There u go. “but still power is nothing without control is wrong”,btohqsg
dont give your nonsense logic  you make yrself look silly,btohqsg
Read more books. Its possible to don’t need control to power,btohqsg
omg this silly man still dont get it. im done with you. have a nice day,btohqsg
Lol read more books on power n control n if it’s possible they can function without each other.,btohqsg
Have U noticed no one replies him every time he text something?,btohqsg
Erm bro it’s like a self slap.  scroll up n read how many times he replied to me,btohqsg
I read from the forum that harrier cvt has a lot of problem? Is this expensive to repair? They said that turbo GB is better coz its AT?,btohqsg
Bro don't feed the troll haha,btohqsg
New 24/7 washdown at Taman Jurong,btohqsg
Snapped this while on my way to lunch,btohqsg
Good only if U wash everyday,btohqsg
From another group. Currently they have promotion,btohqsg
Later I scatxh your car and it bexome $3900,btohqsg
Buy what you like and be prepared to deal w the problem then you will gain experience,btohqsg
So is vw and vezel 🤭🤭🤭,btohqsg
Any gearbox will have its issues,btohqsg
any golf mk7 owner know where to fix head unit when it is not responsive? My 2014 MK 7 has the usual old age non responsive problem,btohqsg
just bought old set fr Carousell  cannot fit,btohqsg
Most aftermarket outside is android alr,btohqsg
Aiya u nvr say earlier my old one can give u,btohqsg
But scrap w my car alr,btohqsg
i bot fr an owner also 2014,btohqsg
mine is those with cd type,btohqsg
U just need buy the trim rack can alr,btohqsg
i did not know vw so complicated,btohqsg
have to be exactly the same,btohqsg
I now no carplay i damn gaowei,btohqsg
Or u change to MIB 2.0,btohqsg
If yours is the composition colour/media  not discovery pro  consider upgrading to the Rcd280b (China VW market HU),btohqsg
Just checking here anyone interested in Cool N Lite Titan X solar film package value at $1.7k? Letting go at 80% of the value as this was won from SGcarmart grand prize. Pm me thanks,btohqsg
wait his spotify cannot use n complain like u then jialat,btohqsg
Idk price. But heard cvt repair 4 times is cost of 1 dsg/zf8,btohqsg
The experience driving vezel is horrible.. spent 2k+ repair still cmi...,btohqsg
A motorcycle burst into flames in Kallang on March 7  in what was the fifth vehicle fire reported in less than a week.,btohqsg
I think Jeff Loh’s spirit cannot rest in peace  thats why continously got vehicle fire,btohqsg
Vezel reliable le.. although softer body .. only issue is suspension.. as maybe suv.I change to a 2018 elantra. Surprisingly petrol consumption per tank can hit 680-720km and solid body.. got hit from behind but only bumper slight dent.. :),btohqsg
So many car on fire recently,btohqsg
Huh reliable? Wear n tear part repair not cheap. Suspension really bad sia... can feel everything on the road... other suv no such issue,btohqsg
You mod until pop and bang cfm lah breakdown easily,btohqsg
