text,group
but you are still a scholar since,btohqsg
didn't u get a lower raw than me,btohqsg
and i didnt take higher music,btohqsg
i dont get what’s the thought behind taking triple sci,btohqsg
tbh i just don't let myself eat after a certain time,btohqsg
bc i stay up late and supper is a curse,btohqsg
what's the point of taking additional subj if they don't contribute to your raw,btohqsg
bruh 80% of my y4 cohort takes triple science this literally doesnt make any sense,btohqsg
i can't even go to ejc,btohqsg
is it like for example if you prefer bio over physics then you can just drop physics or what,btohqsg
so you just go for triple sci and see which one fits you,btohqsg
okay in non ip schools its scholar material,btohqsg
i have friends who did that,btohqsg
Except they all dropped bio 💀,btohqsg
dude you were in an ip sch 😭😭😭😭😭,btohqsg
and olvl maybe cannot but ip can count all 3 scis in the gpa so yea,btohqsg
it’s like you take triple sci but you also cannot use all your 3 sciences to compute into l1r5 what,btohqsg
can't go insane if alr insane,btohqsg
olvl cannot lah but ip can so maybe thats why ip alot takealso like maybe havent decided which they like more and dl humans so just take 3but if you decided early alr then yea taking double sci good alsolike felicia is the next oppenheimer then dont take bio also can,btohqsg
jae in ip sch means scholar material,btohqsg
"i like how guys immediately use the word ""wife material"" 0.00000000001 seconds after they see a random girl with an enormous gyatt",btohqsg
i dropped bio after sec 2 bc i knew i'd never pursue anything related to it,btohqsg
i dropped physics after sec 2 bc i knew i'd never pursue anything related to it,btohqsg
ip promo in y4 looks at ur overall right,btohqsg
u boys sch how many yrs sia,btohqsg
so if you take triple sci and you do better in sciences,btohqsg
it’s better than taking double sciences?,btohqsg
you have to count at least 1 humanity,btohqsg
but since you are using 6 subjs for gpa you can count like thisElHistoryBiochemPhysMath 1,btohqsg
yes i know yall did lol,btohqsg
So these 6 subjs counted in ur GPA,btohqsg
mine is 6 years of girls school 4 years + 1 coed,btohqsg
On paper is 2.8 but then the thing is they try not to retain anyone,btohqsg
how does ip grading system work,btohqsg
so ur overall need to be like 60 at least?,btohqsg
we also got the ocassional mind blowing qns,btohqsg
oh idt we use that system,btohqsg
i mean gpa 2.8 convert to grades is like,btohqsg
and then we got the justification for cherry on top,btohqsg
my fren went 10yrs girls sch went j1 and had a bf,btohqsg
but generally 2.8 should be minimally B for every subject with no As at all,btohqsg
mine is coed all the way,btohqsg
when you are lacking of something for a period of time..the moment something new comes your way..you will instantly want it,btohqsg
that was the response i wanted yall to zoom in on,btohqsg
I got raw 8 if you convert,btohqsg
weren't u 10 years all girls sch also,btohqsg
if you vomit out the water you drank before fasting and then drank your vomit during the fast  would it be considered breaking the fast?,btohqsg
my secondary school is beatty lmao,btohqsg
he kept it from his partner,btohqsg
but my primary school is raffles girls primary,btohqsg
yes that one is a girls,btohqsg
physics is calculating the rate of my grades gg downhill,btohqsg
damn i was thinking some ij sch lmao,btohqsg
guys is there a common name that you don't like (cos of personality or other stuff),btohqsg
physics is the only subject that i can cook in,btohqsg
Yes but nt saying here cause dox,btohqsg
imo i hate guys called reuben cos they're usually red flags,btohqsg
y u nvr cont to the sec side of rgs?,btohqsg
Theres alot of ppl called Jesus in mexico,btohqsg
what's the acceleration downwards due to slacking,btohqsg
cuz of those guys in my pri/sec sch,btohqsg
nah the ones i met were atrocious,btohqsg
so i thought youd know her,btohqsg
yea i find girls think all red flags sia,btohqsg
depends how long she's been around,btohqsg
i think youd know bee kee,btohqsg
what is your opinion in hannahs,btohqsg
but then again you dont take history,btohqsg
i figure i should wake up at 5 tmr and grind,btohqsg
the name is the same spelling backwards,btohqsg
im gonna slp at 3am again,btohqsg
all the common girls name is 🤮,btohqsg
i legit feel like saying the name but its gnna be dox,btohqsg
i knew a girl named rainbow,btohqsg
dude isn't that the ri girl,btohqsg
there's only one girl called rainbow 💀💀💀,btohqsg
i knew a girl called sapphire,btohqsg
have yall met any ellys before,btohqsg
my results were too trash during psle  and raffles girls primary and the secondary version are not affiliated  contrary to popular belief,btohqsg
what is ur opinion of her,btohqsg
yea they arent my friend from raffle pri came dhs,btohqsg
yall think most j's are somewhat red flags right?,btohqsg
guys i know another common girls name but im scared dhs ppl know her 💀💀💀💀,btohqsg
Rg and rafflr pri not affiliated,btohqsg
meh. not really xmm type more god fearing church gurl,btohqsg
my primary school had alot of interesting names,btohqsg
bro the names abit rare ah,btohqsg
I once met a thai girl named porn,btohqsg
some of the girls in my pri school,btohqsg
It means smth nice in their language,btohqsg
bruh ik a girl named Uu,btohqsg
BRO IS NAMED AFTER AN ELEMENT,btohqsg
I met a girl named isis,btohqsg
I know a girl called taylor but she CANNOT SING,btohqsg
my brother's friend is called isis,btohqsg
but she plays for the football national team,btohqsg
do you mean the terrorist organisation,btohqsg
my sec sch had someone named isys,btohqsg
thts my sec sch math cher name,btohqsg
do you mean the child of someone,btohqsg
porn means blessing in thaialso i think she uses a more western name in front of others? like mandy or smth i forgot alr,btohqsg
but its quite a common name in thailand,btohqsg
