text,group
can confirm if heymax-choc card can be used to pay telco bills for 2mpd? and if yes  is it must be via AXS? or if telco deducts from my card directly it works,btohqsg
ok but apparently crmc works for paying telco bills too (i.e. starhub) lol,btohqsg
If u can hit 1k on offline contactless spend  can use UOB VS.For me  I'd use uob lady dining for dining transactions  choco card for non dining transactions under 5$ and UOB PPV for above 5$.,btohqsg
Thanks all. I think ladys dont cover some of the food options like cafes/bakery cant remb exactly which need to check mcc.Guess just gonna accept the fact prob hard to get any miles for small transactions  apart from choco card.,btohqsg
What about your travels. What card do u use,btohqsg
choc card for fcy travel mccamaze + crmc for fcy non-travel mcc,btohqsg
Hi  uunderstand that ppl use Agoda + Atome + CRMC (Amaze) to bypass travel category.Now w amaze nerf  can we do away w it? I tried searching chat but there are mixed answers.,btohqsg
If I open poems account just lsi cpfis amundi prime ut  can still qualify for the promo mentioned here?,btohqsg
Cash buy trades to fulfill welcome promo first,btohqsg
Does anyone know what's the best wallet/bank to fund USD to SYFE/tiger/moomoo?,btohqsg
Should I use cardup to pay home Reno fees? The company only accept paynow,btohqsg
yes if the rewards is higher than the cardup fees,btohqsg
Hi there  any promo code for telco eight please?,btohqsg
Search from a list of referrals at@sgpromocode,btohqsg
- eight mobile Top-up offer: Pay $7.50 for $8https://hmsg.link/eight,btohqsg
Thank you. Would porting works please?,btohqsg
yes i ported over from Maxx,btohqsg
Hi  Anybody tried porting M1 prepaid to eight ? Pls help. Thx,btohqsg
Cannot port from prepaid. U may need to change from m1 prepaid to post paid first,btohqsg
This may be the End of Instarem AmazeVideo:https://youtu.be/vHUqHgBFQDEBig changes are coming to Amaze from 10 March 2025  and they are NOT in our favor. If you’ve been using Amaze for cashback or local spending  things are about to change significantly.🔹 What’s changing with Amaze?🔹 How does this affect Citi Rewards and cashback strategies?🔹 What still works  and what doesn’t?🔹 Best alternatives for local and FCY spendingLast year  I predicted Amaze would follow the decline of GrabPay. That moment has arrived. Watch now to see what these updates mean for you and what you should do next.,btohqsg
Which option did you choose from shopee please?,btohqsg
hmmm  may I know what it means ?my telco line ported over from Maxx to Eight...nothing to do with Shopee,btohqsg
Does chocolate visa card work for top up? Like cashcard top up etc,btohqsg
I just setup POEMS  can I buy DBS stock using SRS ?,btohqsg
I do not have cash in POEMS buthave linked the SRS with poems. But when I submit the order shown rejected and exceed client limit.Anyone face this issue ?,btohqsg
Hi gurus.. how to make use of this 6.8% coupon? When should I activate? Like which day to get the max return?,btohqsg
You need to fund in the equivalent cash amount to confirm the SRS Buy trade,btohqsg
Hi 👋 大神，I still need to pay the com $25 fr all the local transaction. Did I click any wrong?,btohqsg
This looks like Cash Management account price. Only no min comms for Cash Plus account,btohqsg
I pay by cash. How to avoid this com?,btohqsg
Oh the link from Chris is for shopee. I thought you use the link to port over.,btohqsg
I didn’t fund poems at all and my Amundi purchase was deducted directly from SRS,btohqsg
Stocks and unit trusts are different,btohqsg
How is this compare to other cash management like Syfe and stashaway?,btohqsg
Does paying loan in AXS using chocolate finance card earn you miles?,btohqsg
cannot pay loan/credit card using the card on AXS,btohqsg
I've asked CS before... Can only do 3 months in advance b4 due date... Too early they will refund the excess amount paid.,btohqsg
yes all insurers forced by MAS to adopt this new policy in recent years due to AML concerns....and now u must declare that you are the policy owner when u make payment,btohqsg
Hi gurus  just to check to qualify for 3mpd for UOB Krisflyer card  i need to spend $800 for only krisflyer  krishop sia etc but not the general spendings like online shopping?,btohqsg
Hmm a bit hard then for those who are not traveling and not requiring anything from krishop.,btohqsg
Then u need to evaluate if KF card is for u.,btohqsg
That why it is called krisfkyer card,btohqsg
Get the card that suits your lifestyle,btohqsg
hello would like to check if there is any good recommendation card for transport (eg. simplygo) transaction? since I’ll be canceling SC SMART after this month.,btohqsg
I'm using Choco fin card for transport,btohqsg
Any promo for cash management account?,btohqsg
Hii any thoughts on UOB’s krisflyer debit card?,btohqsg
Used to be decent for insurance payments but now we have chocolate.,btohqsg
Will the credit card version be better?,btohqsg
what u all use to replace amaze+crmc for offline transaction ?,btohqsg
Much better. However  its use case is tied with SIA as the name suggests,btohqsg
PSA: last call to redeem your amaze Instarem points for cash rebate before it mutates into lousier points. 10th March 2025 the cash rebate option poofs!,btohqsg
Hi gurus  I am planning to try to go for miles. Currently I am using my uob one card for my public transport and utilities bills. Is the best alternative now the choco fin debit card now please?,btohqsg
choc fin for utilities. uob lady or kf for public transport,btohqsg
Hi gurus  for the HSBC EGA giro setup  how long does it take for the application? And the 1% giro cashback is it capped? I have a $15k crmc cc bill that is due this month  so I'm wondering if I could get 1% =$150 back by setting up the EGA giro. Thanks!,btohqsg
3 weeks. Yes  $300/$500 depending on what customer tier. Too late for your CRMC bill unless you setup 1 month ago.,btohqsg
hello gurus  may i ask if anyone using cardup to pay monthly rent? seeing mixed info of whether the MCC will be applicable for miles. if can earn miles  which cc to pair with to get optimum return? thanks!,btohqsg
I think around 2-3 week from start to end. Question is  is your statement out already?,btohqsg
Guys if i want to clear out my UOB for the new promo  must i make it zero or just need to take out 150k for a month and put back 150k when Q2 promo is in?,btohqsg
So it's really uncapped 1%? Ya. I stumbled onto this EGA a bit late  but got other cc expenses which add up to 10k,btohqsg
Ok. Mis-read! Thanks for the clarification,btohqsg
Where can I done this ?,btohqsg
Very strange is I send the giro form to uob n hsbc informed me giro setup is completed. This mean uob had sent the form to hsbc  But latest uob statement still show giro not yet setup.,btohqsg
Yes. They will SMS  but not completed. In fact  they will SMS completed if failed due to x reason.,btohqsg
Do you guys encounter errors when you add a credit card to Google pay? The error is pls contact your bank for further verification. How to solve it? ThanksMy credit card is uob preferred platinum visa,btohqsg
Had anyone favepay transaction cancelled by merchant before? How long would the bank mark it as cancelled and obsolete the amount for incoming bill?,btohqsg
Any sign up bonus for UOB PPV? Looking at singsaver seems like not a lot of sign up perks these days,btohqsg
Not often has signup for uob ppv if ever,btohqsg
Was thinking of waiting if that’s the case I will just go ahead and apply,btohqsg
Consider uob prvi first if new to uob.,btohqsg
Yeah… was thinking of asking this question. New to UOB so should I just sign up a card that has good sign up bonus and then sign up PPV to take advantage of the “new customer”,btohqsg
Omg why Maybank family and friends card cannot be added to goggle pay?😱,btohqsg
Is it worth it to get this instead of the UOB privi miles as a new customer?,btohqsg
I don't usually recc this cuz it's premium card. If you can afford  go ahead. Remember 654$ AF is not waivable,btohqsg
So all Maybank card cannot be added to Google pay?,btohqsg
All AF for 120k credit cards are not waivable. Except for CIMB Visa Infinite but I dont see their benefits good,btohqsg
I'll take free 3x dragonpass. Useful at Japan airports.,btohqsg
Hi gurus  after redeeming instapoints for SGD in wallet  anyway to transfer the $ to a bank account?,btohqsg
If you are travelling alone  the dragon pass will help. I usually travel with my wife and I feel the benefit of lounge access does help whether for food or rest. So I got citi prestige and willing to pay for the AF. Anyway I use the card to collect miles as well.,btohqsg
currently no but there may be coming 10 mar,btohqsg
Better redeem your instapoints soon because coming 10 Mar you cannot redeem instapoints for SGD.,btohqsg
Only have 920+… what is the best way to get to 1k?,btohqsg
Spend until get the remaining to reach 1k?,btohqsg
Dun tell me got to go JB and spend 70+ SGD?,btohqsg
Any other way besides going overseas… zzzz,btohqsg
you just need to spend in fx... no need to physically go overseas,btohqsg
Subscribe to some online websites like ... 😅,btohqsg
Spend S$70+ worth on online shops with delivery service to Singapore in their currency,btohqsg
Do you think it’s worth paying the annual fee for uob pivi miles for that 20k miles?,btohqsg
Wondering if possible to shop on taobao and pay RMB instead of SGD? Will this work?,btohqsg
Yes  if able to pay in RMB on website/using Alipay. I don't trust taobao so never buy anything from taobao. Good luck.,btohqsg
I got good news for you on some of the $120k cards.If you spend $60k annually into DBS Vantage and Maybank VI  their annual fees can be waived.,btohqsg
Why incur FX fee? I tot you using Amaze????,btohqsg
That will help if you can consolidate your spending. For mine  my spending spread over a few cards for a purpose. UOB One  Trust (Household)  UOB Lady (Travel expense)  CRMC (Online)  CRMC+Amaze (Overseas shopping and dinning)  UOB PPV (Offline  shopping  dining)  Standard chartered visa signature (Insurance)  Choco card (usual excluded MCC),btohqsg
