text,group
He nvr reply my gud morning lo pls,btohqsg
Tdy go where date lei~~ hmmmm,btohqsg
I go gai gai see shoe,btohqsg
I wan go see dress  count count yi xia  I tink tdy I got time,btohqsg
Morning! Have u curry chicken yet tdy?,btohqsg
Next date  shld i wear dress or xmm??,btohqsg
Unless u have a dress that can look xmm,btohqsg
If dress I go m&s see  if xmm I go h&m,btohqsg
But what u mean dress like xmm,btohqsg
If u dk means u dk la,btohqsg
Shld i wear dress or xmm?,btohqsg
I just came back from australia,btohqsg
Wear the xmm as my dress,btohqsg
I last time got buy before de lei  their dress can last me 6yrs!,btohqsg
Str8 to the pt  dun waste time,btohqsg
No excuse to change if ur clothes last too long 🤣,btohqsg
Okie so we got gen gap,btohqsg
Why were u looking for me though?Do u know me?,btohqsg
I dun always go out ma...,btohqsg
66  dating 22  need to wear like 11,btohqsg
So u no need clothes that last so long,btohqsg
Okie  I have explained the term wear like xmm le,btohqsg
But why did u come into a group just to look specifically for me?,btohqsg
Becuz i dont want to freak u out by pm u personally,btohqsg
And I don’t know what to do,btohqsg
Cos I'll never be with you,btohqsg
And I'm at telok blangah mrt nao,btohqsg
I want yur friemds to know that im hitting on u,btohqsg
Ok u failed the first criteria,btohqsg
How old r u if u dont mind jeanne,btohqsg
The only show I find him hen shuai!!!!!!,btohqsg
Hi hi... Ohio go zai masu,btohqsg
For him I started watching Italiano films!,btohqsg
Wa ta shi Wa HM des,btohqsg
Most guys in suits look Shuai though,btohqsg
There’s an Issac hitting on me,btohqsg
No everyone can hold de lo,btohqsg
Oh..  who is this issac guy and why is he hitting you,btohqsg
Hitting a lady is bad. Ima report you yo the authority,btohqsg
See you later jeanna. I'll be back,btohqsg
Vincenzo doesnt look like he hit puberty,btohqsg
Gals these days got bad taste,btohqsg
Cuz im rejected so i moved on,btohqsg
R u on ur death bed yet?,btohqsg
you came back from australia cuz its the school holidays isn't it,btohqsg
Dont hold on to someone that doesnt care about u,btohqsg
All the best in your future endeavours,btohqsg
No i came back to singapore cuz my busniess got shut down,btohqsg
Ima eurasian served my national service,btohqsg
Cuz u know about the aussie school holiday,btohqsg
when i grow up i wanna be like him,btohqsg
Ppl say Eurasian  u know le@Jypancakes,btohqsg
one sentence i talk like sam ?,btohqsg
sam is like so much higher up then me,btohqsg
i am just a lowly peasent,btohqsg
If u meet in tg  usually they use tat term,btohqsg
"100x online  ""Eurasian"" guys r indians lo",btohqsg
U go listen 微风吹！ I everyday listen at least 10x sia! 李润琪的,btohqsg
i like deep throat but that tree a bit big.,btohqsg
bro u are higher then me bro,btohqsg
wah lau  i not even anyhow,btohqsg
99.9% of the time the guys sya he Eurasian  likely ind lom. Make girls 🙄,btohqsg
looks good thoughThis food up my alley,btohqsg
Like jin ulu leh that place,btohqsg
Y u cockblock meI wan@BiaoGe2158bring me there mah,btohqsg
Haven’t been to that area in a long time,btohqsg
i doubt he will want to risk damage to his crx by banging you with it,btohqsg
wahh you post one photo change one dp ar? 😂😂😂,btohqsg
Just let me know ur convenience timing 😊😊,btohqsg
No la. I wanted to add inside my dp album,btohqsg
My all time fav. Rainbow rush. 😄,btohqsg
Ya. Like the childhood paddle pop,btohqsg
I meant [a bit]Not u lol,btohqsg
Tsk Den u go 7-11 buy paddle pop cheaper,btohqsg
Get a real job and stop scamming,btohqsg
Ppl here having hard time n u easy easy want to scam ppl,btohqsg
Ppl looking for job u have the heart to scam...what kind of human r u,btohqsg
Let the police talk to you and ask u for license simple,btohqsg
You cant even produce a proper license or company,btohqsg
Here people talk cock but not do cock things ok,btohqsg
Yeah my name is mirror and u look at me,btohqsg
Show summore see if its ever going to flip again when i bend it,btohqsg
Dont scam ppl ok  i protect vulnearable ppl,btohqsg
Not enuff disturb me is it,btohqsg
U want become my girlfriend is it,btohqsg
When i want u u reject me,btohqsg
I moved on then u keep disturb me,btohqsg
U have to embarrass me everytime,btohqsg
I dont like u correct me,btohqsg
U can pm me and tell me,btohqsg
I cant be rude to u,btohqsg
U got alot to say ah,btohqsg
He got rejected by you. 😂,btohqsg
Yea I like to go there touch these hahaha,btohqsg
I like the teepee! But buy alr also no use,btohqsg
you can look for gf everywhere! lol,btohqsg
we know its not you lol,btohqsg
It was really fun and I'd like to go too  okay?,btohqsg
WE MISS JB!! A lot of food!,btohqsg
she/he kena ban ba.. even a guy i also accept,btohqsg
Reminder.. ART to those that need to do.,btohqsg
Happy haapppppyyyyyyy me ishhhh soooo happyyyyyyyyyyy,btohqsg
Me hen Kai Xin sia!!! Omg,btohqsg
He went into ur neh neh li???,btohqsg
I morning do le cuz I know I’ll be out whole day,btohqsg
Ya la! Aiyoh!!!! Be stay innocent Abit !!!!,btohqsg
I mean I do think like that,btohqsg
But to sing it like that,btohqsg
I think it’s too much for me,btohqsg
Quite soft.. but he keep say I short...,btohqsg
Eh wait  actually not hen soft  but k la  not the Teng kok kok,btohqsg
looking for someone to go riding with me,btohqsg
Ehhh the who not here tdy sia,btohqsg
Haha no la . . At home bro,btohqsg
Where got hotel use star star blanket de,btohqsg
Enjoy your first day of work,btohqsg
The most pretty one in this grp le Ma,btohqsg
ashto chat with me privatelyPayment must be made to@leyBiT,btohqsg
Help u find incomeElse u always say u no money eat,btohqsg
@Jeannabletake care of Vin clan  you take care of her.,btohqsg
