text,group
Everytime I meet young wannabes and they want me to sign NDA I’ll laugh out loud and politely declined.If I meet real proper big businessmen  they just explain out directly what they plan  they aren’t worried about “idea thieves” or pple stealing their ideasIf your idea can be “stolen” you can bet your coins that it’s not anything worthwhile. All the sharks know this,btohqsg
Indeed  no one goes through opaque fund-raising or tranche(s) by not revealing anything.,btohqsg
Hi  I’m a RES student. Does anyone know where I can get more resources for the exam this coming Feb?,btohqsg
I just dropped you a PM with some resources. 🙂,btohqsg
Hi everyone nice to meet you all! Hope we can be learning and helping each other :),btohqsg
any trading ideas for tomorrow sgx?,btohqsg
Heard that the RES exam in Feb has been postponed due to the Corona Virus,btohqsg
Terms and conditions? Price? What room?,btohqsg
Oh.. I did not get the notification. Website didn’t reflect too,btohqsg
Yay!!! More study time for me,btohqsg
Do more questions rather than just study,btohqsg
Do you know any site that does that?,btohqsg
No site has all these questions. Rely on network,btohqsg
Hi everyone I have a deal in a Sg industrial unit which I have secured.Currently tenanted and bought at a very good price.I'm seeking collaborators who wish to be part of the business and to earn a stable form of passive income.You may DM me for the details.Thank you in advance.,btohqsg
Hi everyone . This limited product is available for limited time only. Its a first come first served basis. Get it will its still available! Let me know if youre interested ! 😁,btohqsg
Anyone looking to review or restructure their investment and insurance portfolio?Possibilities to cut costs without losing coverage  cross compare products  and quotations from several companies.No obligations to purchase any new policies and no product pushing.Ideally achieve a comprehensive financial portfolio with lowest cost possible with me ☺️Any relevant question pm me! Even if you have no intentions to buy  please ask away!,btohqsg
Imagine making 1.5k in a dayTired of making peanuts with no career progression ? Fret not. With Bespoke Capital Group  you will be sculpted into an aficionado and equipped with the mandatory skills to change your mid-life crisis for the better.Scared to plunge into something completely new and intimidating ? Don’t be. You can do this on top of whatever it is you’re doing now. Own time  own target.Want to find out more ? Whatsapp+6596712334✅ Minimum qualifications : ANY diploma or local A-level certificate✅ 21 y/o and above. For guys  must complete ns.,btohqsg
TO ALL SME BUSINESS OWNERS!!!Whom wish to secure a government grant (e2i grant) for your company and increase your company’s productivity/automated.Keen to explore? Pm us now!Our grant specialist will help to look into your business and advise you accordingly for FREE!Services:- Phone apps- Human resource management- Client resource management- AI accounting- POS system- Inventory system- Hardware,btohqsg
Hi  any ome looking to buy or rent a property in dubai let me know. We do sell properties in bitcoins and other cryptos.,btohqsg
Looking for a Plan 🅱️or a Plan 🅰️? An alternative source of income 💵  or a full time career? 🦸‍♀️🦸‍♂️We have a global 🗺️🌍 franchising business opportunity with a low startup cost and a proven system that can work for you. 🗄️🔨⛏️Make an appointment with me to have your questions answered. 🗓️📝📒Please DM or PM me to register your interest and I will show you how you can be a part of this.Online Business Discussions are available  due to the Novel CoronaVirus 2019 situation.Stay safe and keep healthy  everyone! 😊😍--Yihui Natsha,btohqsg
Any boss want to buy luxury watches,btohqsg
🔥🔥Calling out to anyone who wants to find out how to get3000-4000real and targeted leads for free.Feel free to pm me to find out how,btohqsg
