text,group
And he hasn't used the one u texted him on,btohqsg
I had a friend also who used to be perpetual single grey tick,btohqsg
u can try calling if u wan,btohqsg
And apparatly she just didn't use her phone for 3 days straight,btohqsg
I get a higher response rate from her through emails than whatsapp,btohqsg
if it doesn't go thru means u kena blocked,btohqsg
wah but like the message looks undelivered,btohqsg
first time it has happened  like when i was texting him during my intern,btohqsg
Nope. I am an old man who no longer needs to serve NS. I took PCMfM  and special paper (H3 for my generation of students) in C. In my head  I am still under the fM boulder,btohqsg
but i think it is too late to get the message deleted i think,btohqsg
but maybe i should just resend,btohqsg
WHY ARE THR FUCKING EJ PEOPLE AT LOYANG,btohqsg
I am one year younger than you hee hee,btohqsg
wait  i thought u 90 rp,btohqsg
@Habibi5201im in the same class as the guy i told you about,btohqsg
I improved from AAAB/AA to AAAA/AA,btohqsg
I took PEMfM if follow your format,btohqsg
H2 physics is a ew subject,btohqsg
I was the contrasting person in a fM class to have taken S paper for C,btohqsg
Stupid 5m qn asking me how transformers work,btohqsg
Ej students in the east is damn rare,btohqsg
fM student and don't take S paper for M 🙈,btohqsg
Hahaha diff diff … fM was my contrasting subject because it was a whole new world for me,btohqsg
meanwhile someone wondering why there's a TMJCian in bukit panjang,btohqsg
Hahaha coz I was horrible at fM  so I could only take C,btohqsg
How blessed I was to stay 10min away from ek,btohqsg
I am like 45 mins away,btohqsg
But I still reached sch by 7am,btohqsg
But honestly it's direct so like,btohqsg
PCMfMMy generation doesn’t need contrasting subject,btohqsg
Cuz I used to play squash every morning,btohqsg
I didn't take C at JC  so I never know how I would have done for it.I basically scored near full marks for it at O level  but I know A lvl is a big jump,btohqsg
Actually idk what I did sia,btohqsg
I only remember playing just dance in class,btohqsg
r u the bus 168 gang,btohqsg
There's one part which is the placenta right? Damn hard,btohqsg
Then y'all don't eat it one,btohqsg
i thought yall were talking abt riverdale,btohqsg
Not in 9div = doesn't exist,btohqsg
wtv bus tht come frm seng kang punggol is horrible. once it reaches pasir ris. gg alr,btohqsg
I alw go sch early to siam traffic,btohqsg
today i was almost late for sch,btohqsg
What did 89 ever do to yall,btohqsg
3 buses came at once then i cannot get in any of them,btohqsg
YA 3 ALSO. oni this 2 buses go to my sec sch,btohqsg
Ya bus 3 timings damn fucked,btohqsg
I had 3 buses from my house that went to ej,btohqsg
@billionisedwhat pic should i put on the padle,btohqsg
then go interchage take damn long,btohqsg
What's the pt of the padlet,btohqsg
