text,group
Wad fuck software they using sia,btohqsg
9 to 10 car jobs come n go within 0.5secs...how sia....,btohqsg
Really hate this fast fingers schemeLike fucking slaves snatching for bread crumbs,btohqsg
Car job is easy to bid than bikeBike is car+bike bidding,btohqsg
Guy ask u all if both timing clashed what Shld I do?,btohqsg
How to clash unless ownee change timing themselves,btohqsg
I fuck up todayAll bike jobs,btohqsg
All long distanxe low fares and non connecting trips,btohqsg
WuLala will tell u u got 40min job,btohqsg
But u got advance jobBetter be careful,btohqsg
U got 100 fan also no use?😂,btohqsg
My friend just tio banSick but no see doctorCall csoNo do sat sun ajTio ban,btohqsg
If u have a 6pm job5pm see one hfBetter dont take,btohqsg
Bro can I ask .if job cant do want cancel then need before 1hr call Cso?,btohqsg
Any penalties if cancel job after accepting?,btohqsg
CurrentU bid got to doNo ppl can help u,btohqsg
Bro big enough or nt hahaha,btohqsg
Can tap 3x at same spot?,btohqsg
Really very fast cant get a job ...,btohqsg
1st tap cannoy2nd and 3rd can.... But nd to move a milli up a biy,btohqsg
Ya 2nd largestLargest i try liaoCannot see shit haaha,btohqsg
No seeBike hf cannot doUnless after 2pm,btohqsg
So u pass out back ?,btohqsg
U know tiong bahruUnder city or south zone,btohqsg
Sian abt to take the tuas job for tml then hp drop from holder,btohqsg
Knn i always believe in fate....,btohqsg
Lalamove ping  will get neuropathy for me ...,btohqsg
Last week tio therePrevious driver miss out 4 tartCar job to bayshore,btohqsg
Jobs disappear the moment i set my eyes on it,btohqsg
Just like the women i like in the past,btohqsg
On my 5th trip waiting for the food to be ready,btohqsg
4 bike trips and 1 car,btohqsg
All cheapo tripsAll short distance but not connecting,btohqsg
Jibai my order 1230 until now nt done,btohqsg
Dun worri broU get the hang of it,btohqsg
Look at the app no order got order finger too slow,btohqsg
Dun look keep ping new order,btohqsg
I fuck care liaoAnyhow take advance order lolJust tool a 19th may job,btohqsg
AlvinU no do gj liao ar,btohqsg
No callGrab alsoDont waste timeTake lala incentive better,btohqsg
I cant even hit any hahah,btohqsg
1 day 9t....very hard for meBut i try,btohqsg
Tie hand tie lehI dont like,btohqsg
U know how lala calculate Friday incentive?Gross fare +20%?,btohqsg
I nt sure coz i nv got it b4Paisei,btohqsg
Planning to do how many today,btohqsg
Jia you bah!!!I stopping at my last order at 520pm...7th trip,btohqsg
All rabak fares laJust now i do 2 x gj trip,btohqsg
Now roam to my hse areaGo bk shower n pangsaiNxt order 4pm at simei,btohqsg
I only 4 trips till now,btohqsg
