text,group
This should really be a two person hoist.,btohqsg
Doctors do not recommend or assess the use of hoists. That don't have the training or competency for this,btohqsg
Join us for a series of impactful events! Become a Community Care Ambassador  an Age-Friendly Ambassador  or a Care Navigator and make a difference in the lives of seniors and caregivers. 🌼Sign up now for these rewarding opportunities!Alternatively  visit here for the links and flyers:https://linktr.ee/sgassist**Age requirements:- 50 years old & above for Community Care Ambassador and Age-Friendly Ambassador- 40 years old & above for Care Navigator#SGAssist#CareConnect#CareForCaregiversMovement#CommunityCare#CaregivingCommunity#SeniorSupport#ElderlyCare#Companionship#EmotionalSupport#AgeFriendlyCommunity#SeniorsConnect#ElderlyActivities#EmpowerCaregivers#FinancialEmpowerment#MeaningfulWork#SeniorWellness#CaregiverTraining#CommunityImpact#SocialResponsibility,btohqsg
I need someone to see to my mum while my helper takes her day off on Sundays…just for abt 4 hrs or so…any ideas?,btohqsg
Hi! NTUC Health offers home care service on Sundays.https://ntuchealth.sg/elderly-care/services/respite-care,btohqsg
If you are looking for in centre care  NTUC Health also offers Care on Sundays:https://ntuchealth.sg/elderly-care/services/flexible-care/care-on-sundays,btohqsg
iKare provides Respite Care services as well. Another option for you to consider 👍https://ikarehome.com/respite-care/,btohqsg
Dear caregivers Our research team at NUS is reaching out to invite you and the patient you are caring for to participate in an interview this upcoming week.We aim to gather your feedback for a website to support caregivers of individuals facing serious illness.The interview will last 1 hour and 15 minutes in total  with the patient's presence required only for the first 30 minutes. We are flexible with the venue  either via Zoom or in-person at your house.As a token of appreciation  we will reimburse you S$40 via Paylah/Paynow upon completion of the interview.For further details  please refer to the attached poster. To register your interest  kindly visit:https://tinyurl.com/patientcgintor feel free to reach out to Natasha (natashau@nus.edu.sg) if you have any questions.Thank you for considering our invitation and we wish you a pleasant day ahead 🙏,btohqsg
Dear caregivers!We are a team of researchers from Nanyang Technological University (NTU) and are currently looking for participants to join our focus group discussions. Our research focuses on exploring the experiences of informal caregivers in their interactions with digital technologies  specifically in the context of caring for older adults.If you have ever been or are currently involved in caring for an older adult  either as a family member or friend  we would like to invite you to participate in our research. By joining our focus group discussions at NTU  you will have the opportunity to engage in conversations with fellow caregivers and share your valuable experiences with digital technologies and how it has influenced your caregiving experience. Each participant will get SGD 100 as compensation.To participate  simply click on the following link:https://tinyurl.com/cometocarefgdor scan the QR code in the following poster.For more information about our research  please refer to the accompanying poster  which provides further details. Thank you for your consideration!,btohqsg
Already signed up  no one contact me.,btohqsg
Thank you for your interest!  will contact you later this week☺️,btohqsg
