text,group
At least I can scoop some,btohqsg
How many say Singapore will survive in the next 100 years!,btohqsg
Small Space and Kee Chiu visited AEM but the stock nvr chiong leh. Not every minister can move stock.,btohqsg
Great so it is genuine report. Thanks,btohqsg
hopefully this helps to bring in buyers to push the price up,btohqsg
I never even jio pple buy,btohqsg
Just now that guy so rude,btohqsg
Don’t even have any sign of bad intention at all also tio zua,btohqsg
Thing is if people believe cimb reports or not,btohqsg
wa today mt hit high 134 ah,btohqsg
Top glove bring for a ride,btohqsg
But never carry on the momentum,btohqsg
will TG go above 3 ?,btohqsg
TG if want to buy is during the sell down,btohqsg
Now buy also not much meat le,btohqsg
Unless you believe the stock worth much more,btohqsg
TG very steadyCan Hold until now,btohqsg
Pple like to buy expensive stuff but dunno,btohqsg
isn't this what i shared earlier...,btohqsg
Macam my job same pattern kind,btohqsg
TG is 17th after trading hour ?,btohqsg
This never change during the sell down ma,btohqsg
Think result will be stunning !,btohqsg
TG be careful......U turning any time,btohqsg
Everyone knew the results will be out 17 Sept,btohqsg
No  no the article  my chart.,btohqsg
It's not wise to chase so high imo,btohqsg
Hope follow master chart to 2.7+ then load up,btohqsg
Low 2 dollars was the time you should go in if you had the guts,btohqsg
Esp now when market seem uncertain,btohqsg
MT is uncertain meat. For short term.,btohqsg
MT haven ran that high what,btohqsg
TG from 3 drop to 2.0x,btohqsg
Then why still got ppl buy SIA  Keppel etcGot meat meh,btohqsg
Some see Long some some mid some short term,btohqsg
TG may not go below 2.75 before going up as per master Yuan chart I think,btohqsg
If you decide to buy TG why don't you buy during the sell down,btohqsg
That's my question to you haha,btohqsg
Mt and Tg give the most chance to load up already,btohqsg
Anyway dyodd if you vested at low then congrats,btohqsg
Got cimb report means got chance they r playing inside too . Better than no report 😏,btohqsg
Got report then say dunno cimb can trust not,btohqsg
If everyone so easy to know certainty,btohqsg
Anyway RS and UG at lows also ma don't see people buying,btohqsg
Amplefield 0.033  good day to kio,btohqsg
Later RS go up to 4 people start chasing again,btohqsg
Not wise to chase when it ran up so much le unless sick bull run coming lou,btohqsg
Got go up to 4.5 right,btohqsg
Went up to 4.9 I tink,btohqsg
Then the cb putin came out with his bullshit vaccine news,btohqsg
