text,group
That's the thing   I have a 4 Yr old Sam S10+,btohqsg
Have to make process when I get back to SG,btohqsg
I'll take it to a film shop and ask if they can,btohqsg
I'll tell u if they offer that service,btohqsg
Triple D only good for other thing,btohqsg
triple d expensive as shit and low res,btohqsg
triple d 16 base scan so ex,btohqsg
Everyone wish him for free drink at the next meet!,btohqsg
Green light green light go go go! 🏎,btohqsg
I see this one eh from right to left like.. meh.. Ooh.. meh.. uhh.. meh..,btohqsg
3 from the right is nismo,btohqsg
New Emira and Eletre in the back @ KL,btohqsg
kallang area  ilooking for people share credits,btohqsg
if anyone wants to watch 24h le mans the livestream has resumed in my discord 🌟courtesy of@stonkyboiboihttps://discord.gg/jwByWEAK,btohqsg
Anyone know the insta of this guys car,btohqsg
This US Air Force 350z is NOT touching the barrier,btohqsg
Been awhile since seen this unit eh,btohqsg
But legal meh the tinted headlight,btohqsg
The two holes on the left headlight are intakes,btohqsg
u didnt stay for spoon meet?,btohqsg
how u guys find the chat,btohqsg
didnt know sm enthusiastic people join !!,btohqsg
its all bots raiding the chat,btohqsg
HDC and BSMNT kena a few days ago oso,btohqsg
okay privated momentarily i unprivate at 12am,btohqsg
ill buy mcd for u again rayyan 😪,btohqsg
please ehh been so long ah HAHAH,btohqsg
id take a corn cup anyday,btohqsg
cnt join now ( i think ),btohqsg
nola that link is channel only,btohqsg
Wth happened to the coach bus,btohqsg
'I'm not going in with that music on',btohqsg
I already took some clips while waiting for the next bus,btohqsg
Hit a lorry when it was trying cut into our lane,btohqsg
Only his waist got squeezed by the steering wheel,btohqsg
anyone have any idea where to get updated on malaysia car meets? preferably in KL?,btohqsg
Most of it is posted early on,btohqsg
Anyone know the insta of an rx8 large wing midnight ish purple white rims,btohqsg
any pages i can follow? 😬,btohqsg
MDG usually does stuff around KL,btohqsg
Anyone know the owner of bright green Sri,btohqsg
My reaction when I heard micr6's brz,btohqsg
Car meet at expo Hall 5b at 21 to 22 october,btohqsg
anyone knows what happened to the viral LFA crash,btohqsg
I know what crash ur talking about but I don't really know mutch about it,btohqsg
i i8 jn but wasnt sure if it was i8,btohqsg
jn i saw the spoon r35,btohqsg
ask the whole fixie commun they know,btohqsg
i think same one as the malay guy on tt,btohqsg
do yall know the fire at yishun,btohqsg
