text,group
From what I know. Usd correspondent fee cannot be avoided.I transfer to whatever type or status of usd account. Sure will have usd10 deducted.,btohqsg
Hey yall so anyone here knows how to transfer money from posb to Paypal??,btohqsg
Better you call in to the bank to check,btohqsg
should I go for the uob one savings account or ocbc 360 savings account? I just graduated and started working and am thinking of which savings account to get.Initially was thinking of getting the uob lady’s credit card for 6mpd with the uob one saving account but I’m not sure if I can hit uob one’s 500$ min spend requirement by using the uob lady’s card alone (since we can only get miles for one category)Or should I get the ocbc 360 instead?,btohqsg
Hey yall so anyone here knows how to transfer money from posb to Paypal?? Please anyone,btohqsg
you can link your bank account to paypal and then you can topup your paypal balance  if that's what you're looking to do,btohqsg
i guess this is what you're seeing?,btohqsg
Which ocbc card is the best?,btohqsg
I have both account and will be using back OCBC 360. For my case is UOB didn’t approve credit cards for me and I don’t want to stress myself on spending the $500 every month just to get the interest.,btohqsg
Hi all  for this UOB National Day Saving Promotion  do u guys register ur UOB One Account or UOB Passbook Saving ?As for UOB One Account  if u spend $500 with deposit of 100K   u get the interest $411 plus tis National Day promotion so become a lot 😅$416 + $ 187.5 = $ 603.5 (exclude $558)Correct my understanding ?,btohqsg
HSBC Revo pay on-line app Singtel bill get point?,btohqsg
Hi geneco electricity can paid by uob one card to get cb correct?,btohqsg
I see mcc 4900 and uob one doesn't exclude this but just to be sure.,btohqsg
That is the email i received after I sign up for the promotion.So still counted? 🤣,btohqsg
I don't think there is any referral link for gxs.,btohqsg
"it's a uob visa debit card. not the same as ""uob one account""",btohqsg
Hi...recently joined krisflyer and planning to book rerurn tickets on Singapore airlines for 5 adults and 2 kids from india to Singapore...pls guide me how to use and gain kris points,btohqsg
Hi all.. does uob lady need to tag with amaze? Cos I see online or offline also can get the points right?,btohqsg
Just tried signing up for an account and they said all slots are full,btohqsg
Both. If I not wrong.If you are new* to uob deposit customer  additional $100.,btohqsg
