text,group
Wa registered on the same day as me kekek,btohqsg
3 months he drive 6k Wah,btohqsg
5 months 6k he drive quite lil,btohqsg
I 6 months I drive 7k nia,btohqsg
yah partially why Cat A so exp also..,btohqsg
but 1 series at 160k not a bad buy if u have the money to downpay,btohqsg
damn. 160k u down 40% w 7yrs loan also need 1.3k,btohqsg
Can 10 year loan no problem one,btohqsg
This one not 30% dp ah?,btohqsg
So little   pay fullly save the interest,btohqsg
Can drag to 10 years = no problem,btohqsg
I not as rich as you leh,btohqsg
wa bro not everyone got upfront cash like u lah,btohqsg
Sell the car without loan can profit also,btohqsg
But need the upfront cash mah,btohqsg
Like I say ah need upfront cash,btohqsg
I no money to make dp,btohqsg
0 down  0 drive. int 3.98%,btohqsg
3.98 maybe in lala land leh,btohqsg
now i think 4.98? or 5.98,btohqsg
why sgcarmart dont offer 0 down 0 drive,btohqsg
US gg to raise interest rate,btohqsg
at this rate  i dont think i can afford another car when my COE ends,btohqsg
1 extra quota up for grab,btohqsg
maintenance higher but the pricing is okay,btohqsg
i mean if the prev owner got some parts nvr replace or do  u buy alr end up need do lo alongside ur routine servicing or wear n tear replacement. like suspension since stock  then u take over  naturally need change immediately mah,btohqsg
How much you spend on maints for your 116d,btohqsg
then the intake manifold water pump  belt tensioner  fan belt,btohqsg
Normal people squeeze lemon  but here lemon squeeze you,btohqsg
living from day to day  paycheck to paycheck. thts y need 100% loan,btohqsg
no money for petrol  do illegal hitch for $20. then pump $20 petrol,btohqsg
My car is all 0 drieveaway one,btohqsg
i want buy a FWD car,btohqsg
Buy point A to Point b car,btohqsg
Infineum raises its sustainability efforts here and abroadThe specialty chemicals firm has optimised its Calcium Sulphonate unit here in Singapore  and plans to support solar farms around the world.➡️ Read itHERE!,btohqsg
That's not how freight insurance works but sure,btohqsg
9 years 7 months left  can loan 10 years woohoo!,btohqsg
meh idk. just hope the insurance dont go bankrupt,btohqsg
but sad there was a loss of life,btohqsg
Am I the only one who goes into jb with full tank 😅,btohqsg
Nice good to know I’m not alone,btohqsg
Wanna hit min. 💯 litres at Shell before mth end to qualify for $30 petrol vouchers for Grabhitch drivers,btohqsg
usually i go in half or 3/4,btohqsg
half if just eat  3/4 if i gng in holiday,btohqsg
idw ltr fc ask me uturn,btohqsg
HANOR!!!!!! Point finger blamed bmw but actually got 4 fingers point back at himself,btohqsg
my prev car nvr tune hor,btohqsg
C B B B B B B B B B B B B B  BB B BB,btohqsg
Only the guilty have a need to justify themselves,btohqsg
Nope. It’s at Tanjong Pagar  Amara Hotel,btohqsg
Any expert here DIY hand stitch steering wrap?,btohqsg
U try SG car mart rental page,btohqsg
Tbh  below $1500 u can expect COE cars,btohqsg
Coe UP naturally car rental must go up,btohqsg
My colleague pump full tank 100 plus. I also full tank 100 plus  just that it’s in SGD while he’s in RM 😭,btohqsg
Volkswagen's Golf R-Line is now in Cat AFollowing the Golf Life  drivers can now have the Golf with its 129bhp engine while still enjoying the racier look and sports suspension on the R-Line trim➡️ Read itHERE!👉🏻 React with 🔥 if you want a Golf R!,btohqsg
the new CHR is coming. 200k n abv?,btohqsg
Uncomfortable  ugly and slow  still do expensive,btohqsg
For anyone who hasn't participated  our Telegram giveaway will be ending today at 2359 hrs. Be one of 25 winners to walk away with ESSO fuel vouchers! Don't say we never remind you 🤪🤪,btohqsg
Pump prices in Singapore have risen across the board after Caltex initiated an increase 3 weeks ago. Here are the latest prices:https://str.sg/iihf,btohqsg
“The so-called premium 98-octane option ranges from $3.41 (Sinopec) to $3.56 (Shell) – up to 31 cents a litre more than three weeks ago.” Hahaha I like their phrasing,btohqsg
What it's like to spend 29 hours inside a Porsche TaycanBangkok to Singapore in 29 hours. It's a journey that's exactly as intense as it sounds  and here's how I made it through the Porsche Taycan Record Run.➡️ Read itHERE!,btohqsg
The last pump I had is on the 7th july,btohqsg
Maybe 1 or 2 times a month,btohqsg
Lazy to drive out unless go far far eat like Boon Lay,btohqsg
Gf driving also . Sometimes she drive sometimes I drive,btohqsg
sometimes i think  need car meh,btohqsg
1 day only use like 1hr max,btohqsg
rest of 23hrs sitting in carpark,btohqsg
go office 20mins+ go home 30mins+,btohqsg
Office very jam   that why lazy to go back,btohqsg
Going back office sure kanna the $4 or $5 erp .,btohqsg
Going long way also consume petrol,btohqsg
go home will b stevens-mt pleasant-moulmein-amk,btohqsg
cte n long way only abt 1km diff,btohqsg
Wa damn long sia cte faster..,btohqsg
its the CTE jam + ERP,btohqsg
no la. orchard cut mt pleasant reach thomson liao then moulmein,btohqsg
I stay Punggol then to Pasir Panjang,btohqsg
Come out of the house jiu jam . Coz many sch near by,btohqsg
My hse come out is braddell road..,btohqsg
Unless I 930 am drive out from house,btohqsg
tht time i took train to work,btohqsg
with walking time  even faster thn i drive,btohqsg
Then I might as well work from home better,btohqsg
Take train can see gals do make up on the train,btohqsg
From normal woman to become beautiful woman,btohqsg
and OL in their yoga attire,btohqsg
Yoga attire is coming home time ba,btohqsg
most ol these days they like to squeeze 1hr gym or yoga before work,btohqsg
Is it ? Next time I try to notice,btohqsg
Yoga before work is like how early?,btohqsg
she will hit the gym for 1hr before coming to work,btohqsg
some office start 10am these days,btohqsg
But I dun like to squeeze with people,btohqsg
u like ppl to squeeze u,btohqsg
I take from Punggol to HarbourFront   straight train .,btohqsg
Then change train to Labrador Park,btohqsg
at least frm punggol can sit all e way,btohqsg
Then go buy breakfast before going to office,btohqsg
Buy coffee & food   need to Q then total time reach office is like 1hr 30 minutes to 1 hr 45 min,btohqsg
1 way is close to 2 hrs by public transport,btohqsg
No matter how ; drive out from the carpark  surrounded by schools,btohqsg
Maybe ask the mp to shift the school out of the way,btohqsg
I am sure many drivers will be happy,btohqsg
punggol every few traffic light 1 school,btohqsg
"📢 Sgcarmart USED CAR MARKET 📢Toyota Starlet 🇯🇵💵 $56 888📅 Registered Date:26-Jan-2021⏳ COE left : 7yrs 5mths💸 Depreciation: $7 580/yr🧭 Mileage: 19 300 km🔑 No. of owners: 1👉🏻 1.3L 4 Cylinder Petrol👉🏻 4 Speed Manual Transmission👉🏻 Strut Bar👉🏻 Very Quiet Engine👉🏻 Very Cold Aircon👉🏻 Rare 13"" 3-pc AP Rims👉🏻 Solar Film👉🏻 MB Tex Interior👉🏻 Original Steering Provided👉🏻 Fujitsubo LTA Friendly Exhaust✅ Very Well Maintained 41 Years Old Classic Vehicle✅ Japan Imported✅ Full Service Done Locally✅ Low Mileage✅ Beautifully Restored➡️ View the used car listingHERE!",btohqsg
Click on the button to see the chat rules!,btohqsg
Pls dun tell me it’s classic playe,btohqsg
Motoring Icons: JDM legends - Nissan Skyline Turbo RS-X DR30The Skyline DR30 is not the GT-R that you are used to seeing on the silver screen  but it is the hidden gem that you need to know about!➡️ Read itHERE!👉🏻 React with 🔥 if you appreciate the R30!,btohqsg
He put on his vezel de,btohqsg
🎉Sgcarmart Smart Loan Giveaway🚀💰Thank you to all our members for participating in our giveaway! We will announce the 25 winners here shortly😊In the meantime  please keep a lookout for more giveaways in our Telegram Group😉,btohqsg
Good luck to you & everyone else,btohqsg
MorningAnyone knows where I can get my Kia forte k3 front suspension change,btohqsg
Just go any workshop and they will order original frm stockist to change for u,btohqsg
go ming ghee buy  then drive to H Tyre,btohqsg
Just call and give ming ghee your part number,btohqsg
📢 Sgcarmart USED CAR MARKET 📢Suzuki Jimny 1.5A GLX🇯🇵💵 $151 800📅 Registered Date: 19-Jul-2021⏳ COE left : 7yrs 11 mths💸 Depreciation: $17 950/yr🧭 Mileage: 12 000 km🔑 No. of owners: 1👉🏻 Mini-G that can be used on road and off road👉🏻 Fully serviced by agent w warranty and service package available👉🏻 Bidded no. to pass onto next owner👉🏻 More than $50 000 spent on mods👉🏻 Everything is original  NO OEM parts👉🏻 Full Liberty Walk Kit👉🏻 Hermes Interior👉🏻 Focal Sound System👉🏻 Original parts available✅ 1 of 1 unit in Singapore!✅ Sometimes even more eye-catching than the Big-G as it is Fully kitted w Liberty Walk✅ With Alcantara Hermes orange interior✅ This is the exact mini version of the coveted G Wagon✅ High trade-in and flexible loan package available✅ Grab this statement piece before it is gone➡️ View the used car listingHERE!,btohqsg
Owner will be very happy if sold,btohqsg
But no labour warranty. If spoilt  need to pay labour to take out n replace,btohqsg
They will give warranty on their own terms,btohqsg
I bought my own wheel bearing n bring to H Tyre,btohqsg
They do give warranty on labour,btohqsg
Eh no only if u buy ur stuff direct from them,btohqsg
The light bright sia. From the pic I can already sense the potential annoyance,btohqsg
Like some idiot sometime put high beam and drive,btohqsg
Some is just illegal light lol,btohqsg
But nowadays is the LED more power,btohqsg
Let them taste their own medicine,btohqsg
So bright until cannot even see other cars,btohqsg
Brake until stop. Then say my eye cannot see. I blinded. Need recover. Let whole expressway jam.,btohqsg
Same like any retailer or workshop. They can probably help claim from manufacturer,btohqsg
When can see your rickshaw ah,btohqsg
wah tdy i sit his rickshaw… really power sia,btohqsg
Thank you for coming to support my rickshaw services sir! Really made my day!!!!!!,btohqsg
U got tip him not 🤪,btohqsg
Anyone knows on a older Subaru xv how to get all the doors to unlock. When using the keyless key. Currently it unlocks the driver door only.,btohqsg
Just took over car.. didn’t check rims properly,btohqsg
Don’t recall seeing it when viewing actually,btohqsg
No idea now I parked then I see like ?????,btohqsg
Should I replace all? Ride is like 2 years left,btohqsg
Idk if can putty fix anot,btohqsg
U go a tyre shop see what they say,btohqsg
Lol mine scratch like crazy already but I didn't go for cosmetics,btohqsg
Give it a good wash and scrub properly see if there’s hairline cracks or not,btohqsg
Shouldn’t be an issue if you’re not running your car hard.,btohqsg
Regular driving should be fine. Just don’t whack humps and potholes,btohqsg
Just don’t want it crack when driving,btohqsg
Al tyre say no fix for this kind of chipped,btohqsg
wasay honda has a new small suv model,btohqsg
📢 Sgcarmart USED CAR MARKET 📢Toyota MR2 2.0M 🇯🇵💵$105 000📅 Registered Date: 26-Nov-1990⏳ COE left : 5 yrs 8 mths💸 Depreciation: $18 480/yr🧭 Mileage: N/A🔑 No. of owners: 1👉🏻 2.0L Transverse Mid Engine👉🏻 Inline 4 Cylinders 16v👉🏻 5 Speed Manual Transmission👉🏻 ABS👉🏻 Power Steering👉🏻 Stock Body Stock Engine👉🏻 Genuine TE37 Rims✅ Well Maintained And Preserved By Owner➡️ View the used car listingHERE!,btohqsg
Try at south east tyre shop   if not change the rim there also can .,btohqsg
wah  the rim all round so teruk,btohqsg
Just buy BBS only. Suits Subies,btohqsg
yeah shall monitor.. al tyre or any other recommendation?,btohqsg
will try scrub it over the weekend,btohqsg
did view.. but i guess wasnt doing it thorough enough,btohqsg
