text,group
Check le not compatible   friend drives dc5 use d2 also quite harsh,btohqsg
Personal preference ah. D2 my friend say until he wet,btohqsg
But i heard also depends on installer change the damping,btohqsg
Anyway how ur know who to add   that owns a car,btohqsg
That's why growth will be much slower,btohqsg
Well u got right target audience,btohqsg
Idk I don't use motorist app,btohqsg
Was surprised to see they have gc,btohqsg
Only get to know like 2 days back,btohqsg
They classify based on car u own,btohqsg
Intention is to have a group  example midnight someone car died. Come here comment  towtruck people start asking where you,btohqsg
Anything wrong with car  someone here able to give and assist with immediate answers,btohqsg
Using bc br... Previous car bc v1. So far ok for me. No real complains,btohqsg
Waiting for u add ur frenz in or promote in ur car group,btohqsg
My car they complain car too loud rather then uncomfortable 😂,btohqsg
But so far no one ever mentioned about comfort,btohqsg
The bc br for me feels better,btohqsg
Ya for drivers no complains from my end too,btohqsg
The v1 last time I used on 09 cerato when new  damn hard. Took about 2 months before it became softer,btohqsg
U all early morning talk abt vroom vroom alr,btohqsg
The br came with my current car. So already seasoned.,btohqsg
But when it was hard  the car felt faster for some reason. Just that those small humps damn rough.,btohqsg
Mine that time  after a week I had to go back workshop tighten the coilovers. So if you hear vibration  is the spring start to season then it become loose. Need to go workshop tighten.,btohqsg
Also my bump stopper had to remove.,btohqsg
Got ppl mention bc v1 less harsh,btohqsg
The others say v1 will oil leak,btohqsg
I think car weight also play a part,btohqsg
V1 I used less then a year  then sold,btohqsg
Similar someone also had isses with v1 being squeaky,btohqsg
But think ur advise was good,btohqsg
Yeah... I feel I got a bit more dampening on the br. But I think is because the accord is much heavier then the cerato,btohqsg
the car can’t even start up,btohqsg
Have quite a few in sg. In this group got one more,btohqsg
Not all is euro R variant,btohqsg
The new accords 1.5 turbo no idea why no 2 litre,btohqsg
For bcbr on Cerato 19  you need time for it to season.. but once it sits you don’t look back..,btohqsg
I’m driving Cerato 19 too ✌🏼,btohqsg
Another nice guy think got workshop,btohqsg
any workshop sell meter gauge? can recommend?,btohqsg
Thought me is no friend club,btohqsg
I pm you think u don’t wanna friend me 🤣🤣,btohqsg
So far hows ur feel of driving cerato?,btohqsg
Comfort space and performance if all is done right. But if you’re looking to up against FD can wait long long hahahaha,btohqsg
This one got super large following in sg,btohqsg
This version of civic is everywhere in sg,btohqsg
Ek4 only got a few jn sg,btohqsg
Don’t forget the rarest car in sg,btohqsg
Sg only got 1 I think,btohqsg
At least better than the guy selling 388knfor ae86,btohqsg
Not sure it is still a daily driven car now,btohqsg
