text,group
Restaurant also say not my fault,btohqsg
Nw waiting for my 4pm order,btohqsg
U dam power4pm also can get,btohqsg
Can I ask every day want cash out ? Or auto pay every week ?,btohqsg
I get the money into my acct on wed or thur,btohqsg
Then wait 7 day right ?,btohqsg
Sometimes tuesday u can hv it liao,btohqsg
U are my hero is fan job?,btohqsg
Just miss a 42 jobThe sound come out,btohqsg
Just now trip 4 tio cxl last min,btohqsg
End up tabao lunch go home,btohqsg
Guys help needed630pm orderOrchard to upp bukit timah,btohqsg
How many orders you got today,btohqsg
You got take bike  orders too ?,btohqsg
Sometimes we go yishun and the next order is at town  sometimes bo hua,btohqsg
Normally deliveroo sub it out to lala if theres no riders,btohqsg
They got some deals with oddle,btohqsg
U mean if u cant do the job then sub to who is it?,btohqsg
Hard to sub out as ppl fighting J incentive,btohqsg
U could try offer higher price,btohqsg
I said many times liao and i repeat againAnyone face any problems tht one cant do the job due to any reasons... Should sound out here ASAP.Those whom can do shall help you.End of the day  u paynow the person after the job is completed,btohqsg
Dun nd la... If price is 16.50  u pay 17 bucks ok liaoDun offer too high to spoil market,btohqsg
If legit reason call cso lor,btohqsg
Like jst nw  i cant do my 8tSo i sub out to my friend lor,btohqsg
Aiya... Sometimes by the time u managed to call CSO and give evidence  sky already drop,btohqsg
Might else well pass the job aroubd and let someone else earn the money and u earn the trip number if u r aiming for incentives,btohqsg
I said many times in the main chat group haha,btohqsg
But nvm la... Do take note. Dun just keep quiet if u face problemsWe r all here together,btohqsg
I kena hv x tamp x loyang,btohqsg
Hi. Are you a current lalamove driver or rider?,btohqsg
Wanted to ask if you are a llm driver or not.,btohqsg
If not  then why here to begin with right?,btohqsg
Because I can’t find any group with lala driver or rider,btohqsg
No laWadever it comes i take,btohqsg
I have 6 advance orders on the 9th and 10th of this week liao,btohqsg
Jin riskyThose 2 dayConfirm must wait to get food,btohqsg
9th okOn the 10th i sub out all jobs to other people liao,btohqsg
I have 9 on 10th as Mother’s Day,btohqsg
I tioed 1Book 2 week agoKnnbccb,btohqsg
How many jobs to get incentive for sat and sun ?,btohqsg
25t for 65Next week fo plaste lala sticker liao,btohqsg
Paste only if u can hit incentivesFor people like us going for price volume rather than trip volume... Dun bother doing it,btohqsg
Its fuckiny ugly and ur car paint will peel off together if u dun wax it in the 1st place,btohqsg
Whats the call rate on normal dayB4 covid 19,btohqsg
I duno bro.Before covid i do lala 5 to 8 trips per week niaI focus on my Gojek and Training,btohqsg
But calls r easier to get... At least got 2 to 3 secs to read,btohqsg
Think after covid will be same nowGrab and gj no incentiveSomething do llm much better,btohqsg
Looking at current sit.... It get worse after CBUnemployment already rocket upwards liao....,btohqsg
Defintely demand will go up after CB but not much... There will be incentives for sure but not as high as b4,btohqsg
Today wu +$3No wonder no call,btohqsg
