text,group
LOL that kind no need to fry my brains for 1 day liao,btohqsg
Twice more than half a dozen is 24,btohqsg
2 x half a dozen is 2 x 12,btohqsg
i wana go jiak liao bo lat now,btohqsg
and the FIBA thing is 6,btohqsg
1 dozen = 12Half a dozen = 6Twice a dozen = 6×2= 12Twice MORE THAN half a dozen should be 18,btohqsg
12 will just mean 1 time more than 6In order to be 2 times more than 6  it has to be 18,btohqsg
I googled this and got 3x3,btohqsg
Left tits how many then? 😂,btohqsg
Sounds like some female body part,btohqsg
Rest your brain  later help meeeeeee,btohqsg
The blank space? Prolly just a blank space haha,btohqsg
I wanna share my new photoshoot phoot,btohqsg
Why is the answers to all a series of numbers,btohqsg
And what does the numbers do,btohqsg
Im guessing they will need to form a polynomial equation at the end,btohqsg
I see that he is still inside this gc,btohqsg
Now i checked again he’s gone,btohqsg
And i think he really is mo peng lol,btohqsg
No. Master pain also suan him jialat,btohqsg
See if later i got time go TP SB,btohqsg
They follow the earth event timing,btohqsg
☕️ Starbucks ☕️🟢 FREE Starbucks Coffee🟡 Tall-sized🟡 Bring your own tumbler/mug to redeem🟡 1 redemption per customer🟡 Not valid for mobile orders🟣 26 Mar  8.30 - 9.30pmLearn more:https://bit.ly/3tCUZCt@sgcheapo#drinks,btohqsg
Ya. But I wana know are they only offering long black ?,btohqsg
No wonder. Ate there a few times. Abit pricey but delicious,btohqsg
Ya but must see if worth the queue effort or not,btohqsg
Ya it’s good. Better than hawker Chan,btohqsg
U want other type of long and black?,btohqsg
As I said I don’t drink black coffee. So no  any other type also don’t want,btohqsg
Go there with a coffee bean tumbler.,btohqsg
This chat so strict I don’t even dare to voice chat,btohqsg
NSFW. U sing liao ladies all wet.,btohqsg
Cos the other admins we also dunno who,btohqsg
There write brewed coffee... I tink is norm coffee black...,btohqsg
Anyone or have friends working at Swatch?,btohqsg
For a moment I was tinking y ur nasi lemak so wet...,btohqsg
Jiayou! Even though idk what’s going on hahaha,btohqsg
First time in a while going back?,btohqsg
U gastric but still taking preserved vegs? Acidic lei,btohqsg
Call grab  order 4 plain porridge from paradise,btohqsg
No la. Plain de like 3 bucks nia,btohqsg
They come with very crispy pieces of youtiao.,btohqsg
I mean will u ever be sick?,btohqsg
Did I funded their bldg too~~,btohqsg
